()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>593</BIN><BGM>Campaion-34</BGM>:오전의 주체할 수 없던 흥분은 어디로 갔는지, 지금 당신의 머릿속은 완전히 엉망진창이었다.+점심 때 전단지로 본, 아이돌 그룹 "나이트 카페"로 위장까지 하고 당신을 구하러 온 부하 인형들이 눈에서 아른거리는 것이었다.+그 초조함은 오후에 프랑슈슈와 함께일 때까지 이어졌고, 어쩌면 눈썰미가 좋은 몇 명은 눈치챘을 수도 있지만, 아무도 당신을 나무라지 않았다.+서로 약속했음에도 불구하고.
()<Speaker>지휘관</Speaker>||:하아... 이러지도 저러지도 못하는 상황이라니...
()<Speaker></Speaker>||<SE1>AVG_Button_Click</SE1>:결국 당신은 가까운 공중전화 부스로 가, 어젯밤 수상한 닌자가 당신에게 남긴 명함의 전화번호를 눌렀다.
()<Speaker>지휘관</Speaker>||:어... 여보세요? 닌자 맞지?
()<Speaker>닌자</Speaker>||:<color=#00CCFF>부름에 응한다. 무슨 일이지?</color>
()<Speaker>지휘관</Speaker>||:아이돌 그룹 "나이트 카페"에 대해 조사해 줬으면 해서.
()<Speaker>닌자</Speaker>||:<color=#00CCFF>어떤 목적으로?</color>
()<Speaker>지휘관</Speaker>||:난 그 애들의 지휘관이야. 걔네가 아이돌로 위장까지 하고 사가로 온 건 날 찾기 위해서가 분명해.
()<Speaker>닌자</Speaker>||:<color=#00CCFF>...그러니까, 네가 말하는 나이트 카페는 그룹 데뷔 3개월만에 도래미 어워드, 글러브 뮤직 어워드, 아이돌 아카데미상을 석권한 그 나이트 카페 말인가?</color>
()<Speaker>지휘관</Speaker>||:어... 맞을걸.
()<Speaker>닌자</Speaker>||:<color=#00CCFF>데뷔 앨범 "나도 그리폰에서 레벨 업"으로 힐보드 차트 연속 24주 1위로 군림한 그 나이트 카페 말인가?</color>
()<Speaker>지휘관</Speaker>||:아 글쎄 맞다니까? 얼른 걔들과 만나야 해.
()<Speaker>닌자</Speaker>||:<color=#00CCFF>......흠.</color>
