()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>592</BIN><Night><SE1>AVG_amb_wilderness</SE1><BGM>BGM_Saga_AVG_Dusk</BGM>:밤이 되어 바람마저 고요해진 수목원.+당신 앞에 선 사쿠라는 얼굴에 언제나와 같은 미소가 걸려 있었다.
NPC-Sakura(0)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||<SE1>Stop_AVG_loop</SE1>:헤헤, 시간 참 빠르네요.
NPC-Sakura(0)<Speaker>지휘관</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:세어 보면 고작 며칠일 뿐인데...+너와 엄청 오랜 시간을 함께한 기분이네.
NPC-Sakura(0)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:어, 참말로요?+저, 저도 지휘관이랑 엄청 오래 알고 지낸 기분이에요!
NPC-Sakura(1)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:지휘관이... 여기서 평생 함께할 거 같은 착각이 들 정도루요.
NPC-Sakura(1)<Speaker>지휘관</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:......
NPC-Sakura(1)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:하지만... 불가능하죠?+대신 얘기해 주실래요? 지휘관이 있던 덴 어떤 세상인지.
NPC-Sakura(1)<Speaker>지휘관</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:그리폰 말이야?+너한텐 재미없기만 할 텐데...+그냥, 하루하루 살아남으려고 악착같이 구르기만 했으니까.+전쟁 다큐멘터리에서도 자주 불 수 있는 아프고, 악에 받치고, 이별하고, 속상한 일들뿐이었어.
NPC-Sakura(2)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:그런데도 꼭 돌아가야 해요...?
NPC-Sakura(2)<Speaker>지휘관</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:거기 있는 내 전우들과 동료들을 버릴 순 없으니까.
NPC-Sakura(1)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:그치만... 모두가 괴로운 세상에서, 진짜 친구라믄...+아마 그분들도, 지휘관이 전쟁 없는 세상서 살길 바라지 않을까요...?
NPC-Sakura(1)<Speaker>지휘관</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:그렇겠지. 그래서 꼭 돌아가야만 해.+그들과 함께 평화로운 세상을 만들고 싶으니까.+지금 여기처럼 말이야.
NPC-Sakura(1)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:여기처럼...
NPC-Sakura(1)<Speaker>지휘관</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:정말 그런 날이 오면 지휘관 일 때려치고 진짜로 매니저를 하게 될지도 모르겠네, 지난 며칠처럼 말이야. 매일 생존 대신 성대한 콘서트를 어떻게 성사시켜야 할까 고민하면서.
NPC-Sakura(1)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:그럼... 어뜩해도 못 붙잡겠네요...
NPC-Sakura(1)<Speaker>지휘관</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:미안해.
()||<SE1>ClothingUp</SE1>:눈물 한 방울이 당신의 손등에 떨어졌고, 당신은 사쿠라의 눈가에 맺힌 눈물을 대신 훕쳐 주었다.
NPC-Sakura(1)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:아뇨... 죄송해요.
NPC-Sakura(1)<Speaker>지휘관</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:아니 왜 네가 사과해.
NPC-Sakura(7)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:그치만 한순간이라도 사심을 품었는걸요...+지휘관이 여기 남아서, 함께 있어 주길 바라서...+하지만... 그러는 건 지휘관의 꿈을 무시하는 거겠죠.+제가 프랑슈슈를 생각하는 만큼, 지휘관도 그리폰을 생각할 테니까요.+지휘관이 우리의 꿈을 지켜 줬는데, 지휘관의 꿈을 포기하라 하믄 안 되잖아요...+죄송해요... 여태까지 온갖 고생에 하찮은 일도 잔뜩 시켰어요...+죄송해요...
NPC-Sakura(7)<Speaker>지휘관</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:하찮은 일? 너희랑 같이 노래하고 춤추면서 프랑슈슈의 공연을 준비한 일이?
NPC-Sakura(7)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:네... 이런 일들, 지휘관은 즐겁지 않았겠죠...
NPC-Sakura(7)<Speaker>지휘관</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:엄청 재밌었는데!
NPC-Sakura(2)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:네, 음청... 에?
NPC-Sakura(2)<Speaker>지휘관</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:이건 사쿠라의 꿈이잖아.+사쿠라의 꿈은 전혀 하찮은 일이 아니야.+네가 없는 세상으로 돌아가더라도, 네 기운찬 미소를 떠올리면 다시 용기를 낼 수 있을 거야.
NPC-Sakura(2)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:...어떻게요?
NPC-Sakura(2)<Speaker>지휘관</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:상상하는 거지. 내가 바라는 세상이 도래하면, 더 많은 아이들이 사쿠라처럼 활력과 용기를 품고 모두에게 희망과 즐거움을 가져다주지 않을까 하면서.+그게 내가 계속 나아갈 힘이 될 거야.
NPC-Sakura(0)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:......증말, 으쩔 수 없네야...
()||<SE1>ClothingUp</SE1>:사쿠라가 뒤에서 뭔가를 꺼내더니 당신에게 건넸다.
()<Speaker>지휘관</Speaker>||<黑屏1>:이건...?
()<Speaker>미나모토 사쿠라</Speaker>||<黑屏2><BIN>9</BIN><common_effect>%%code=Saga_Sakura_item%%</common_effect>:제가 매일 연습할 때, 모두와 구호 외칠 때 쓰는 메가폰이에요.
()<Speaker>지휘관</Speaker>||:그걸 나한테 주겠다고?
()<Speaker>미나모토 사쿠라</Speaker>||:네... 아니, 아뇨...+아니아니 맞아요!
()<Speaker>지휘관</Speaker>||:어느 쪽이야...
()||<关闭蒙版><黑屏1>:
NPC-Sakura(1)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||<黑屏2><BIN>592</BIN><Night>:메가폰 자체가 선물이 아니에요... 어차피 비싸지도 않고 자주 쓰는 물건이니.+선물은, 제가... 제가 녹음한 말이에요.
()||<SE1>Rope</SE1>:그 말을 듣고 반사적으로 바로 재생하려는 것을 얼굴이 새빨개진 사쿠라가 붙잡았다.
NPC-Sakura(2)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:여 말고 나중에 돌아가서 들으라!
NPC-Sakura(2)<Speaker>지휘관</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:엥, 어째서?
NPC-Sakura(0)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:그... 그러면 지휘관이 원래 시대로 돌아가서도 제 목소리를 들을 수 있잖아요.+그럼 우리가 여전히 함께인 것 같지 않겠어요?
NPC-Sakura(0)<Speaker>지휘관</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:......
NPC-Sakura(0)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:미나모토 사쿠라란 이름의 애가, 당신과 함께했던 시간이 절대 잊혀지지 않을 거죠.
NPC-Sakura(0)<Speaker>지휘관</Speaker><Position>0,-270</Position><Scale>1.27</Scale><同时置暗>||:응, 평생 기억할게.
NPC-Sakura(1)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:저는 매일 여기서, 달님한테 그날 밤 갑자기 나타났다 갑자기 사라진 사람을 위해 기도할게요.+당신이...
NPC-Sakura(1)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||<黑屏1>:지휘관이, 무사히 원래 시대로 돌아가 자신이 바라는 세상을 만들기를요.
()||<黑屏2><BIN>9</BIN>:날이 밝고 밤이 깊어지는 것처럼, 삶이란 여정 속에선 수많은 인연과 스쳐 지나가는 법.
()<Speaker></Speaker>||<common_effect>%%code=Saga_Sakura_item%%</common_effect><SE1>AVG_Button_Click</SE1>:어느 깊은 밤, 당신은 홀로 조용히 그 조그만 재생 버튼을 눌러봤다.+그러자 생기발랄한 여자아이의 목소리가 당신을 불렀다.
()<Speaker></Speaker>||<黑点1>:"지휘관! 언젠가 다시 만나길 기대할게! 그땐 지휘관도 분명 어엿한 베테랑 프랑슈슈 매니저일 거야!"
