()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>159</BIN><Night><BGM>BGM_Room</BGM>:조금 전, 그리폰 소대.
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:삐... 삐삐.
SSG3000(0)<Speaker>SSG3000</Speaker>||:여기는 SSG3000. 무슨 일이야, Kord?+...Kord?+이봐, 내 말 들려?
DesertEagle(0)<Speaker>데저트 이글</Speaker>;SSG3000(0)||:무슨 일이야?
DesertEagle(0);SSG3000(0)<Speaker>SSG3000</Speaker>||<SE1>AVG_tele_disconnect</SE1>:대장, 방금 Kord한테서 통신 요청이 들어왔는데, 정작 받으니까 아무 소리도 안 나요.+이상하네... 다시 연결도 안 돼요.
DesertEagle(0)<Speaker>데저트 이글</Speaker>;SSG3000(0)||:방금 전부터 분위기가 심상치 않아.+누가 자꾸 내가 누구냐고 묻는 것만 같은데, 대체 어디서 들려오는 소리인지 알 수가 없어... 마치 공포 영화에서 자주 나오는 전개처럼.
DesertEagle(0);SSG3000(0)<Speaker>SSG3000</Speaker>||:대장이 너무 긴장한 탓이 아닐까요?+하지만... 확실히 좀 이상하네요. Kord의 위치까지 확인이 불가능해요. 시험 삼아 대장한테 통신을 보내 봤는데 이것도 송신이 안 되고요.+지금 뭔가가 우릴 방해하고 있는 거예요!
DesertEagle(0)<Speaker>데저트 이글</Speaker>;SSG3000(0)||:안개가 점점 짙어지고 있어.
DesertEagle(0);SSG3000(0)<Speaker>SSG3000</Speaker>||:전 아직 그럭저럭 보이는데 말이죠... 아, 누가 이쪽으로 오고 있어요.+"흐흐흐, 두 녀석이 길을 잃었나 보구나."+"이런 곳에 뭘 하러 온 걸까나..."
DesertEagle(0)<Speaker>데저트 이글</Speaker>;SSG3000(0)||:괴물 흉내 내는 거면, 그런 대사는 너무 멀쩡해.+"그르르"하는 신음 소리도 넣고, 좀 더 직설적으로 말을 중간중간 끊어서 하면 더 좋을 거야.
DesertEagle(0);SSG3000(0)<Speaker>SSG3000</Speaker>||:하하, 듣고 보니 그러네요.+그래서... 녀석들을 해치울까요, 피할까요?
DesertEagle(0)<Speaker>데저트 이글</Speaker>;SSG3000(0)||:우리의 임무는 격리벽 제어소를 찾는 거야. 방금 AR팀에게서 공유받은 정보에 따르면, 이 구역의 회선 밀도가 아주 높아. 제어소는 분명 이 근처에 있을 거야.+하지만... 우리의 앞길을 적이 가로막는다면, 해치울 수밖에 없지.
DesertEagle(0);SSG3000(0)<Speaker>SSG3000</Speaker>||:과연 대장이라는 칭호가 어울리는 말이네요. 역시 지휘관님의 안목은 정확하다니까요.
DesertEagle(0)<Speaker>데저트 이글</Speaker>;SSG3000(0)||:다 내 실력 덕분이지.+하지만, 지금은 엑스트라가 너무 많은걸.
DesertEagle(0);SSG3000(0)<Speaker>SSG3000</Speaker>||:그렇네요. 하지만 저 정도는 아직 예상 범위――
