()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>367</BIN><黑屏2><Night><BGM>BGM_Sneak</BGM>:크루즈선 "에게해 호"의 갑판.
Lewis(9)<Speaker>루이스</Speaker>||:좋아, 모두 모였지?
Lewis(9);Welrod(2)<Speaker>웰로드</Speaker>||:역시, 난 이 계획에 반대다.
Lewis(7)<Speaker>루이스</Speaker>;Welrod(2)||:엥, 왜?
Lewis(7);Welrod(2)<Speaker>웰로드</Speaker>||:아무것도 모르는 상황에서 함부로 행동하는 것은 작전 교리에 위배돼.
Lewis(9)<Speaker>루이스</Speaker>;Welrod(2)||:하지만 이건 돌발사태잖아! 상황에 따라 임기응변을――
Lewis(9);Welrod(2)<Speaker>웰로드</Speaker>||:한시라도 빨리 네 우상의 안전을 확보하고 싶은 심정은 이해한다.+하지만 루이스, 무작정 특등실 구역에 잠입해 수상한 인물을 찾는단 네 계획은 수색 영장도 없는데다 현재 휴가 중인 우리에겐 불법 행위야.
Lewis(9)<Speaker>루이스</Speaker>;Welrod(2)||:하, 하지만 오늘 안으로 그 갱단 놈들을 찾아내지 못하면 내일엔 모든 흔적을 말끔히 지우고 자취를 감출지도 모른다구!+정말 이 배에 갱단이 있다면, 우리의 행위는 정당한 거야!
Lewis(9);Welrod(2)<Speaker>웰로드</Speaker>||:정당하든 하지 않든 불법이라니까...
Lewis(8)<Speaker>루이스</Speaker>||:네가 우려하는 바는 알아, 그러니까 살짝 살펴보기만 하는 거야... 간단하게 무기랑 신분만 확인하면 되지 않겠어?
MDR(4)<Speaker>MDR</Speaker>||:솔직히, 나도 루이스 말에 동의해. 정말 갱단이 불법 무기까지 잔뜩 들고 탔다면, 연예인뿐만 아니라 배 안의 모든 사람들이 위험해진다고.+만일을 위해서라도 슬쩍 확인해 보는 게 좋겠어. 그 보안 인형들도 화력이 민수용 수준이 아니었잖아?
M200(4)<Speaker>M200</Speaker>;MDR(4)||:어, MDR 씨 오늘은 웬일로 협조적이네요?
MDR(4)<Speaker>MDR</Speaker>||:얘가 날 뭘로 보고... 나도 상식이란 게 있거든?
Thunder50(2)<Speaker>썬더</Speaker>||:지금 내부 구조도를 확인했는데, 특등실 구역은 단순한 직선형 복도 구조지만 두 층에 나뉘었고 방도 엄청 많아.+그러니 모두 흩어져서 각자 다른 방을 조사하는 게 낫겠어. 다만 통로마다 보안 인형이 순찰 중이라 모든 방을 뒤져보긴 힘들 거야.
Lewis(10)<Speaker>루이스</Speaker>||:그래야 할 맛이 나지! "용기가 없으면 보이지 않는 위협에 맞서 싸울 수도 없다!"+아, 이것도 기니의 명대사야!
Lewis(10);Welrod(2)<Speaker>웰로드</Speaker>||:정말 못 말리겠군...
Lewis(9)<Speaker>루이스</Speaker>;Welrod(2)||:같이 여기까지 왔는데 끝까지 함께해야지! 그게 "동료" 아님 뭐겠어?
Lewis(9);Welrod(2)<Speaker>웰로드</Speaker>||:그것도 기니의 대사인가?
Lewis(10)<Speaker>루이스</Speaker>||:아~니? 내 오리지널!
M200(4)<Speaker>M200</Speaker>||:상황이 상황이니 개별 행동도 괜찮겠죠. 그럼 각자 역할을 분담해요.
M200(4)<Speaker>M200</Speaker>||:특등실 구역은 신분 인증을 통과해야만 들어갈 수 있어요. 보랜스노 씨에게서 통행증을 받긴 했지만, 당연히 우리 모두가 쓸 순 없죠.+그러니 움직이기 전에 먼저 검문 장치를 해제한 다음, 흩어져서 맡은 층의 방을 잠입 조사하도록 해요.+조사하는 동안, MDR 씨는 유사시 즉시 철수할 수 있도록 구역 내의 동향을 모니터링해 주시고요.
M200(4)<Speaker>M200</Speaker>||:여기까지, 질문 있는 분?
Lewis(7)<Speaker>루이스</Speaker>||:나나나! 나 궁금한 거 있어!+보랜스노 님이 걱정되는데...+정말 그분 혼자 우리 방에 두고 갈 거야? 누가 와서 해치면 어떡해?
Thunder50(2)<Speaker>썬더</Speaker>||:걱정 마, 내가 통신기도 주고 비상 탈출 경로도 가르쳐 줬어.+무슨 일이 생기면 바로 안전한 곳으로 간 다음 연락할 거야.
Welrod(2)<Speaker>웰로드</Speaker>||:음, 그럼 충분하겠군. 가자.
()||<黑屏1>:
NPC-Arla(0)<Speaker>뚱뚱한 남자</Speaker><通讯框>||<BGM>BGM_Empty</BGM><黑屏2><BIN>9</BIN><SE1>AVG_tele_connect</SE1>:<color=#00CCFF>"생선"이 제자리에 위치했습니다, "떡밥"은 어딨죠?</color>
NPC-Arla(0)<Speaker>？？？</Speaker><通讯框>||:진작에 창고에 모셔 뒀지요. 문제는, 정말 "생선"이 제자리에 있습니까?
