()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>592</BIN><Night><BGM>BGM_Moon</BGM>:하루 종일 고생한 끝에, 당신은 드디어 여태까지 가보지 않았던 수목원에 산책을 나왔다.+당신의 "현실"에서는 붕괴 복사에 ELID 때문에 이곳처럼 높다랗고 살아있는 나무는 좀처럼 보기 힘든 것이 되었다.+하지만 이곳에는 이 수목원만 해도 100년 넘게 묵은 나무가 몇 그루나 있다고 한다.
()<Speaker>지휘관</Speaker>||:이 세계의 사람들은... 이런 나무를 보면서 무슨 생각을 할까...
()<Speaker></Speaker>||:당신은 허리를 쭉 펴, 뒷짐을 지고서 무성한 나뭇가지를 드리우며 하늘 높이 뻗은 나무의 꼭대기를 올려다보았다.
()<Speaker></Speaker>||<SE1>AVG_wind_grass</SE1>:시원한 밤바람이 나뭇잎을 가볍게 흔들었다. 이 고요함을 만끽하며 살며시 눈을 감자, 바스락 소리와 함께 은은한 풀의 향기가 당신의 코끝을 간질였다.
()||<黑屏1>:
()<Speaker></Speaker>||<黑屏2><BIN>9</BIN><SE1>AVG_Creep</SE1>:그때, 풀숲에서 뭔가 불쑥 튀어나오는 소리가 들렸다+설마 다람쥐일까? "현실"에선 진짜 나무보다 더더욱 보기 힘들어진 숲의 정령을 오늘 실물로 보는 것일까?+사가의 수목원에는 사람들이 야생 다람쥐를 위해 지어 준 집도 있다 했으니, 당신은 내심 기대감이 부풀었다.
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:이윽고 "다람쥐"가 가까이 다가오는 소리가 들리더니, 당신의 얼굴을 툭툭 치는 것이 느껴졌다. 이것이 자연과 교감하는 재미일까? 무심코 입꼬리가 올라갔다.
()<Speaker>？？？</Speaker>||:어이, 뭘 바보같이 웃는 거냐.
()<Speaker></Speaker>||:다람쥐가 툭 쏘아붙였다.
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:...다람쥐가 말을 했다?
()||<黑屏1>:
NPC-Ninja(0)<Speaker>닌자</Speaker><Position>0,-420</Position><Scale>1.6</Scale>||<睁眼><BIN>592</BIN><Night><BGM>GF_20HW_Scene_BPM82_loop</BGM><SE1>Rope</SE1>:안녕하신가.
()<Speaker></Speaker>||:말을 건 것은 다름아닌 나무에 거꾸로 매달린 채로 얼굴을 들이민, 웬 검은 닌자복을 입은 사람이었다.
()<Speaker></Speaker>||<SE1>AVG_Cloak_Whoosh</SE1><controll_shake>%%type_id=2%%duration=2%%delay=0.1%%range=8</controll_shake>:당신은 코에서 겨우 10cm 앞까지 난데없이 들이닥친 괴한에 놀라 비명을 지르려 했지만, 닌자는 날렵하게 당신의 입을 틀어막곤 나무에서 내려왔다.
()<Speaker>지휘관</Speaker>||:다, 당신 누구야?!
NPC-Ninja(0)<Speaker>닌자</Speaker><Position>0,-420</Position><Scale>1.6</Scale>||<SE1>AVG_Ninja</SE1>:이름 따위 없다.+“valar morghulis”+“valar dohaeris”
()<Speaker>지휘관</Speaker>||:......+당신 작품 잘못 찾아온 거 아니야...? 잠깐, 가만 보니 낮에 그 편의점에서 봤던...!
NPC-Ninja(0)<Speaker>닌자</Speaker><Position>0,-420</Position><Scale>1.6</Scale>||:잘못 봤겠지. 우린 지금 처음 만났다.
NPC-Ninja(0)<Speaker>지휘관</Speaker><Position>0,-420</Position><Scale>1.6</Scale><同时置暗>||:그래...? 그럼 여긴 어쩐 일이지?
