()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>357</BIN><Night>:늦은 밤.+지휘실까지 쫓아온 AR-15와 댄들라이를 돌려보낸 지휘관은 통신을 걸었다.
()<Speaker>지휘관</Speaker><通讯框>||<BGM>m_avg_casual</BGM>:페르시카 씨, 계시죠? 아침에 RO가 전송한 영상을 어떻게 보십니까?
NPC-Persica(0)<Speaker>페르시카</Speaker><通讯框>||:<color=#00CCFF>네 네 네, 좀 더 왼쪽, 아니 좀 더 위로. 거기요 거기.</color>+<color=#00CCFF>으아아 잠깐만요, 그 책장은 그렇게 두면 안――</color>
()||<SE1>AVG_lifttable</SE1>:와르르르——!
NPC-Persica(3)<Speaker>페르시카</Speaker><通讯框>||:<color=#00CCFF>하아... 이사 정말 귀찮다.</color>+<color=#00CCFF>됐어요 됐어, 됐으니까 이만 가도 돼요.</color>+<color=#00CCFF>안녕 지휘관, 기지에 인형도 잔뜩인데 이사 부서라도 만드는 건 어때? 어떻게 지금까지 부른 이사 센터 중에 일을 똑바로 하는 데가 없어...</color>
NPC-Persica(3)<Speaker>지휘관</Speaker><通讯框>||:......+아직도 이사 중이십니까?
NPC-Persica(0)<Speaker>페르시카</Speaker><通讯框>||:<color=#00CCFF>응, 지휘관네 기지에서 나한테 할당해 준 공간이 너무 작아서. 그리고 거기 설비도 내가 아주 할아버지라 불러도 될 정도로 낡았더라.</color>
NPC-Persica(0)<Speaker>지휘관</Speaker><通讯框>||:그것들 겨우 2년 전에 구입한 물건입니다만...
NPC-Persica(0)<Speaker>페르시카</Speaker><通讯框>||:<color=#00CCFF>그리고, 내 커피 메이커가 고장나서 일을 전혀 할 수가 없어.</color>
NPC-Persica(0)<Speaker>지휘관</Speaker><通讯框>||:거기 바로 아래층에 카페가 있습니다.+인형들은 쉬어서 카페 문은 닫았겠지만, 커피 자판기는 여전히 작동할 겁니다.
NPC-Persica(1)<Speaker>페르시카</Speaker><通讯框>||:<color=#00CCFF>오오? 그런 인간친화적인 서비스도 있었어?</color>
()||:그 말에 페르시카의 모습이 통신 화면에서 휙 사라졌다.+잠시 후, 페르시카는 손에 커피를 들고 돌아와 매우 흡족한 얼굴로 화면에 다시 나타났다.
NPC-Persica(2)<Speaker>페르시카</Speaker><通讯框>||:<color=#00CCFF>후우, 이제야 살 것 같다.</color>+<color=#00CCFF>응, 이제 일할 수 있겠어.</color>
()||:그러고는 설탕통을 꺼내, 커피잔에 들이부었다.
NPC-Persica(0)<Speaker>페르시카</Speaker><通讯框>||:<color=#00CCFF>RO가 보내 준 영상도 다 확인했어.</color>
NPC-Persica(0)<Speaker>지휘관</Speaker><通讯框>||:페르시카 씨의 견해를 듣고 싶습니다.
NPC-Persica(0)<Speaker>페르시카</Speaker><通讯框>||:<color=#00CCFF>자세하게까지는 아니지만, 과거 수 년 간의 베를린 내 신문 기사를 검색하고 대조해봤지만 그런 사건은 전혀 일어나지 않았어.</color>
NPC-Persica(0)<Speaker>지휘관</Speaker><通讯框>||:그렇다면...?
NPC-Persica(0)<Speaker>페르시카</Speaker><通讯框>||:<color=#00CCFF>워낙에 사실적이어서, 처음 봤을 땐 무슨 블록버스터 영화 홍보물인 줄 알았다고.</color>+<color=#00CCFF>그래도 어느 부잣집 영화광이 한가해서 이런 짓을 했다고는 생각 안 해.</color>
NPC-Persica(0)<Speaker>지휘관</Speaker><通讯框>||:저희도 최대한 분석해봤지만, 합성된 흔적은 없었습니다.
NPC-Persica(0)<Speaker>페르시카</Speaker><通讯框>||:<color=#00CCFF>댄들라이 말로는 마흐리안의 마인드맵... 컨셔스 파노라마는 기억 이식도 못 견딜 수준으로 연약하다 했지?</color>+<color=#00CCFF>그렇다면, 그 영상들은 전부 사실이면서도 아직 일어나지 않은 것이라 가정할 수밖에 없어.</color>
NPC-Persica(0)<Speaker>지휘관</Speaker><通讯框>||:이렇게 끔찍한 재난이 사실이라니...
NPC-Persica(2)<Speaker>페르시카</Speaker><通讯框>||:<color=#00CCFF>하지만 아직 일어나지 않았지. 지휘관에겐 아직 그걸 저지할 기회가 있다고 봐.</color>
NPC-Persica(2)<Speaker>지휘관</Speaker><通讯框>||:......
