()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<common_effect>%%code=AllSeeingEye01%%</common_effect>:……
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><narrator><BGM>GF_21summer_intro_DemonVariation</BGM>:팔디스키 잠수함 기지 사건으로부터 1주 후.
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>491</BIN><黑屏2><SE1>AVG_keyboardtype_sci</SE1>:■기록■ NUSSRA920640605190087, 디코딩...
()||<黑屏1>:
NPC-Yegor(3)<Speaker>군 장교</Speaker>||<黑屏2><SE1>AVG_PPT_Switch</SE1><BIN>99</BIN><边框>2</边框>:보고, 그리폰이 아직도 저항 중입니다.
NPC-Yegor(4)<Speaker>예고르</Speaker>;NPC-Yegor(3)||<边框>2</边框>:우리의 목적을 잊지 마라... 정말 중요한 건 저 기지다.
NPC-Yegor(4)<Speaker></Speaker>;NPC-Yegor(3)<同时置暗>||<边框>2</边框><SE1>AVG_Button_Click</SE1>:재생 중이던 화면이 갑자기 일시정지됐고, 상황실에서 그 기록을 들고 있던 니토는 조마조마해하며 일어섰다.
()||<黑屏1><边框>2</边框>:
NytoWhite(0)<Speaker>수잔나</Speaker><Position>0,50</Position>||<BIN>9</BIN><SE1>ClothingUp</SE1><黑屏2>:......
()<Speaker></Speaker>||:지금은 일주일에 한 번인 정기 보고 시간. 이 긴장된 분위기는 모든 니토에게 절대로 실수해선 안 됨을 다시 한번 명심시켰다.+그리고 그때, 상냥한 여성의 목소리가 들려왔다.
NPC-Nemhran(0)<Speaker>???</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>이게 아니잖니, 수잔나.</color>
()<Speaker></Speaker>||:상냥하기에 더더욱 긴장감을 가중시키는 어조였다.+"수잔나"라는 이름의 니토는, 문자 그대로 손에 땀을 쥐는 상태였다. 어떻게든 진정하려고 애쓰는 것이 그 자리의 모두에게 티가 났다.
NytoWhite(0)<Speaker>수잔나</Speaker><Position>0,50</Position>||:...죄송합니다, 잠시만 기다려 주십시오.
()<Speaker></Speaker>||:수잔나는 즉각 다른 기록을 열었다.
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>492</BIN><黑屏2><SE1>AVG_keyboardtype_sci</SE1>:■기록■ DDRA585246472307521, 디코딩...
()||<黑屏1>:
NPC-Jason(1)<Speaker>K</Speaker>||<SE1>AVG_PPT_Switch</SE1><BIN>222</BIN><黑屏2><边框>2</边框>:그럼 여기서 헤어지지.
NPC-Jason(1)<Speaker>지휘관</Speaker><同时置暗>||<边框>2</边框>:따로 챙길 건 없고?
NPC-Jason(1)<Speaker>K</Speaker>||<边框>2</边框>:모든 물건은 네가 가져간다, 그게 내가 받은 명령이야. 그 아이들을 하벨에게 잘 전달하도록.+그리고, 영 내키진 않지만 난 안젤리아를 찾으러 가야 해.+그녀를 감시하는 게 내 임무인데, 감시 대상을 놓쳤다간 큰일나지.
NPC-Jason(1)<Speaker>지휘관</Speaker><同时置暗>||<边框>2</边框>:알았다... 그럼 행운을 빌지.
NPC-Jason(1)<Speaker>K</Speaker>||<边框>2</边框>:걱정 마라, 금방 또 볼 테니.
NPC-Jason(1)<Speaker></Speaker><同时置暗>||<边框>2</边框><SE1>AVG_Button_Click</SE1>:또 화면이 정지됐다.+그리고 그 상냥한 여성의 목소리는 방금보다도 더 부드러워졌다.
()||<黑屏1><边框>2</边框>:
NPC-Nemhran(0)<Speaker>???</Speaker><通讯框>||<BIN>9</BIN><黑屏2>:<color=#00CCFF>미안하지만... 더 뒤로 빨리 돌려 줄래요?</color>
()<Speaker></Speaker>||:저쪽에서 존댓말까지 쓰자, 수잔나는 오한이 들어 사시나무처럼 떨기 시작했다.+하지만 어쩔 도리가 없었다. 그녀가 지금부터 할 대답은 분명 저쪽을 더욱 분노케 할 게 뻔하니까.
NytoWhite(0)<Speaker>수잔나</Speaker><Position>0,50</Position>||:......죄송합니다, 네메아란 언니.+바닷물에 침수되어, 그 기지에서의 기록은 전부 회수에 실패했습니다...
NPC-Nemhran(0)<Speaker>네메아란</Speaker><通讯框>||:<color=#00CCFF>......</color>
()<Speaker></Speaker>||:이번에는 네메아란이 대답을 않았고, 수잔나는 차마 고개를 들지 못했다.+하지만 이대로 가만 있을 수는 없었다.
()<Speaker></Speaker>||:초조한 마음으로, 수잔나는 자신의 "기억" 속을 뒤졌다.+그리고 찾아낸 개인 기록 2개를 황급히 열어 보려 했다.+부디 무사히 열리기를 기도하면서.
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><narrator><SE1>AVG_keyboardtype_sci</SE1>:■기록■ UO83520530300147, 디코딩...
()<Speaker></Speaker>||<narrator><SE1>AVG_21Winter_Error</SE1>:<color=#DC143C>E R R O R !</color>
()<Speaker></Speaker>||<narrator><SE1>AVG_keyboardtype_sci</SE1>:■기록■ UO34678231305238, 디코딩...
()<Speaker></Speaker>||<narrator><SE1>AVG_21Winter_Error</SE1>:<color=#DC143C>E R R O R !</color>
()||<黑屏1>:
()<Speaker></Speaker>||<SE1>AVG_Shield_Startup</SE1><BIN>72</BIN><黑屏2>:"벌침" 시스템 연결 중...+............
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM><SE1>AVG_21Winter_Error</SE1><BIN>9</BIN>:시스템에 이상이 발생하여 연결할 수 없습니다.+재가동하시겠습니까?
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>417</BIN><黑屏2><BGM>GF_22W_BGM_1</BGM>:암호화 플랫폼의 오류 메시지와 함께, 니토들은 현실의 상황실로 돌아왔다.
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:이윽고 들려온 통신음에 수잔나는 거의 조건반사적으로 연결했다.
NPC-Nemhran(0)<Speaker>네메아란</Speaker><通讯框>||:<color=#00CCFF>...단순한 시스템 오류일 뿐이니 긴장 말려무나.</color>
()<Speaker></Speaker>||:상냥하고 친절한 다독임 같았지만, 수잔나에겐 마치 사탄의 속삭임처럼 들렸다.
NytoWhite(0)<Speaker>수잔나</Speaker><Position>0,50</Position>||:죄, 죄송합니다... 안젤리아의 기록과 기지 관련 기록은 잠시 후 정리되는 대로 전달하겠습니다...
NytoWhite(0)<Position>0,50</Position>;NPC-Nemhran(0)<Speaker>네메아란</Speaker><通讯框>||:<color=#00CCFF>수고가 많구나.</color>
NytoWhite(0)<Speaker>수잔나</Speaker><Position>0,50</Position>;NPC-Nemhran(0)<通讯框>||:천만의... 말씀입니다...
NytoWhite(0)<Position>0,50</Position>;NPC-Nemhran(0)<Speaker>네메아란</Speaker><通讯框>||:<color=#00CCFF>안젤리아의 기록은 개별적으로 꺼내고, 리벨리온의 기록과 함께 비암호화 파일로 전환해서 어휘를 다듬은 다음 전송하거라.</color>
NytoWhite(0)<Speaker>수잔나</Speaker><Position>0,50</Position>;NPC-Nemhran(0)<通讯框>||:"부장님"께 보내드립니까, 아니면 아베르――
NPC-Nemhran(0)<Speaker>네메아란</Speaker><通讯框>||:<color=#00CCFF>올가.</color>
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:네메아란이 가볍게 부르자, 한 니토가 소리 없이 그늘 밖으로 나왔다.
()<Speaker></Speaker>||<SE1>AVG_Bullet_Hit_Wall</SE1><震屏3>:그리고, 신속하고 군더더기 없는 움직임으로 수잔나의 목을 꺾었다.
()<Speaker></Speaker>||:수잔나의 목소리는 단순하면서도 거칠게 끊어졌다.+아무런 징조 없이, 물리적으로 발성 기관이 파괴된 것이다.
()<Speaker></Speaker>||:하지만 그 과정에서, 수잔나는 조금도 저항하지 않았다.+저항해봤자 아무 의미가 없음을, 본인도 알고 있었으니까.
NPC-Nemhran(0)<Speaker>네메아란</Speaker><通讯框>||:<color=#00CCFF>그곳은 언급하면 안 되잖니...</color>
()<Speaker></Speaker>||<controll_shake>%%type_id=2%%duration=1%%delay=0.1%%range=8</controll_shake><SE1>AVG_XXS_kick</SE1>:수잔나는 바닥에 쓰러져, 싸늘한 주검이 되었다.
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:그리고 "올가"라 불린 니토가 죽은 수잔나 대신 공손히 통신기를 바꿔 받았다.
NPC-Nemhran(0)<Speaker>네메아란</Speaker><通讯框>||:<color=#00CCFF>...네 이름은 무엇이니?</color>
NytoWhite(0)<Speaker>올가</Speaker><Position>0,50</Position>;NPC-Nemhran(0)<通讯框>||:올가입니다, 네메아란 언니.
NytoWhite(0)<Position>0,50</Position>;NPC-Nemhran(0)<Speaker>네메아란</Speaker><通讯框>||:<color=#00CCFF>그냥 말해본 이름이란다. 러시아의 인명이지.</color>
NytoWhite(0)<Speaker>올가</Speaker><Position>0,50</Position>||:지금부터 저는 올가입니다, 네메아란 언니.
()<Speaker></Speaker>||:상대의 눈치 빠름에 흡족한 듯, 네메아란은 나지막이 웃었다.
NPC-Nemhran(0)<Speaker>네메아란</Speaker><通讯框>||:<color=#00CCFF>"북극곰"에게 귀뜸해 주거라, 안젤리아를 베를린으로 보내야 한다고.</color>
NytoWhite(0)<Speaker>올가</Speaker><Position>0,50</Position>||:알겠습니다.
()<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:......+네메아란은 통신을 종료했다.+방에 원래 4명이던 니토는 이제 3명만 남았다.
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:아직 서 있는 니토 중 한 명이, 한참 고민한 끝에 올가를 향해 고개를 돌렸다.
()<Speaker>하얀 니토</Speaker>||:지금까지 "북극곰"에게 연락하는 자는 수잔나였어. 어떡하면 그녀가 담당하던 일을 처리할 거야?
NytoWhite(0)<Speaker>올가</Speaker><Position>0,50</Position>||:그녀의 기억 모듈을 뜯어내.
