()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><SE1>AVG_wind_grass</SE1><BIN>592</BIN><Night><BGM>BGM_Truth</BGM>:한밤중의 고요한 수목원.+습하고 무거운 밤공기 속에서, 당신은 홀로 은근히 축축한 벤치에 앉아 맞은편 나무의 잎사귀가 가로등 빛에 반짝이는 것을 멍하니 바라봤다.+한낮에 선명한 흰색으로 반사되던 빛이 밤인 지금은 안개처럼 몽롱한 것이, 마치 눈가에 맺힌 눈물 같았다.
()<Speaker></Speaker>||<SE1>AVG_20Winter_Book</SE1>:한동안 그렇게 멍하니 있던 당신은 마침내 힘없이 한숨을 내뱉고는 혼신의 힘을 다해 짰던 "지옥 훈련 계획"을 꺼내, 오늘의 시간표를 가득 채웠던 트레이닝 내용에 각주를 달았다.
()<Speaker>지휘관</Speaker>||<SE1>AVG_Creep</SE1>:훈련 계획 1일차. 트레이닝 자체가 고강도였거니와 프랑슈슈가 자발적으로 난이도를 높인 탓에 멤버들 모두가 감당 가능한 범주를 심각하게 초과해 버렸다.+사쿠라는 목이 쉬었고, 아이와 준코는 컨디션 하락, 릴리와 타에는 아예 탈진, 유우기리도 괜찮은 척하지만 힘들어하는 기색이 역력했다.
()<Speaker></Speaker>||<SE1>AVG_File_Put</SE1>:오후의 일과를 멍하니 되짚어 보던 중, 손에서 훈련 계획서가 바닥에 툭 떨어졌다.+그리폰에서 작전 계획을 수립할 때도 이렇게까지 심각한 사고는 벌어진 적 없었건만.+게다가 이게 최악의 상황이 아니란 사실이 더욱 끔찍했다.
()<Speaker>지휘관</Speaker>||:......+설마, 내 재능은 전술적으로만 유용하고 아이돌 프로듀싱엔 전혀 안 맞는 건가?+어휴, 기지에 연락만이라도 된다면 좋을 텐데... 최소한 무대에 서본 경험 있는 애들한테 조언을 구할 수 있을 테니...
()<Speaker>？？？</Speaker>||<SE1>AVG_Ninja</SE1>:어떤 이는 눈앞에 있으면서도 하늘 너머고.+어떤 이는 하늘 너머에 있으면서도 바로 눈앞이니.
()<Speaker>지휘관</Speaker>||:...닌자냐.
()<Speaker></Speaker>||<SE1>AVG_Cloak_Whoosh</SE1><controll_shake>%%type_id=2%%duration=2%%delay=0.1%%range=6</controll_shake>:나지막한 목소리가 바스락대는 나뭇잎 사이로 내려왔다.
NPC-Ninja(0)<Speaker>닌자</Speaker><Position>0,-420</Position><Scale>1.6</Scale>||:어느 세계에서도 너는 눈앞의 인연을 소중히 하지 않는군.
NPC-Ninja(0)<Speaker>지휘관</Speaker><Position>0,-420</Position><Scale>1.6</Scale><同时置暗>||:프랑슈슈랑 직접 마주보고 소통해서 서로의 생각을 확인하란 소리야?+아주 일리 있는 말이네, 어제오늘 특히나 그리폰 생각이 많이 나니...
NPC-Ninja(0)<Speaker>닌자</Speaker><Position>0,-420</Position><Scale>1.6</Scale>||:아니다.+내 말은――
NPC-Ninja(0)<Speaker>닌자</Speaker><Position>0,-420</Position><Scale>1.6</Scale>||<BGM>BGM_Empty</BGM>:이 전문가에게 전화 안 하고 뭐했냔 뜻이다!
()<Speaker>지휘관</Speaker>||:......
()<Speaker></Speaker>||<SE1>Rope</SE1><BGM>m_wv_title</BGM>:또다 싶어 자리를 뜨려 했지만, 이번에도 닌자가 당신의 무릎을 단단히 누르는 통에 실패했다.
