()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>22</BIN>:페르시카는 커피를 한 모금 마셨다.
NPC-Persica(3)<Speaker>페르시카</Speaker>||:너무 쓰네...
()||:인상을 찌푸리며 각설탕을 한 움큼 집어 컵에 넣고 다시 맛을 봤지만, 여전히 만족스럽지 않았다.
()||<SE1>AVG_doorknock_wood</SE1>:똑! 똑! 똑!+그때, 누군가 밖에서 문을 리듬감 있게 노크했다.+페르시카는 아예 각설탕을 커피에 쏟아붓고는, 포장지를 휙 던졌다.
NPC-Persica(0)<Speaker>페르시카</Speaker>||:마침내 왔구나...
()||<SE1>AVG_doorknock_wood</SE1>:똑! 똑! 똑!
()||<SE1>AVG_keyboardtype_sci</SE1>:페르시카는 한숨을 푹 쉬고, 키보드를 몇 번 두드려 자동문을 열었다.
()||<SE1>AVG_door_elecport</SE1>:그리고 열린 문으로, 검은 정장을 입은 두 남자와 하벨이 들어왔다.
NPC-Havel(0)<Speaker>하벨</Speaker>||<BGM>BGM_Sneak</BGM>:잘 잤나, 페르시카?+삐져서 문도 안 열어 주는 건 아닌가 했더니만.
NPC-Persica(0)<Speaker>페르시카</Speaker>;NPC-Havel(0)||:제가 안 열어도, 하벨 씨는 이 실험실 전체에 출입 권한이 있잖아요.
NPC-Persica(0);NPC-Havel(0)<Speaker>하벨</Speaker>||:그건 그렇네만, 어떻게 숙녀의 방에 함부로 불쑥 들어가겠나? 신사된 자로서 기본적인 매너란 게 있어요.
NPC-Persica(0)<Speaker>페르시카</Speaker>;NPC-Havel(0)||:숙녀의 방에 도청기를 설치하는 건 신사의 취미고요?+그렇게까지 했으면 직접 찾아와서 감시할 필요도 없잖아요. 어차피 저 혼자선 이 실험실에 한 발짝도 못 나가는데.
NPC-Persica(0);NPC-Havel(0)<Speaker>하벨</Speaker>||:허허허, 말이 좀 심하구먼.
NPC-Havel(0)<Speaker>하벨</Speaker>||:난 그저 이 돼지우리를 청소하려고 청소부를 불렀을 뿐이네.
NPC-Persica(3)<Speaker>페르시카</Speaker>||:저 두 사람이요? 전혀 그렇게 안 보이는데요.
NPC-Bodyguard1(0)<Speaker>정장을 입은 사람</Speaker>||:......
NPC-Bodyguard2(0)<Speaker>정장을 입은 사람</Speaker>||:......
NPC-Havel(0)<Speaker>하벨</Speaker>||:사람을 겉만 보고 판단해선 안 되지.+내 눈앞의 아가씨도, 겉만 봐선 얼마나 대단한 사람인지 모르는 것처럼 말일세.
NPC-Persica(0)<Speaker>페르시카</Speaker>||:......
NPC-Havel(0)<Speaker>하벨</Speaker>||:그리고, 자네 같은 허약한 과학자를 상대하려고 이 전문가들을 부른 게 아니거든.
()||<SE1>AVG_lifttable</SE1>:하벨이 손짓하자, 정장을 입은 남자들이 방을 구석구석 뒤지기 시작했다.
NPC-Bodyguard1(0)<Speaker>정장을 입은 사람</Speaker>||:찾았습니다.
()||:한 명이 통풍구 안쪽에서 초록색 캡슐을 꺼내, 밀봉 용기에 넣어 하벨에게 건넸다.
NPC-Persica(1)<Speaker>페르시카</Speaker>||:그건...?
NPC-Havel(0)<Speaker>하벨</Speaker>||:신경독가스가 든 캡슐이지. 이 짓거리를 한 놈을 건물을 빠져나가기 전에 겨우 붙잡았어.+손가락 아홉 마디가 부러지고 나서야 이 캡슐이 어디 있는지 불더구먼.+나 원 참, 이딴 걸 통풍구에다 던지다니. 아마추어나 할 짓인데 말이야.+자네를 죽이려는 작자는 전문가를 고용할 돈도 없는 모양이지? 차라리 내가 후원해 주고 싶을 지경이야.
NPC-Persica(1)<Speaker>페르시카</Speaker><Shake>||:......
NPC-Havel(0)<Speaker>하벨</Speaker>||:만약 이게 터졌다면, 자넨 바로 의식을 잃고 의자에서 굴러떨어져 경련을 일으키다 질식사했을걸세.+참 상냥한 암살 방식이야.
NPC-Persica(1)<Speaker>페르시카</Speaker>||:아니 그게 뭐가 상냥해요...
NPC-Havel(0)<Speaker>하벨</Speaker>||:웬걸, 총으로 자네 머리통을 날려 버리거나, 방바닥 밑에 폭탄을 잔뜩 설치하려 했던 놈들에 비하면 상냥한 편이지.+이것까지 해서, 자네를 암살하려 한 게 이번 달만 벌써 대여섯 번째네그려.
NPC-Persica(3)<Speaker>페르시카</Speaker>||<震屏>:네...?! 저는 못 들었는데요...?
NPC-Havel(0)<Speaker>하벨</Speaker>||:내가 애지중지하는 아가씨가 하루 종일 겁에 질려 벌벌 떠는 꼴을 보고 싶지 않았으니까.
NPC-Persica(0)<Speaker>페르시카</Speaker>||:......
()||:하벨은 페르시카가 그의 뒤에 서 있는 남자들을 계속 불안한 눈초리로 흘겨보는 것을 눈치챘다.+그래서 페르시카 앞으로 다가가 의자를 끌어와 앉고, 손짓으로 남자들을 방 밖으로 내보냈다.
NPC-Havel(0)<Speaker>하벨</Speaker>||:페르시카, 나는 자네를 의심한 적이 단 한 번도 없다는 걸 알아줬으면 하네.+하지만 자네를 죽이고 싶어서 안달이 난 사람이 있는데, 왜 그걸 내게 전혀 말해 준 적이 없지?+안전한 곳에 가서 천천히 얘기라도 나눠보는 게 어떻겠나?
NPC-Persica(0)<Speaker>페르시카</Speaker>||:아뇨... 아뇨, 전 여기서 안 나갈 거예요. 제 모든 노력이 다 여기 있다고요.
NPC-Havel(0)<Speaker>하벨</Speaker>||:흠흠... 그래, 잘 알았네.
()||<SE1>ClothingUp</SE1>:하벨은 군말 않고 주머니에서 사진 한 장을 꺼냈다.
NPC-Havel(0)<Speaker>하벨</Speaker>||:나갈 생각이 없다면, 여기서 간단히 얘기하는 건 괜찮겠지?
NPC-Persica(1)<Speaker>페르시카</Speaker>||:이, 이건...
NPC-Havel(0)<Speaker>하벨</Speaker>||:90Wish의 정보 보안은 아주 훌륭하더구먼. 그래도 고생한 끝에 조금이나마 단서를 찾아낼 수 있었어.
()||:사진 속의 네 사람은 꼭 붙어 활짝 웃고 있었다.+하벨은 그중 늙은이와 헬쑥한 청년을 가리켰다.
NPC-Havel(0)<Speaker>하벨</Speaker>||:이 영감은 루돌프 폰 오버스타인, 막스 플랑크 컴퓨터 과학 연구소 소장이었지.+지금쯤이라면 아마 독일민주공화국 과학기술부 부장으로 승진했어도 이상하지 않겠군.+물론 이 사람은 중요치 않고, 그 옆 사람이 중요하지.+내 기억이 맞다면, 이 젊은 친구가 리코지?
NPC-Persica(3)<Speaker>페르시카</Speaker>||:...네.
