()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>650</BIN><SE1>AVG_2023Slow_WN_Whistle</SE1>:베슬란 제1중학교.
()<Speaker></Speaker>||:1교시 시작까지 아직 30분은 남은 시각. 평소대로라면 하교 시간과 더불어 교문이 제일 붐빌 때다.+하지만 오늘은 등교하는 학생 수가 유난히 적었다.
NPC-Ange(37)<Speaker>안나</Speaker><Position>0,-50</Position>||:......
()<Speaker></Speaker>||:안나는 오늘도 교내로 들어섰다. 다만 평소와는 조금 다르게, 일행이 있었다.+일행은 그녀 뒤로 한 발짝 거리를 두고 따라왔다.+아니, 단순히 따라오기만 하는 것이면 차라리 다행이었다.
NPC-Pamzan(0)<Speaker>람잔</Speaker>||<SE1>AVG_2023Slow_WN_Whistle</SE1>:<size=50>♪~</size>
NPC-Ange(37)<Speaker>안나</Speaker><Position>0,-50</Position>||:...하지 마.
NPC-Pamzan(0)<Speaker>람잔</Speaker>||<SE1>ClothingUp</SE1>:<size=50>♪~♫~~</size>
()<Speaker></Speaker>||:아예 일부러 박자를 돌리기까지 했다.
NPC-Ange(37)<Speaker>안나</Speaker><Position>0,-50</Position>||:나 학교 안으로 들어왔어.
NPC-Pamzan(0)<Speaker>람잔</Speaker>;NPC-Ange(37)<Position>0,-50</Position>||:응.
NPC-Pamzan(0);NPC-Ange(33)<Speaker>안나</Speaker><Position>0,-50</Position>||:...혼자서 교실까지 갈 수 있어.
NPC-Pamzan(0)<Speaker>람잔</Speaker>;NPC-Ange(33)<Position>0,-50</Position>||:그래, 얼렁 가.
NPC-Pamzan(0);NPC-Ange(33)<Speaker>안나</Speaker><Position>0,-50</Position>||:......+여기까지 데려다 줬으면 됐잖아.
NPC-Pamzan(0)<Speaker>람잔</Speaker>;NPC-Ange(33)<Position>0,-50</Position>||:나라고 이러고 싶겠냐, 아흐민 오빠님이 내게 신신당부했는데.+네가 교실에 들어가는 걸 봐야 나도 내 교실로 갈 수 있다고. 나 참 할머니도 아니고 잔소리가 아주...
NPC-Pamzan(0);NPC-Ange(33)<Speaker>안나</Speaker><Position>0,-50</Position>||:안 이를 테니까 가.
NPC-Pamzan(0)<Speaker>람잔</Speaker>;NPC-Ange(33)<Position>0,-50</Position>||:왜, 몰래 뭐 하게?
NPC-Ange(37)<Speaker>안나</Speaker><Position>0,-50</Position>||:......
()<Speaker></Speaker>||<BGM>BGM_23S_Winter_Night</BGM><SE1>ClothingUp</SE1>:안나는 속으로 그냥 상대를 말아야겠다 생각하며 계단을 올랐다.
NPC-Pamzan(0)<Speaker>람잔</Speaker>||:근데 말이다, 나도 공부는 그냥 손 놓긴 했는데 넌 대체 뭐하러 굳이 학교에 오냐? 그냥 휴학 같은 거라도 하지.
NPC-Pamzan(0);NPC-Ange(37)<Speaker>안나</Speaker><Position>0,-50</Position>||:......+람잔.
NPC-Pamzan(0)<Speaker>람잔</Speaker>;NPC-Ange(37)<Position>0,-50</Position>||:엉?
NPC-Pamzan(0);NPC-Ange(37)<Speaker>안나</Speaker><Position>0,-50</Position>||:......+마녀가 어떤 사람 고기를 제일 좋아하는지 알아?
NPC-Pamzan(0)<Speaker>람잔</Speaker>;NPC-Ange(37)<Position>0,-50</Position>||:흠, 고집불통인 여자?
NPC-Ange(37)<Speaker>안나</Speaker><Position>0,-50</Position>||:말 많은 남자.
()||<黑点1>:
()<Speaker></Speaker>||<BIN>553</BIN><黑点2>:잠시 후 둘은 안나의 교실 앞까지 왔고, 람잔도 슬슬 자신의 반으로 돌아가려 했다.
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM><SE1>AVG_20Winter_Doorbell</SE1>:그때, 교내 방송으로 뉴스가 흘러나왔다.
()<Speaker>교내 방송</Speaker>||<BGM>Campaion-58-2</BGM>:<color=#00CCFF>베슬란 경비단의 과격파가 일으킨 "영원의 불" 사건은 출동한 경찰에 의해 발생 2시간여만에 관련 인원이 전원 체포되었습니다.</color>+<color=#00CCFF>직후 베슬란시 정부 당국은 현지 보안 업무를 인수인계받고, 기존의 베슬란 경비단은 해산하기로 결정했습니다.</color>
NPC-Ange(33)<Speaker>안나</Speaker><Position>0,-50</Position>||:...람잔.
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:부름에 고개를 돌린 람잔의 눈빛에선 분함이 엿보였다.
NPC-Ange(33)<Speaker>안나</Speaker><Position>0,-50</Position>||:넌... 어떻게 생각해?
NPC-Pamzan(3)<Speaker>람잔</Speaker>||:...몰라.
NPC-Ange(33)<Speaker>안나</Speaker><Position>0,-50</Position>||:모르면서 거기 끼었어?+진짜 바보 곰탱이야.
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:평소대로라면, 람잔은 바로 머리를 쥐어박으려 들었을 터였다.+하지만 웬일로 반박은커녕, 그저 한숨만 푹 쉬고 고개를 돌렸다.
NPC-Pamzan(2)<Speaker>람잔</Speaker>||:이런 속담 알아? 동전은 면이 두 개지만 사람은 하나뿐이라고.+난 엉망진창인 세상의 이치보단 내 형제를 믿을란다.
NPC-Ange(33)<Speaker>안나</Speaker><Position>0,-50</Position>||:경비단 사람들이랑도 호형호제했으면서.
NPC-Pamzan(2)<Speaker>람잔</Speaker>||:한쪽만 선택할 수 있다면, 난 몇 번이고 이럴 거야.+의형제가 중요하겠냐 친가족이 중요하겠냐?
()<Speaker></Speaker>||:람잔은 손을 휘휘 저어 동행의 끝을 알리곤 계단 쪽으로 발을 돌렸다.+안나는 입을 삐죽이고 교실 안으로 들어갔다.
()||<黑点1>:
()<Speaker></Speaker>||<SE1>AVG_20Winter_Door_Open</SE1><黑点2><BIN>654</BIN>:교실 안은 사람이 많이 줄긴 했어도 소란스러움은 평소와 다를 바 없었다.
()<Speaker>깡마른 학생</Speaker>||:신문 봤어?
()<Speaker>우람한 몸집의 학생</Speaker>||:봤어, 무섭다 진짜... 어쩐지 어제 학교에 나오지 말라더니만.+경비단 사람들 배짱 한번 두둑했네!
()<Speaker>깡마른 학생</Speaker>||:신문 보고서야 알았는데... 학교 말고도 길거리도, 사람 집도 쳐들어가서 정의구현했대.+"외국 인사"가 수십 명 넘게 죽었다는데... 그거 다 미국놈들이지?
()<Speaker>우람한 몸집의 학생</Speaker>||:캬아 속 시원하다!+진작에 이렇게 혼쭐을 냈어야――
()<Speaker>깡마른 학생</Speaker>||:쉬잇...! 목소리 줄여! 대놓고 떠들어도 되는 일이 아니라고!+뉴스에서 시장이 발광하는 거 못 봤어? 경비단까지 강제 해산했는데 괜히 긁어 부스럼 만들지 마. 그리고...+...쉿, 쟤 왔다.
()<Speaker>우람한 몸집의 학생</Speaker>||:...칫.
()<Speaker></Speaker>||:두 "학우"들의 대화는 안나의 귀에 전혀 들어오지 않았다.+그녀가 오늘 등교한 이유는 오직 한 가지 때문이었다.
()<Speaker></Speaker>||<SE1>AVG_Creep</SE1>:자리에 앉은 안나는 말없이 자리를 뒤졌지만, 어제 여기 두고 갔던 물건을 찾을 수 없었다.+하긴, 박살난 책상이 여럿인데 책가방이 무사하랴.+그런데, 바로 뒤에서 누군가가 그녀의 어깨를 톡톡 쳤다.
NPC-Sinia(0)<Speaker>시니아</Speaker><Position>0,-58</Position>||:안나.
NPC-Ange(33)<Speaker>안나</Speaker><Position>0,-50</Position>;NPC-Sinia(0)<Position>0,-58</Position>||:......?
NPC-Ange(33)<Position>0,-50</Position>;NPC-Sinia(0)<Speaker>시니아</Speaker><Position>0,-58</Position>||:어제... 네 가족이 마사 마이트너를 감쌌다고 들었어.
NPC-Ange(33)<Speaker>안나</Speaker><Position>0,-50</Position>;NPC-Sinia(0)<Position>0,-58</Position>||:......
NPC-Ange(33)<Position>0,-50</Position>;NPC-Sinia(0)<Speaker>시니아</Speaker><Position>0,-58</Position>||:넌 그 사람 도울 생각 없었잖아...+어떻게 된 일이야?
NPC-Ange(33)<Speaker>안나</Speaker><Position>0,-50</Position>;NPC-Sinia(0)<Position>0,-58</Position>||:......+너한테 설명할 의무 없어.
NPC-Ange(33)<Position>0,-50</Position>;NPC-Sinia(0)<Speaker>시니아</Speaker><Position>0,-58</Position>||:남들이 널 어떻게 생각하는지는 신경 안 써...?+너, 지금 반에서 배신자 취급받고 있어...+그러다 큰일나면 어쩌려고 그래...
NPC-Ange(33)<Speaker>안나</Speaker><Position>0,-50</Position>||:...너랑은 상관 없는 일이잖아.
