()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>9</BIN>:조금 전, 그리폰 시티.+화이트 나이트의 호송 차량 안에서, 다나와 Super-Shorty는 그리폰 시티에 도착하기를 기다리고 있었다.
Dana(0)<Speaker>다나</Speaker>||:헤이, 꼬맹이...+...도착했다.
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:도착? 어디에?
Dana(0)<Speaker>다나</Speaker>;SuperShorty(0)||<BGM>m_va_glitch_city</BGM>:당연히 그리폰 시티지.+지구의 마지막 문명의 땅에 온 걸 환영해, 꼬맹아.
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:......+저기... 이 차엔 창문이 없어서 아무것도 안 보이는데.+그리폰 시티에 도착했는지 어떻게 알아?
Dana(0)<Speaker>다나</Speaker>;SuperShorty(0)||:그거야 쉽지.+바퀴 소리가 달라졌잖아. 포장도로는 그리폰 시티에만 있어.
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||<黑屏1>:아하.
다나()||<BIN>166</BIN><Night><黑屏2>:그리고 길거리서 여러 가지 소리도 들려오지 않아?+사람들이 걷고 말하는 소리, 전류가 흐르는 노이즈... "보이는 것" 이외에도 도시를 느낄 방법은 많아.
Super-Shorty()||:으음... 난 깨어난지 얼마 안 돼서 그런지 도시와 사막의 차이가 잘 안 느껴지는 것 같아.+내 기억에는, 인류는 지구 곳곳을 누비며 사막과 바다마저 정복해, 지구를 그들의 도시와 발자국으로 뒤덮었다고 되어 있어...
다나()||:딱히 대단한 일도 아니네. 공룡도 해본 일이데 뭘. 아, 걔네는 건물이래봤자 둥지가 다인가?
Super-Shorty()||:그럼 다나는... 속상하지 않아?+인류는 자부심이 강한 종족이라고 알고 있어.+과거의 인간들은, 종말이 다가오기 전에 새로운 미래를 개척할 수 있으리라 굳게 믿었대.+우주선을 타고 태양계 밖으로 나가거나, 지구를 통째로 다른 곳으로 옮기거나... 다들 그렇게 낙관적으로 살았는데...
다나()||<黑屏1>:야... 왜 네가 그런 말을 하면서 우는 거야. "난 속상해한 적 없어"라고 말해야 하나 고민하던 중인데.
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><BGM>BGM_Empty</BGM>:울먹이던 Super-Shorty는 풋 하고 웃었다.
SuperShorty(0)<Speaker>Super-Shorty</Speaker>||<BGM>m_va_reminiscence</BGM>:말했네 뭘.+난 그다지 감정적인 성격이 아니야. 그저, 마인드맵의 초기 설정을 확인하면서 남아있는 인류에 대한 자료를 열람해 봤더니...+언어, 인사법, 식사 예절, 그리고 내가 만들어진 시대의 인류가 어떤 생활을 했는지까지 다 남아있어.+다사다난하면서도 흥미로운 역사였어. 그런데, 눈을 떠 보니 전부 사라졌어. 그들의 미소와 함께.
Dana(0)<Speaker>다나</Speaker>;SuperShorty(0)||:인류도 언젠가는 사라질 거야. 삼엽충도, 냉장고도, 이 우주도... 세상 만물은 다 종말의 때가 있는 법이란다, 꼬맹아.+그리고 그 종말의 때가 언제든 간에, 목격자가 있겠지. 이번엔 그게 우리일 뿐이고.+우주적 시점으로 볼 때, 이건 그냥 확률의 문제에 지나지 않아.
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:어떻게 이 상황을 태연하게 받아들일 수 있는 거야?
Dana(0)<Speaker>다나</Speaker>;SuperShorty(0)||:태연하다기보단, 즐기고 있는 거지. 나는 내 선조들이 남긴 유산을 위해 내 삶을 허비하고 싶지 않아.+세상이 어떻게 될지는 관심 없어. 아무리 시궁창 같은 인생이라 해도, 모든 순간의 나 자신의 것으로 하고 싶은 마음뿐이야.
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:정말 철학적이네. 1시간 전만 해도 남의 차를 훔쳐 타고 악당과 함께 절벽으로 돌진한 주제에.
Dana(0)<Speaker>다나</Speaker>;SuperShorty(0)||:이봐 이봐, 내 충동적인 행동들도 다 냉정한 판단에서 비롯된 거라고. 어지간한 일은 충동과 본능에 맡기는 게 제일이야. +난 무슨 돌다리도 두드려 보고 건너는 사람이 아니라고... 그냥 뭘 한다면 하는 사람이지.
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:난 인형이라서 이해가 잘 안되네. 하지만 넌 정말... 끝내줘. 내게 설정된 인격으론 이런 단어로 사람을 평가하는 일은 거의 없는데.
Dana(0)<Speaker>다나</Speaker>;SuperShorty(0)||:그거 고마운걸. 나에겐 최고의 찬사야.+보답으로 한 가지 좋은 걸 알려줄게.
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:뭔데?
Dana(0)<Speaker>다나</Speaker>;SuperShorty(0)||:넌 정말 귀여워.
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker><Shake>||:어...+전술인형이 귀엽단 말을 들어도 기뻐하진 않는 거 알지?
Dana(0)<Speaker>다나</Speaker>;SuperShorty(0)||:하지만 네가 귀여운 건 객관적인 사실인걸?
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:객관적이라고?
Dana(0)<Speaker>다나</Speaker>;SuperShorty(0)||:객관적이야. 네 머리가 금발인 것처럼.
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:......
Dana(0)<Speaker>다나</Speaker>;SuperShorty(0)||:뭐야, 쑥스러워?
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:...그, 그냥 내 머리카락을 보고 있어.
Dana(0)<Speaker>다나</Speaker>;SuperShorty(0)||:이제야 너도 객관적인 사실을 조금씩 납득하기 시작했구나.
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:...내가 귀엽다는걸?
Dana(0)<Speaker>다나</Speaker>;SuperShorty(0)||:세계 종말을 말이야.
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:......
Dana(0);SuperShorty(0)<Speaker></Speaker>||:두 사람은 말없이 서로를 멀뚱멀뚱 바라보다, 동시에 웃음을 터뜨렸다.
SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:아아... 정말 어느 쪽이 더 납득하기 쉬운지 고민을 해야겠네.
()<Speaker></Speaker>||:말이 끝나기가 무섭게, 호송 차량도 멈췄다.
Dana(0)<Speaker>다나</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:종착역에 도착했나 보다.+가자 꼬맹아, 신체검사 시간이다.
()<Speaker></Speaker>||<BIN>4</BIN><睁眼><Night><BGM>BGM_Brain</BGM>:......+화이트 나이트의 감시를 받으며, 다나와 Super-Shorty는 차에서 내렸다.
SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:정말로 밤이 되었네.
Dana(0)<Speaker>다나</Speaker>;SuperShorty(0)||:좋은 남반구, 꼬맹이.+보아하니 제리코는 다른 임무에 나간 것 같네. 여기서부턴 너 혼자 가야 해.
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:응...
Dana(0)<Speaker>다나</Speaker>;SuperShorty(0)||:걱정할 것 없어. 저 녀석들이 널 잡아먹거나 하진 않아.
Dana(0)<Speaker></Speaker>;SuperShorty(0)||:명령을 받은 화이트 나이트 대원이 Super-Shorty를 기지 안으로 연행했다.
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:...다나.+널 처음 만났을 때, 내 인격 설정상 난 널 싫어해야 했어... 자꾸 날 "꼬맹이"라 부르니까.
Dana(0)<Speaker>다나</Speaker>;SuperShorty(0)||<BGM>BGM_Empty</BGM>:그럼 너도 날 "붉은 혜성"이라 부르면 되겠네.
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||<震屏>:싫어! 그리고 왜 네 별명만 그렇게 멋진 거야!?+어휴... 그러니까 내 말은, 지금은 네가 그리 싫지 않아. 하지만 앞으로 어떻게 될지가 더 무서워서...
Dana(0)<Speaker>다나</Speaker>;SuperShorty(0)||<BGM>BGM_Wake</BGM>:아무 일도 없을 거라니깐.+30분도 안 걸리는 검사야. 난 밖에서 기다릴 테니까, 끝나면 내가 예전에 신세 졌던 술집이나 같이 가자.
Dana(0);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:미리 말해두겠지만 난 알코올 든 건 못 마셔.
Dana(0)<Speaker></Speaker>||:Super-Shorty는 연행하는 화이트 나이트를 따라 건물 안으로 걸어갔다.
Dana(0)<Speaker>다나</Speaker>||:그거 큰일이네, 논 알코올 드링크는 술보다 훨씬 비싼데. 그리폰 시티의 상가에선 공업용 알코올 말고는 찻잎 한 조각도 못 사.
Dana(0)<Speaker></Speaker>||:두 사람의 거리가 점점 멀어질수록, 목소리도 점점 커졌다.
Dana(0)<Speaker>Super-Shorty</Speaker>||:<Size=40>공업용 알코올은 너도 못 마시잖아!</Size>
Dana(0)<Speaker>다나</Speaker>||:<Size=40>집에 해시 몇 박스 쌓아둔 게 있지!</Size>
Dana(0)<Speaker>Super-Shorty</Speaker>||:<Size=45>해시가 뭔데?</Size>
Dana(0)<Speaker>다나</Speaker>||:<Size=45>나중에 알게 될 거야!</Size>
