()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>420</BIN><narrator>:대륙간 열차 "미래호" F09 식당차의 화장실.
()<Speaker>？？</Speaker>||<BGM>GF_EV9_Intermission</BGM>:<color=#00CCFF>이보쇼 거기 두 손님들.</color>+<color=#00CCFF>지금 무진장 급하니까 바로 질문할게.</color>+<color=#00CCFF>두 사람 중에 누가 잠복 수사 중인 특수요원이야?</color>+<color=#00CCFF>...설마 둘 다야?</color>
AR18(4)<Position>0,70</Position><Speaker>류드밀라</Speaker>||:......
()||<SE1>AVG_whitenoise</SE1>:류드밀라는 대답 없이 차단장치를 켜서 화장실을 권외 구역으로 만들었다.
Erma(2)<Speaker>엘마</Speaker>||:......+특수요원? 전 요원이 아닌데...+혹시 당신인가요?
AR18(2)<Position>0,70</Position><Speaker>류드밀라</Speaker>;Erma(2)||:......
AR18(2);Erma(2)<同时置暗><Speaker></Speaker>||:류드밀라는 엘마의 질문을 무시했다.
AR18(2)<Position>0,70</Position><Speaker>류드밀라</Speaker>;Erma(2)||:단순히 기억을 잃은 거라면 생존에 지장은 없어.+다음 역에 도착하면 바로 내리고 다신 이 열차에 타지 마.+특히 "콜트 익스프레스", 그 암시장은 네가 생각하는 만큼 단순하지 않아. 너의 출신을 생각하면 그들이 너를 태워준 건 따로 노리는 게 있어서야.
AR18(2)<Position>0,70</Position>;Erma(1)<Speaker>엘마</Speaker>||:...엄청 지장이 있어요.+저는 한두 번 기억을 잃은 게 아니에요, 전 계속 기억을 잃고 있어요.+정비사도 제 문제를 해결하지 못해요. 온전한 저로서 살려면 반드시 기억 문제를 해결해야 돼요.
AR18(2)<Position>0,70</Position><Speaker>류드밀라</Speaker>;Erma(1)||:온전한 자신이라고?+확실히 흄이 할만한 짓거리군.
AR18(2)<Position>0,70</Position>;Erma(2)<Speaker>엘마</Speaker>||:"엄마"를 알아요?!
AR18(2)<Position>0,70</Position>;Erma(2)<同时置暗><Speaker></Speaker>||<SE1>Rope</SE1>:류드밀라는 권총을 엘마에게서 치우고 그녀의 팔을 다시 끼워 주었다.
AR18(2)<Position>0,70</Position><Speaker>류드밀라</Speaker>;Erma(2)||:앞으로 흄 박사에 관한 이야기는 다른 누구에게도 꺼내지 마, 단 한 글자도.+안 그러면 네가 다음에 만나는 사람은 나만큼 상냥하지 않을 테니까.
AR18(2)<Position>0,70</Position>;Erma(2)<Speaker>엘마</Speaker>||:그래서 당신이 소련의 요원인 건 맞아요?+지금 제가 하는 말을 믿어주는 거예요?
AR18(2)<Position>0,70</Position><Speaker>류드밀라</Speaker>||:...오해가 있나 본데, 난 애초에 너를 믿어줄 필요가 없어.
()||<SE1>Select</SE1>:류드밀라는 코트에서 권총을 꺼내 탄창을 끼웠다.
AR18(2)<Position>0,70</Position><Speaker>류드밀라</Speaker>||:난 지금 더 급한 일이 있어.+너는 어디에 잘 숨어있도록 해.
Erma(1)<Speaker>엘마</Speaker>||:......
()||:엘마는 입술을 깨물고 잠깐 고민했다.
