()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>9</BIN><BGM>BGM_Room</BGM>:......
()<Speaker></Speaker>||<黑屏1>:회담 당일.+오전 6시 정각.
()<Speaker>경비원</Speaker>||<黑屏2><BIN>182</BIN>:앞으로. 신분증을 제시하라.
()<Speaker></Speaker>||:......
()<Speaker>경비원</Speaker>||:기자는 전용 통로를 따라 입장하도록.
()<Speaker></Speaker>||:......+겹겹이 싸인 철망과 바리케이트를 통과했다.+삼엄하게 경계 중인 경찰과 헌병의 행렬을 지나, 회담장의 계단에 올라섰다.
()<Speaker></Speaker>||:"루크사트주의와 그 앞잡이는 물러나라!"+"우리 도시에서 꺼져라! 극권주의의 망나니들아!"+회담장의 코앞에서 시위하는 군중들 사이로, 거대한 현수막이 보였다.+회담 시작되기 한참 전부터, 수많은 군중들이 시위를 위해 모여 방패를 든 베오그라드 군경들과 대치하고 있었다.
()<Speaker>지휘관</Speaker>||:날씨도 엉망이지, 사람들도 엉망이지, 정말 엉망진창인 하루군.
()<Speaker></Speaker>||<黑屏1>:먹구름으로 가득한 하늘을 보니, 폭풍우가 올 것이라는 일기 경보가 생각났다. 도시의 정화탑이 제대로 일하기만을 바라야지...+마지막으로 소란스럽게 대치하는 모습을 바라본 뒤, 로비에 들어섰다.
NPC-KalinReporter(0)<Speaker>카리나</Speaker>||<BIN>97</BIN><黑屏2>:지휘관님! 이쪽이에요!
NPC-KalinReporter(0)<Speaker>지휘관</Speaker>||:현재 상황은?
NPC-KalinReporter(0)<Speaker>카리나</Speaker>||:침투조 인형 모두 K 씨가 제공한 위조 신분증으로 무사히 입장했습니다.+RO와 SOP2는 다른 인형 제대의 통솔을 맡아, 지휘관님의 지시대로 회담장 주위의 감시 거점에서 대기 중이에요.
NPC-KalinReporter(0)<Speaker>지휘관</Speaker>||:이 안에선 누가 적인지 알 수 없어. 그러니, 지금부터 하얀 세력은 "잠재 위협"으로 호칭한다.
NPC-KalinReporter(0)<Speaker>카리나</Speaker>||:알겠습니다.+다들 K 씨가 지정한 위치에 도착했어요. 지휘관님의 명령만 기다리고 있는 중입니다. 그런데, 안은 안전해 보이지만 바깥은 저렇게...
NPC-KalinReporter(0)<Speaker>지휘관</Speaker>||:걱정할 것 없어. 바깥의 질서 유지는 군경이 알아서 할 테니까. 우린 회담장에 숨어들어온 잠재 위협이 없는지 파악하는 데에만 유념하면 된다.+회담이 시작되면, 군경이 시위대를 몰아낼 예정이다.
NPC-KalinReporter(0)<Speaker>카리나</Speaker>||:하지만 그러면 충돌이 일어날 텐데요...+적이 그 소란을 틈타 공격하진 않을까 걱정돼요.
