()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>380</BIN><黑点2><BGM>BGM_Hello</BGM>:보람찬 오전은 눈 깜짝할 사이에 지나갔고, 아침 식사를 거른 당신은 점심 시간이 되자마자 곧장 편의점으로 향했다.+아직 이곳 사가에서의 생활을 완전히 납득한 것은 아니지만, 벌써 어느 정도 적응은 되었다.+그리고 한 가지, 매우 불만인 점이라면...
()<Speaker>지휘관</Speaker>||:스프링필드의 커피 한 잔이 그립구나아...
()<Speaker></Speaker>||<SE1>AVG_Creep</SE1>:나지막이 한탄하며, 당신은 방금 편의점에서 산 믹스 커피를 휘휘 저었다.+허나 향도, 맛도, 카페인도 거의 없는 이걸 "커피"라 불러야 하는 걸까?+하지만 지금 당신은 그런 걸 따질 처지가 아니었다.
()<Speaker>지휘관</Speaker>||:...대체 언제까지 이러고 살아야 하지?
()<Speaker></Speaker>||:또 한 번의 한숨과 함께, "검은 액체" 마지막 한 모금을 목구멍으로 흘려 넣으려던... 그때였다.
NPC-Fans(0)<Speaker>？？？</Speaker><Position>0,-250</Position><Scale>1.7</Scale>||:그딴 구정물 왜 먹음?
()<Speaker></Speaker>||<SE1>AVG_20Winter_Drink_Tea</SE1>:처음 보는 소녀가 당신의 손에서 컵을 가로채고는 대신 캔커피를 쥐여 주었다.
NPC-Fans(0)<Speaker>？？？</Speaker><Position>0,-250</Position><Scale>1.7</Scale>||:내 최애가 광고 찍은 커피! 먹어 봐, 공짜로 주는 거니까.
()<Speaker>지휘관</Speaker>||:아... 고마워.+주는 김에 네 최애란 사람이 누군지도 알려 줄래?
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM><SE1>AVG_Cheerful</SE1><SE1>Rope</SE1>:가면을 쓴 이상한 소녀는 그 말에 허리를 쭉 펴더니 손으로 하트 모양을 만들었다.
NPC-Fans(0)<Speaker>？？？</Speaker><Position>0,-250</Position><Scale>1.7</Scale><Shake>0.1</Shake>||<BGM>BGM_21Christmas_DeathMetal</BGM><震屏3><SE1>AVG_Cloak_Whoosh</SE1>:<size=50>언니야!</size>
NPC-Fans(0)<Speaker>지휘관</Speaker><Position>0,-250</Position><Scale>1.7</Scale><同时置暗>||:응?
NPC-Fans(0)<Speaker>？？？</Speaker><Position>0,-250</Position><Scale>1.7</Scale>||<SE1>AVG_Rromantic</SE1><震屏3>:<size=50>야옹이, 청소기, 회색 염색약!</size>
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:당신이 미처 반응하기도 전에, 소녀는 손 모양을 역삼각형으로 바꾸며 "대사"를 이었다.
NPC-Fans(0)<Speaker>？？？</Speaker><Position>0,-250</Position><Scale>1.7</Scale>||<震屏3><SE1>Rope</SE1>:<size=50>앞머리 앵글!</size>
NPC-Fans(0)<Speaker>지휘관</Speaker><Position>0,-250</Position><Scale>1.7</Scale><同时置暗>||:......
