()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>586</BIN>:공연 시작 5분 전, 프랑슈슈는 오프닝 준비를 위해 무대 백스테이지로 이동했다.
()||<SE1>RunStep</SE1>:당신은 그들을 배웅한 뒤, 바로 나이트 카페의 VVIP 대기실로 직행했다.
()||<白屏1><SE1>AVG_20Winter_Door_Open</SE1>:
()<Speaker></Speaker>||<白屏2><BIN>470</BIN><SE1>AVG_20Winter_Door_Close</SE1><BGM>BGM_Saga_AVG_Dusk</BGM>:대기실에 나이트 카페는 없었지만, 대신 눈살을 찌푸리고 업무를 보는 중인 사람이 있었다.+그 모습을 본 당신은 한참을 준비했던 말이 목에 걸려 나오질 않았다. 저 더없이 익숙한 얼굴을 이렇게 다시 보니 문자 그대로 목이 메였다.+평소대로 지휘실의 문을 열고 매일 보는 그녀를 부를 때처럼 이름을 불렀을 때, 한순간 이미 그리폰 기지로 돌아온 듯한 기분까지 들었다.
()<Speaker>지휘관</Speaker>||:카리나...
NPC-Kalin(2)<Speaker>카리나?</Speaker><Position>0,-180</Position><Scale>1.3</Scale>||:예에 무슨 일이신... 음?
()<Speaker></Speaker>||:키보드를 두들기던 손을 멈추고 고개를 돌린 "카리나"는 당신을 보곤 어리둥절한 눈빛으로 미간을 좁혔다.
()<Speaker>지휘관</Speaker>||:드디어 다시 보네...+정말 미안해, 지난 며칠 내내 날 찾느라 고생 많았지...?
NPC-Kalin(4)<Speaker>카리나?</Speaker><Position>0,-180</Position><Scale>1.3</Scale>||:......?
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:떨리는 다리로 카리나에게 다가간 당신은 그녀의 두 손을 붙잡았다.
()<Speaker>지휘관</Speaker>||:너, 너희는 대체 어떻게 여기로 왔어? 아니, 그게 중요한 게 아니지...+얼른 기지로 돌아가자! 약속할게, 다신 꾀병 부려서 일 안 떠맡길 테니까!
NPC-Kalin(3)<Speaker>카리나?</Speaker><Position>0,-180</Position><Scale>1.3</Scale>||:............
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:카리나는 의미심장하게 당신을 빤히 바라보다, 눈이 확 가늘어지는 동시에 붙잡힌 손을 홱 뺐다.
NPC-Kalin(3)<Speaker>카리나?</Speaker><Position>0,-180</Position><Scale>1.3</Scale>||:누구시죠?
NPC-Kalin(3)<Speaker>지휘관</Speaker><Position>0,-180</Position><Scale>1.3</Scale><同时置暗>||:뭐? 무, 무슨 소리야, 며칠 못 봤다고 내 얼굴 벌써 까먹었어? 네 지휘관이잖아.
NPC-Kalin(2)<Speaker>카리나?</Speaker><Position>0,-180</Position><Scale>1.3</Scale>||:지휘관... 지휘관님...?
()<Speaker>지휘관</Speaker>||:생각났어?
()<Speaker></Speaker>||:카리나의 눈이 익숙한 금빛으로 번쩍였다.
NPC-Kalin(1)<Speaker>카리나?</Speaker><Position>0,-180</Position><Scale>1.3</Scale>||<SE1>AVG_Cheerful</SE1>:혹시 군에서 나오셨나요!?
NPC-Kalin(1)<Speaker>지휘관</Speaker><Position>0,-180</Position><Scale>1.3</Scale><同时置暗>||:......엉?
NPC-Kalin(1)<Speaker>카리나?</Speaker><Position>0,-180</Position><Scale>1.3</Scale>||:위문 공연이나 해외 순방 공연 섭외 건으로 오셨나요? 정말 끝내주는 타이밍에 오셨네요! +사가에서의 스케줄 이후 몇 개월 정도는 나이트 카페도 그레이 트리도 아직 예정이 확정된 게 없거든요~ 이참에――
NPC-Kalin(1)<Speaker>지휘관</Speaker><Position>0,-180</Position><Scale>1.3</Scale><同时置暗>||:그리폰&크루거 안전계약사! 군대와는 관계 없어!+넌 내 부관이잖아, 왜 아무것도 모른다는 듯이 말해?
NPC-Kalin(3)<Speaker>카리나?</Speaker><Position>0,-180</Position><Scale>1.3</Scale>||:그리폰? 왠지 빈곤한 이미지가 연상되는 이름인걸요...
()<Speaker>지휘관</Speaker>||:......+<color=#A9A9A9>(분하지만 반박할 수가 없다...)</color>
NPC-Kalin(0)<Speaker>카리나?</Speaker><Position>0,-180</Position><Scale>1.3</Scale>||:어쨌든, 예산 규모가 1천만 엔 미만이라면 제 시간 빼앗지 말아 주세요. 이래 봬도 바쁘답니다.
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM><SE1>AVG_21Winter_Click_Keyboard</SE1>:그 말을 끝으로 카리나는 무심하게 다시 키보드에 손을 올렸고, 당신은 다른 누구도 아닌 그녀의 이런 태도를 믿을 수 없어 주의를 다시 돌리고자 되는대로 말했다.
()<Speaker>지휘관</Speaker>||:......<c>A 작은 목표부터 시작하자.<c>B 수입 더 좋은 직장을 소개해 줄게!<c>C 우리가 함께했던 나날들을 잊은 거야!?
()<Speaker>지휘관</Speaker>||<分支>2</分支><BGM>BGM_23SF_Battle_2</BGM>:내가 알기론 보통 아이돌의 수입은 아이돌 본인과 소속사가 받고, 매니저는 얼마 못 받을 테지?
NPC-Kalin(0)<Speaker>카리나?</Speaker><Position>0,-180</Position><Scale>1.3</Scale>||<分支>2</分支>:뭐어, 현재 아이돌 업계는 보통 그런 식이죠.
NPC-Kalin(0)<Speaker>지휘관</Speaker><Position>0,-180</Position><Scale>1.3</Scale><同时置暗>||<分支>2</分支>:그런 너에게 내가 일자리 하나 소개시켜 줄게! 쉽고 편하면서 봉급은 어마어마하고, 유급 휴가도 매년 엄청 나와!
NPC-Kalin(0)<Speaker>카리나?</Speaker><Position>0,-180</Position><Scale>1.3</Scale>||<分支>2</分支>:흐음... 자세한 업무 내용은요?
NPC-Kalin(0)<Speaker>지휘관</Speaker><Position>0,-180</Position><Scale>1.3</Scale><同时置暗>||<分支>2</分支>:가끔씩 흘러들어오는 철혈 찌끄레기 정도나 쫓아내는 걸 도와주면 돼.+수입에 대해선, 기지의 재정 관리 권한을 네게 전권 위임하고!
NPC-Kalin(1)<Speaker>카리나?</Speaker><Position>0,-180</Position><Scale>1.3</Scale>||<分支>2</分支>:하하하, 그것 참 재미있는 얘기네요.
()<Speaker>지휘관</Speaker>||<分支>2</分支>:그치? ...잠깐, 뉘앙스가 다른데.
()<Speaker></Speaker>||<分支>2</分支><SE1>ClothingUp</SE1>:카리나는 자신의 노트북 화면을 당신에게 돌렸다.
NPC-Kalin(0)<Speaker>카리나?</Speaker><Position>0,-180</Position><Scale>1.3</Scale>||<分支>2</分支>:잘 모르시나 본데, 전 여타 아이돌 그룹의 매니저하곤 차원이 다르답니다. 그냥 나이트 카페와 그레이 트리의 매니저가 아니에요.+주식회사 "카리나 엔터테인먼트"의 CEO예요.
NPC-Kalin(0)<Speaker>지휘관</Speaker><Position>0,-180</Position><Scale>1.3</Scale><同时置暗>||<分支>2</分支><震屏3>:엑... 네, 네가 사장이라고?!
NPC-Kalin(0)<Speaker>카리나?</Speaker><Position>0,-180</Position><Scale>1.3</Scale>||<分支>2</分支>:얘네가 벌어들이는 수입 한 푼 한 푼이 전부 제 돈이에요.
()<Speaker>지휘관</Speaker>||<分支>2</分支>:그게 어떻게 전부 네 돈이야?! 완전 악덕 사장이네, 노동법 무시하냐!?
()<Speaker></Speaker>||<分支>2</分支><SE1>AVG_Button_Click</SE1><SE1>AVG_ElecSpace</SE1><BGM>BGM_Empty</BGM>:카리나는 오만방자하게 코웃음치며 테이블 옆의 경보기를 눌렀다.
()<Speaker>지휘관</Speaker>||<分支>1</分支><BGM>BGM_23SF_Battle_2</BGM>:콜라보레이션을 제안한다! 단계적 목표도 구상해놨어!
NPC-Kalin(3)<Speaker>카리나?</Speaker><Position>0,-180</Position><Scale>1.3</Scale>||<分支>1</分支>:단계적 목표요?
NPC-Kalin(3)<Speaker>지휘관</Speaker><Position>0,-180</Position><Scale>1.3</Scale><同时置暗>||<分支>1</分支>:그래! 뭐든 작은 것부터 시작하라잖아? 그래서 작은 규모의 목표부터 정하자고.
NPC-Kalin(2)<Speaker>카리나?</Speaker><Position>0,-180</Position><Scale>1.3</Scale>||<分支>1</分支>:어떤 시장 말이신가요? 일본 시장 점령이라면 이미 달성했는데요.
