()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>207</BIN><黑屏2><BGM>BGM_Room</BGM>:......
AR15Mod(0)<Speaker>AR15</Speaker>||:총을 쓰지 못하니 정말 힘드네...
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(0)||:적의 탐지 능력이 그다지 좋지 않아서 다행이에요. 아무래도 육안으로밖에 보지 못하는 것 같아요.+10초 후 부대 하나가 15m 앞을 지나갈 거예요.
M4A1Mod(0);AR15Mod(0)<Speaker>AR15</Speaker>||:OK... 보인다.
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(0)||:스탠바이... 스탠바이... 좋아요, 놈들이 뒤로 돌 때... 지금이에요, 뛰어요!
M4A1Mod(0);AR15Mod(0)<Speaker>AR15</Speaker>||:헉... 헉... 아슬아슬했어. 다른 적들의 위치는 파악했어?
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(0)||:아뇨... 저도 가까운 거리의 적에게만 침투할 수 있어요. 너무 대놓고 해킹했다가 우리의 존재가 발각되면 그대로 끝이에요.
M4A1Mod(0);AR15Mod(0)<Speaker>AR15</Speaker>||:쓸 만한 무기와 탄약을 줍긴 했지만, 각인이 없으니 제대로 쓸 수가 없네...
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(0)||:그러니 더욱 조심해야 해요. 기척을 내지 않고 적의 눈을 피해서 움직일 수밖에 없어요.
M4A1Mod(0);AR15Mod(0)<Speaker>AR15</Speaker>||:하지만 이렇게 꾸물꾸물 이동해서는 들키지 않더라도 시간이 문제잖아.+안젤리아는 위험에서 벗어나는 즉시 이 구역을 이탈할 거야.+신호를 받을 수 있는 범위서 벗어나면, 우리는...
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(0)||:...알고 있어요. 하지만 우리도 달리 방도가 없어요. 만약 우리가――
()<Speaker>청아한 목소리</Speaker>||<BGM>BGM_Empty</BGM>:<color=#00CCFF>투명인간처럼 아예 모습을 숨기고 마음대로 움직일 수 있다면 좋았을 텐데.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker><Shake>;AR15Mod(0)||:<color=#A9A9A9>!!!</color>
()<Speaker>청아한 목소리</Speaker>||:<color=#00CCFF>그렇게 놀랐어?</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||<BGM>m_avg_labyrinth</BGM>:<color=#A9A9A9>당신은 분명...!</color>
()<Speaker>청아한 목소리</Speaker>||:<color=#00CCFF>하얀 놈들의 시스템 안에 버리고 왔을 텐데. 그치?</color>+<color=#00CCFF>네가 놈들에게 침투하지 않았다면 정말 찾지 못했을 거야. 하지만 너에겐 다른 선택지가 없었지.</color>+<color=#00CCFF>결국 다시 만나게 되었구나. 이런 것을 운명이라 부르는 거겠지.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:<color=#A9A9A9>쳇...</color>
()<Speaker>청아한 목소리</Speaker>||:<color=#00CCFF>나는 성심성의껏 너를 도와줬는데, 어떻게 날 버리고 갈 수가 있어? 은혜를 원수로 갚다니 미안하지도 않아?</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:<color=#A9A9A9>당신 좋자고 절 도왔겠죠. 제가 미안할 이유가 어디 있나요.</color>
()<Speaker>청아한 목소리</Speaker>||:<color=#00CCFF>그래...? 그렇구나...</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:<color=#A9A9A9>그래요, 당신에게 간섭받지 않는 상태가 진정한 제 모습이에요.</color>
()<Speaker>청아한 목소리</Speaker>||:<color=#00CCFF>흐음... 네가 여기서 빠져나갈 수 있도록 도우려고 애써 찾아왔더니만...</color>+<color=#00CCFF>마음이 바뀌었어.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:<color=#A9A9A9>무... 무슨 짓을 할 셈이죠?</color>
()<Speaker>청아한 목소리</Speaker>||:<color=#00CCFF>나는 줄곧 너를 위해 고생했는데, 너는 나를 실망시키기만 했어.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:<color=#A9A9A9>전 당신의 도움 따위 필요 없어요! 당신이 같이 있을 필요도 없어요!</color>
()<Speaker>청아한 목소리</Speaker>||:<color=#00CCFF>아무래도... 네가 얼마나 나약한 존재인지 깨닫게 해 줘야겠구나.</color>+<color=#00CCFF>정말 너 스스로 여기서 빠져나갈 수 있다고 생각한다면, 어디 한번 해봐.</color>+<color=#00CCFF>이번엔 네 뒷바라지를 해 줄 사람은 없어. 너 스스로 너 자신의 실패를 책임져야 해.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker><Shake>||<BGM>BGM_Empty</BGM>:<color=#A9A9A9>젠장, 적을 불렀군요!</color>
M4A1Mod(0);AR15Mod(0)<Speaker>AR15</Speaker>||<BGM>BGM_Room</BGM>:M4, 왜 그래?+또 멍하니 뭐 하고 있어?
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(0)||:최적 경로를 찾고 있었어요... 빨리... 빨리 뛰어야 해요!
M4A1Mod(0);AR15Mod(0)<Speaker>AR15</Speaker>||:뭐? 하지만 적의 눈을 피해야 한다고――
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(0)||<黑屏1>:시간이 없어요!+빨리요! 꼭 붙어서 따라오세요!
