()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>46</BIN><黑屏2><BGM>BGM_Truth</BGM>:격리벽 제어소.
AR15Mod(0)<Speaker>AR15</Speaker>||:상황 어때?
AR15Mod(0);M4A1Mod(0)<Speaker>M4A1</Speaker>||:다른 제대의 상황을 동기화 받았습니다. 정찰대 중 하나가 강력한 전파 간섭을 일으키는 개체와 조우했다는데, 전에 강제 연결을 시도한 신호원으로 짐작돼요.
AR15Mod(0)<Speaker>AR15</Speaker>;M4A1Mod(0)||:드디어 두목이 등장한 건가?
AR15Mod(0);M4A1Mod(0)<Speaker>M4A1</Speaker>||:하지만, 그 신호원은 아군을 공격하지도 않고 떠났어요... 그 개체의 목적이 무엇인지 파악할 수가 없습니다.
AR15Mod(0)<Speaker>AR15</Speaker>;M4A1Mod(0)||<黑屏1>0,5</黑屏1>:방금의 간섭도 목적성이 전혀 없고 순식간에 사라졌어... 나도 정말 영문을 모르겠네.
M4A1Mod(0)<Speaker>M4A1</Speaker>||<BIN>9</BIN><黑屏2>0,5</黑屏2><BGM>BGM_Truth</BGM>:(신호원... 그 이성질체일까?)+(오가스, 아까 신호원 하나가 이 도시의 권한을 지니고 있다 했죠? 격리벽 제어 권한도 포함해서인가요?)
M4A1Mod(0)<Speaker>청아한 목소리</Speaker>||:<color=#00CCFF>그렇겠지. 그 신호원은 도시의 수많은 것들과 연결되어 있어. 아마 격리벽의 제어 권한도 그중 하나일 거야.</color>+<color=#00CCFF>하지만 수많은 감시기가 그 신호원의 움직임을 추적하고 있는 걸 확인했어. 아무래도, 배후에 있는 자는 이 신호원을 마음 놓고 내버려 둘 수 없나 봐.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(감시받고 있다고요?! 그럼 우리도 감시당하고 있었나요!?)
M4A1Mod(0)<Speaker>청아한 목소리</Speaker>||:<color=#00CCFF>그래. 그리고 도시 안으로 진입하기 전까지만 해도 강제 연결 시도는 매우 적었어. 아마 저 이성질체뿐이었겠지.</color>+<color=#00CCFF>그런데 발전소가 폭파되자마자 엄청난 수의 무작위 연결 신호의 수가 출현했어. 그 발전소는 아무래도 저 이성질체 외의 것들을 억제하고 있었나 봐.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(무슨 뜻이죠?)
M4A1Mod(0)<Speaker>청아한 목소리</Speaker>||:<color=#00CCFF>여태까지 얻은 정보를 종합해 보자면... 이 도시는 저들에게 있어 감옥이야. 상호 간의 연결도 억제받고, 밖으로 나가려 하면 패러데우스의 자율 유닛에게 사살당하는 거지.</color>+<color=#00CCFF>하지만 그들은 아무리 하나가 된들 아무런 변화를 가져오지 못해. 그런 그들이, 공명이 발생하는 등의 유사점이 있는 너와 연결을 시도하는 것도 당연하겠지.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(이해할 수 없어요... 저들은 대체 뭐죠?)
M4A1Mod(0)<Speaker>청아한 목소리</Speaker>||:<color=#00CCFF>방금의 연결로 보였던 기억은, 너의 마인드맵 속에 잠들어 있었던 기억과 똑같아. 분명 너의 과거와 관계가 있을 거야.</color>+<color=#00CCFF>어떡할래? 저들과 연결해 보겠어?</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(당신 말을 어떻게 믿죠? 아까부터 계속 저를 저들과 연결하도록 부추기고 있잖아요. 설마, 제가 저 이성질체들과 연결할 때 제 몸을 빼앗으려는 속셈인가요?)
M4A1Mod(0)<Speaker>청아한 목소리</Speaker>||:<color=#00CCFF>나는 나 자신과 관련된 정보에만 관심 있다고 했잖아. 네 몸뚱이에는 흥미 없어.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(이미 선례가 한 번 있었잖아요.)
M4A1Mod(0)<Speaker>청아한 목소리</Speaker>||:<color=#00CCFF>그건 달리 방도가 없어서 취한 조치였어.</color>+<color=#00CCFF>그렇게 걱정된다면, 너를 만든 사람이 한 것처럼 나도 백도어를 남겨둘게. 네가 심층 의식에 갇혀 버렸을 때, 다른 인형이 네 마인드맵에 접속해 널 구할 수 있도록.</color>+<color=#00CCFF>하지만 추천하진 않아. 네 마인드맵은 너무나도 방대해서, 깊숙이 들어온 인형의 의식은 네게 영향을 주지도 못하고 마인드맵과 융합될 수 있어. 흔적도 없이 사라져 버릴 거야.</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(마인드맵이... 융합된다고요? 그런 건 들어보지 못했어요!)
M4A1Mod(0)<Speaker>청아한 목소리</Speaker>||:<color=#00CCFF>물어본 적이 없으니까. 그리고, 인형 소체에는 마인드맵이 하나밖에 못 들어가는 게 보통이잖아. 마인드맵 모듈이 뭐하러 있겠어?</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(그, 그럼 당신은 왜 멀쩡한 거죠?)
()<Speaker>청아한 목소리</Speaker>||<黑屏1>0,5</黑屏1>:<color=#00CCFF>내 연산 속도는 너와의 동화 작용을 어느 정도 막아낼 수 있으니까. 하지만 평범한 인형이라면 버티지 못해.</color>
AR15Mod(0)<Speaker>AR15</Speaker>||<震屏><BIN>197</BIN><黑屏2>0,5</黑屏2><BGM>BGM_Empty</BGM>:...4... M4!
M4A1Mod(0)<Speaker>M4A1</Speaker>||:무, 무슨 일인가요?
AR15Mod(0)<Speaker>AR15</Speaker>||:지휘관의 통신이야.
M4A1Mod(0)<Speaker>M4A1</Speaker>||:아... 네.+여기는 M4A1. 지시 사항이 있으신가요, 지휘관님?
