()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BGM>BGM_Truth</BGM><BIN>129</BIN><SE1>AVG_tele_connect</SE1>:전화기의 벨소리가 요란하게 울렸다.+하지만 미아도, 넬레도 꿈쩍하지 않았다.+그렇게 벨이 네 차례 울리고, 자동 응답기로 넘어갔다.
()<Speaker>낯선 남성 목소리</Speaker>||:<color=#00CCFF>이 역겨운 년아! 콱 죽어――</color>
()<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:소리가 들리자마자 미아가 냅다 메시지 재생을 껐다. 어디의 불량 매스컴이 넬레의 신상정보를 유출했는지, 지난 며칠 간 그녀는 밤낮을 가리지 않고 걸려오는 악성 전화에 시달리는 중이었다.+또다시 전화기 벨소리가 울리자, 이번엔 미아가 신경질적으로 수신 버튼을 눌렀다.
()<Speaker>낯선 여성 목소리</Speaker>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>지옥에나 떨어져라 이 해충아! 너 때문에 난민들이 정부를 안 믿는――</color>
()<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:미아가 통화를 끊고 전화기에서 손을 떼자마자 다시 전화가 걸려왔다.
()<Speaker>낯선 남성 목소리</Speaker>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>너 간첩이지? 당장 네 나라――</color>
()<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:이번에도 미아는 중간에 통화를 끊어버렸다.
APC556(2)<Speaker>미아</Speaker><Position>0,120</Position>||:넬레, 그냥 전화선 뽑아버리자니까? 넌 지금 안정을 취해야 해...
NPC-Nele(1)<Speaker>넬레</Speaker>||:......
()<Speaker></Speaker>||:또다시 전화벨이 울리자, 미아가 반사적으로 수신 거부 버튼을 누르려다 가까스로 발신자가 "그레이 선생님"인 것을 보았다.
APC556(2)<Speaker>미아</Speaker><Position>0,120</Position>||:...그레이야.
()<Speaker></Speaker>||:그 말에 넬레가 눈을 번쩍 뜨고 전화기에 달려들어, 수화기를 집었다.
NPC-MrsGray(0)<Speaker>그레이</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>임시 통보를 전달합니다. 불가항적인 요인으로 인해 사무실을 이용할 수 없는 바, 갈라테아 그룹은 일시적으로 연구 센터를 폐쇄하기로 결정했습니다.</color>+<color=#00CCFF>그동안 특별한 사항이 아닌 이상 연구 센터로의 복귀를 금하며, 질문이 있을 경우 인사팀장에게 문의하십시오.</color>
APC556(2)<Speaker>미아</Speaker><Position>0,120</Position>||:단체 메시지네...
NPC-Nele(1)<Speaker>넬레</Speaker>||:...응.
()<Speaker></Speaker>||:수화기를 내려놓은 넬레는 힘없이 풀썩 소파에 엎어졌다.
APC556(2)<Speaker>미아</Speaker><Position>0,120</Position>||:왜 그래?
