()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<震屏3><BIN>613</BIN><BGM>BGM_Sneak</BGM><SE1>AVG_Door_Hit</SE1>:와장창! 당신은 허둥지둥 저택 거실에 달려들어 사방을 마구 뒤졌다.
()<Speaker>지휘관</Speaker>||:사키! 같이 좀 찾아줘!
NPC-Saki(2)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:응!
()<Speaker></Speaker>||:콘서트가 시작하기까지 2시간밖에 안 남은 상황. 당신은 중요한 증빙서류를 깜빡해서 사키와 바이크를 함께 타고 저택에 돌아왔다.
()<Speaker></Speaker>||<SE1>AVG_Creep</SE1>:마지막으로 서류를 어디에다 뒀는지 전혀 기억이 안 나서, 거실의 가능한 장소를 마구잡이로 뒤질 수밖에 없었다.+시간이 매정하게 흘러가고, 당신의 마음도 더 초조하게 타들어갔다.
()<Speaker>지휘관</Speaker>||:서류야, 빨리 나와라! 빨리 안 나오면 지각한다고!
NPC-Saki(3)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:조급할 게 뭐 있어! 내가 있으니까 지각할 걱정은 말라고!
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:사키는 어질러진 잡동사니에서 고개를 빼고 자신차게 가슴을 두드렸다.+초조함이 약간 사그라들었고, 다시 수색에 몰두했다.
()<Speaker>지휘관</Speaker>||:빨리빨리빨리! 빨리 나와라!
NPC-Saki(3)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:대체 어디에 있는 거야!?
()<Speaker></Speaker>||<SE1>AVG_flag</SE1><SE1>AVG_lifttable</SE1><controll_shake>%%type_id=2%%duration=4%%delay=0.1%%range=4</controll_shake>:우당탕탕! 정신 없이 들쑤시는 소리가 거실 온 구석에 퍼졌다.+둘의 파괴 행각이 15분째 이어진 끝에 마침내...
NPC-Saki(0)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||<SE1>ClothingUp</SE1>:<size=50>지휘관, 찾았어!</size>
NPC-Saki(0)<Speaker>지휘관</Speaker><Position>0,-190</Position><Scale>1.4</Scale><同时置暗>||:좋았어!+바로 출발하자!
NPC-Saki(4)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:<size=50>출발!!</size>
()||<黑点1>:
()<Speaker></Speaker>||<黑点2><BIN>597</BIN>:10분 후.+당신은 손에 쥔 지도를 보고, 다시 눈앞의 길거리를 봤다.
()<Speaker>지휘관</Speaker>||:사키, 이 길 좀 아닌 것 같은데...
NPC-Saki(3)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:중얼거리지 마, 이쪽이 지름길이라고!+더 빨리 공연장에 도착할 수 있어!
()<Speaker>지휘관</Speaker>||:어...
()<Speaker></Speaker>||<SE1>AVG_20Winter_Book</SE1>:당신은 지도를 내려놓고 사키를 믿기로 했다.
()||<黑点1>:
()<Speaker></Speaker>||<黑点2><SE1>Rope</SE1><BIN>593</BIN><BGM>BGM_Empty</BGM><controll_shake>%%type_id=2%%duration=3%%delay=0.1%%range=8</controll_shake><SE1>AVG_Car_Skid</SE1>:얼마 후.+급브레이크에 꾸벅꾸벅 졸던 당신은 화들짝 깼다.
()<Speaker>지휘관</Speaker>||:어어어, 어디야? 다 왔어?
NPC-Saki(2)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:......
NPC-Saki(2)<Speaker>지휘관</Speaker><Position>0,-190</Position><Scale>1.4</Scale><同时置暗>||:사키?
NPC-Saki(2)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:그게... 아무래도 길을 잃은 것 같아...
()<Speaker>지휘관</Speaker>||<BGM>Campaion-34</BGM>:<size=50>야 임마 네가 이쪽 길을 잘 안다며!</size>
NPC-Saki(3)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||<SE1>AVG_Punch_Hit</SE1><震屏3>:<size=50>뭔 소리를 질러! 가다 보니까 기억하던 거랑 달라졌다니까!</size>
()<Speaker>지휘관</Speaker>||:......
()<Speaker></Speaker>||<SE1>AVG_20Winter_Book</SE1>:낯선 풍경, 낯선 길거리. 당신은 지도를 샅샅이 훑어보며 지금 자신들의 위치를 알아내려 했다.
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:띠리리링~ 휴대폰이 울렸다.
()<Speaker>지휘관</Speaker>||:여보세요?
NPC-Ninja(5)<Speaker>스크립터</Speaker><通讯框>||:<color=#00CCFF>지금 뭐하고 있어?! 이제 한 시간이면 시작해야 한다고!</color>+<color=#00CCFF>프로듀서 겸 매니저면서 증빙서류 제출 안 하고 뭘 꾸물거리고 있냐고!?</color>
NPC-Ninja(5)<Speaker>지휘관</Speaker><同时置暗>||:서류는 찾았어, 지금 가는 중인데...
