()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker>웨이터</Speaker>||<BIN>97</BIN><BGM>GF_Swim_Marnie</BGM><黑屏2>:보랜스노 씨! 어서 오십시오!+아주 좋은 자리를 마련해 두었습니다, 바로 안내해드릴까요?
NPC_baolan(2)<Speaker>보랜스노？</Speaker>||:아... 아뇨, 괜찮아요. 이따가 갈게요.
NPC_baolan(2)<Speaker>웨이터</Speaker>||:알겠습니다. 그럼 우선 샴폐인 한 잔 즐기시겠습니까? 저희가 특별히 마련한, 보랜스노 씨가 가장 선호하시는 연도산입니다.
()<Speaker></Speaker>||<SE1>AVG_20Winter_Drink_Tea</SE1>:웨이터가 잔을 꺼내 투명한 연황색의 샴페인을 따르니, 온갖 과일향이 섞인 향기가 풍겼다.
NPC_baolan(2)<Speaker>보랜스노？</Speaker>||:고, 고마워요.
NPC_baolan(2)<Speaker>웨이터</Speaker>||:마음에 드셨으면 좋겠습니다.+그럼, 오늘의 파티를 즐겨 주십시오.
NPC_baolan(2)<Speaker>보랜스노？</Speaker>||:네에...
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>139</BIN><黑屏2><SE1>AVG_door_elecport</SE1>:자선 파티장 내부.
NPC_baolan(0)<Speaker>보랜스노？</Speaker>||:후우―― 드디어 들어왔다!
NPC_baolan(0);MDR(4)<Speaker>MDR</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>이제 겨우 입장했을 뿐인데 뭘 그렇게 긴장해?</color>
NPC_baolan(0);NPC_baolan(4)<Speaker>보랜스노</Speaker><通讯框>||:<color=#00CCFF>루이스 씨는 잘하고 계세요.</color>+<color=#00CCFF>아무리 저라도 이렇게 단시간에 다른 사람을 연기하진 못하는걸요?</color>
NPC_baolan(2)<Speaker>루이스</Speaker>;NPC_baolan(4)<通讯框>||:으헤... 과, 과찬이십니다!
NPC_baolan(2);NPC_baolan(4)<Speaker>보랜스노</Speaker><通讯框>||:<color=#00CCFF>어... 우리 그냥 말 놓을까요? 친구처럼 느껴져서, 편하게 말하고 싶은데...</color>
NPC_baolan(0)<Speaker>루이스</Speaker>;NPC_baolan(4)<通讯框>||:엑... 저, 정말요? 정말 말 놓아도 돼...요?
NPC_baolan(0);NPC_baolan(4)<Speaker>보랜스노</Speaker><通讯框>||:<color=#00CCFF>응, 이제 친구니까 괜찮아.</color>
NPC_baolan(2)<Speaker>루이스</Speaker>;NPC_baolan(4)<通讯框>||:우와아...! 보랜스노랑 친구다! 만세!
NPC_baolan(2);Welrod(2)<Speaker>웰로드</Speaker><通讯框>||:<color=#00CCFF>정신 차려 루이스, 지금은 임무 중이다.</color>
NPC_baolan(0)<Speaker>루이스</Speaker>||:아차차... 그래, 지금 나는 초 유명 배우 보랜스노! 옷소매에 깃털 모양 단추가 달린 사람을 찾아야 해!
M200(4)<Speaker>M200</Speaker><通讯框>||:<color=#00CCFF>그걸 굳이 말로 할 필요가...?</color>
()<Speaker>？？？</Speaker>||<SE1>AVG_tele_disconnect</SE1>:보랜스노! 이야, 오랜만이야.
NPC_baolan(0)<Speaker>루이스</Speaker>||:(누구지???)+아... 응, 오랜만.
NPC_baolan(4)<Speaker>？？？</Speaker>||:[웨이브 랭글러] 정말 환상적이었어. 네 얼굴 보고 싶어서 스케줄에 특별히 시간을 만들었다고.
NPC_baolan(4)<Speaker>루이스</Speaker>||:아하하하... 여기서 이렇게 만나다니 인연이네.
NPC_baolan(4)<Speaker>？？？</Speaker>||:풉, 인연이라기 보단 내가 쫓아다니는 거지만 말이지.+괜찮으면 같이 바람이나 쐬러 갈까?
M200(4)<Speaker>M200</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>그 사람은 소매 단추가 깃털 모양이 아니에요.</color>
NPC_baolan(4)<Speaker>루이스</Speaker>||:...미안, 컨디션이 좀 안 좋은지 찬 바람을 쐬면 바로 머리가 아파져서.
NPC_baolan(4)<Speaker>？？？</Speaker>||:아아... 아쉽지만 어쩔 수 없지.
()<Speaker></Speaker>||:루이스가 앉을 자리를 찾던 와중, 또 다른 사람이 그녀에게 다가왔다. 태도로 보아선 알고 지낸 지 꽤 되는 듯했다.
NPC-Bodyguard2(0)<Speaker>？？？</Speaker>||:이게 누구야, 오늘의 하이라이트가 이렇게 일찍 나타나다니 별일인걸?
NPC_baolan(0)<Speaker>루이스</Speaker>;NPC-Bodyguard2(0)||:...괜한 참견이야.
