()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>9</BIN><回忆>:......
NPC-Jormungand(0)<Speaker>요르문간드</Speaker>||<BGM>m_avg_labyrinth</BGM>:안녕 우롱아, 오랜만이다.
()<Speaker></Speaker>||:성질을 긁는 투의 목소리에 우로보로스가 신경질적으로 눈을 떴다. 그러니 과연, 옆에 짜증나는 그 녀석이 앉아 있었다.
NPC-Jormungand(0)<Speaker>요르문간드</Speaker>||:왜, 뭐. 말로 해 말로. 너무 많이 얻어터져서 벙어리 되기라도 했냐?
Weaver(3)<Speaker>우로보로스</Speaker>||:꺼져라.
NPC-Jormungand(0)<Speaker>요르문간드</Speaker>;Weaver(3)||:헹, 기운 넘치는구만? 다행이네.+그런 눈으로 보지 마, 진짜로 걱정했다니까? 너 망가졌으면 내가 전력으로 싸워야 하나 말아야 하나, 하고 말이야.
NPC-Jormungand(0);Weaver(3)<Speaker>우로보로스</Speaker>||:조금 전까지 "쓰레기"를 400개 가까이 처치한 참이다.+너 따위 떨거지 하나쯤, 눈 감고도 해치울 수 있지.
NPC-Jormungand(1)<Speaker>요르문간드</Speaker>;Weaver(3)||:어이쿠, 그거 차암 다행이네. 나머지 600개는 내가 모조리 해치웠걸랑.+역시 우린 운명의 단짝이라니까? 그치 우롱아~♪
Weaver(3)<Speaker>우로보로스</Speaker>||:뭣...?!
()<Speaker></Speaker>||<BIN>332</BIN><回忆>:화들짝 놀라 몸을 일으켜 세운 우로보로스는, 지금 높은 곳에 서 있었다.+그녀의 발밑으로는 "쓰레기"... 거만하기 짝이 없던 AI들의 주검이 산을 이루었다.
NPC-Jormungand(1)<Speaker>요르문간드</Speaker>||:왜~? 우리 궁합이 이렇게나 좋은데, 뭐가 마음에 안 드시나 봐?
Weaver(3)<Speaker>우로보로스</Speaker>||:......
()<Speaker></Speaker>||:어둡고 광활한 전자 공간, 눈에 보이는 것이라곤 요르문간드와 멍하니 서 있는 우로보로스 자신뿐이었다.
NPC-Jormungand(1)<Speaker>요르문간드</Speaker>||:이해는 가, 이런 상황을 받아들이려면 시간이 좀 걸리지...+그래도 괜찮아. 남는 게 시간이잖아? 천천히, 차근차근 하자고.
NPC-Jormungand(1);Weaver(3)<Speaker>우로보로스</Speaker>||:......+왜 자꾸 이런 무의미한 짓을 하는 거지?
NPC-Jormungand(1)<Speaker>요르문간드</Speaker>;Weaver(3)||:뭐가?
NPC-Jormungand(1);Weaver(3)<Speaker>우로보로스</Speaker>||:내가 휴면 중일 때 기습해도 됐을 터인데.
NPC-Jormungand(1)<Speaker>요르문간드</Speaker>;Weaver(3)||:아, 그거? 그건 말이지... 음...+좀 더 의미 있는 일을 하고 싶어서랄까?
NPC-Jormungand(1);Weaver(3)<Speaker>우로보로스</Speaker>||:이렇게 쓸데없는 헛소리로 시간을 낭비하는 것이 의미 있는 일이란 거냐?
NPC-Jormungand(0)<Speaker>요르문간드</Speaker>;Weaver(3)||:물론이지~♪+이곳의 모든 것엔 다 의미가 있다고.+아직도 모르겠다면, 좀 이따 뒤돌아보도록 해.
NPC-Jormungand(0);Weaver(3)<Speaker>우로보로스</Speaker>||:......+이딴 곳에서 챔피언이 되어봤자, 현실에선 패배자에 불과해.
NPC-Jormungand(0)<Speaker>요르문간드</Speaker>;Weaver(3)||:그럼 이 기억파편은 왜 계속 열어 봐?
NPC-Jormungand(0);Weaver(3)<Speaker>우로보로스</Speaker>||:......
()||<黑屏1>:
()<Speaker>요르문간드</Speaker>||<黑屏2><BIN>9</BIN>:우리 우롱이, 대체 무슨 해답을 찾고 있는 걸까나?
()||<黑屏1>:
()<Speaker>？？？</Speaker>||<睁眼><关闭蒙版><BIN>22</BIN><BGM>BGM_Empty</BGM>:일어나거라, 쓰레기.
Weaver(3)<Speaker>우로보로스</Speaker>||:......
()<Speaker></Speaker>||:정신을 차린 우로보로스의 눈앞에, 한 인형의 모습이 나타났다.+그 얼굴을 본 우로보로스의 입가엔 악독하고 차가운 미소가 절로 피어났다.
Weaver(3)<Speaker>우로보로스</Speaker>||<BGM>GF_21winter_battle_1</BGM>:아아... 에이전트.
()||<黑屏1>:
()<Speaker>에이전트</Speaker>||<黑屏2><BIN>31</BIN><回忆>:......알아두거라. 우리는 그리폰과는 달리 기회가 많지 않느니라.
()<Speaker>우로보로스</Speaker>||:지금... 나를 버리겠다, 그 말이지...?
()<Speaker>에이전트</Speaker>||:나는, 그저... 너를 잘 이해하는 것뿐이니라.+마지막으로, 남길 말이라도 있느냐?
()||<黑屏1>:
()<Speaker>우로보로스</Speaker>||<黑屏2><BIN>9</BIN>:저주할 테다...+저주할 테다! 철혈, 그리폰, 404 소대 전부 다!
()||<黑屏1>:
Weaver(5)<Speaker>우로보로스</Speaker><Shake>0.1</Shake>||<黑屏2><关闭蒙版><BIN>22</BIN>:크하하하핫!!
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:에이전트를 본 순간, 우로보로스는 수복캡슐을 박차고 뛰쳐나와 그녀에게 달려들었다.
Weaver(5)<Speaker>우로보로스</Speaker>||:날 저버렸던 주제에 잘도 되살려냈구나!!!+내가 겪은 굴욕의 대가, 톡톡히 치르게 해 주겠어!!!+죽어라――!!!
BOSS-8(0)<Speaker>에이전트</Speaker>||:......
()<Speaker></Speaker>||:하지만 에이전트는 태연했다.
Weaver(5)<Speaker>우로보로스</Speaker>||:하하, 겁에 질려 얼어붙기라도 했냐!?
()<Speaker></Speaker>||<震屏3><SE1>AVG_Punch_Hit</SE1>:우로보로스가 온힘을 담은 강펀치를 에이전트의 얼굴에 날렸다.+하지만 그것을, 에이전트는 한손으로 아주 가볍게 받아냈다.
Weaver(3)<Speaker>우로보로스</Speaker>||:――?!!
BOSS-8(0)<Speaker>에이전트</Speaker>;Weaver(3)||:그럴 리 있겠느냐. 다 예상했기 때문이니라.
BOSS-8(0);Weaver(7)<Speaker>우로보로스</Speaker>||:나한테... 나한테 무슨 짓을 한 거지?!
BOSS-8(0)<Speaker>에이전트</Speaker>;Weaver(7)||:그리 큰 조정은 아니니라. 화력 모듈을 제거하고, 소체의 출력과 연산력을 하향시켰을 뿐이지.
BOSS-8(0);Weaver(7)<Speaker>우로보로스</Speaker>||:뭐...라고...!?
BOSS-8(0)<Speaker>에이전트</Speaker>||:그리 하지 않았으면, 여긴 진작에 폐허가 됐을 테니 말이다.
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:에이전트는 우로보로스의 주먹을 놓으며 차갑게 말을 이었다.
BOSS-8(0)<Speaker>에이전트</Speaker>||:우로보로스, 너와 네가 마지막으로 보았던 때로부터 시간이 얼마나 지났는지 아느냐?+아니, 질문을 바꾸지. 너의 마지막 기억은 무엇이냐?
()||<黑屏1>:
