()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
NPC-xiaodanyan(0)<Speaker>저번화 이야기</Speaker><Position>0,300</Position>||<SE1>AVG_show_start</SE1><黑点2><BIN>9</BIN>:안녕하세요 여러분! 지난 줄거리 설명 담당 외눈짱이에요!+제가 이 일을 오늘 처음 맡게 된지라, 부족한 점 있어도 너그럽게 이해해 주세요!
Jashinchan(4)<Speaker>사신짱</Speaker><Position>0,100</Position>||<SE1>Rope</SE1>:처음은 뭐가 처음이에요?!+제1화 시작부터 튀어나와서 카메라 포커스 빼앗았으면서!
NPC-xiaodanyan(0)<Speaker>저번화 이야기</Speaker><Position>0,300</Position>||:저번 화에서, 사신짱 님이 소환 마법으로 이세계의 악마들을 진보초로 불러냈죠?+그 악마들과 힘을 합쳐 유리네를 없애버리려 했지만, 당연히 이번에도 실패했답니다. 하긴, 성공했으면 다음 화가 나왔을 리가 없죠.+아무튼 사신짱 님은 이번에도 된통 얻어터졌을 뿐만 아니라, 자기가 소환한 악마들 앞에서 체면을 구기고 말았어요.+과연 사신짱 님은 이번에도 되지도 않는 계획을 끝까지 밀어붙일 것인가?+유리네의 무력을 몸소 느껴본 이세계의 악마들은 계속해서 사신짱을 도울 것인가?+"사신짱 전선", 채널 고정!
Jashinchan(2)<Speaker>사신짱</Speaker><Position>0,100</Position>||:아 진짜 아픈 데 계속 후펴파네!
Jashinchan(2)<Speaker>사신짱</Speaker><Position>0,100</Position><Shake>0.1</Shake>||<SE1>VO_Jashinchan_SKILL1_JP</SE1>:인과응보예요! 사신짱 드롭키――익!!
NPC-xiaodanyan(0)<Speaker>저번화 이야기</Speaker><Position>0,300</Position>||<SE1>ClothingUp</SE1>:느려 터졌지롱~ 못 맞췄지롱~ 에베베베――
Jashinchan(2)<Speaker>사신짱</Speaker><Position>0,100</Position>||<SE1>Rope</SE1>:키이이이익 거기 안 서요!?
()<Speaker></Speaker>||:외눈짱은 사신짱을 놀리면서 모습을 감췄다.
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>390</BIN><黑屏2><BGM>BGM_Empty</BGM>:유리네의 방.+다른 세계에서 끌려온 소녀들은, 유리네에게 일의 전말을 설명했다.
Yurine(0)<Speaker>유리네</Speaker>||<BGM>GF_20HW_Scene_BPM82_loop</BGM>:......그렇구나.+사신짱, 또 거짓말로 남을 속였네?
()<Speaker></Speaker>||<SE1>AVG_20Winter_Drink_Tea</SE1>:홍차 한 모금을 마시면서, 유리네는 포박된 사신짱을 날카로운 눈빛으로 흘겨봤다.
Yurine(0)<Speaker>유리네</Speaker>||<SE1>VO_Yurine_AGREE_JP</SE1>:간단명료하게 설명할게.+우선, 난 마녀가 아니라 그냥 대학생이야.+그리고 사신짱은 인간이 변한 게 아니라 원래부터 하반신이 뱀인 마계의 상급 악마야.+내가 흥미 본위로 마도서의 소환 주문으로 불러낸 거긴 해.+하지만 귀환 주문이 적힌 마도서 하권을 찾지 못해서 돌려보내지 못하고 있을 뿐이야.+소환자인 내가 죽으면 얘가 마계로 돌아갈 수 있단 말도 사실이고.+아마 사신짱이 너희한테 말한 것들 중 몇 안 되는 진실이려나.+그리고 마지막으로, 너희가 이쪽 세계로 끌려온 이유는 아마 사신짱이 멋대로 내 책의 주문을 보고 한 짓일 거야.
Weaver(3)<Speaker>우로보로스</Speaker>||<SE1>Rope</SE1>:이 구렁이 자식... 잘도 우릴 갖고 놀았겠다!
()<Speaker></Speaker>||:노발대발하며 난동을 부리려는 우로보로스를, CZ75가 냉큼 나서 붙잡았다.
CZ75(0)<Speaker>CZ75</Speaker>||:그럼 유리네... 씨? 우린 어떻게 해야 원래 세계로 돌아갈 수 있어?
Yurine(0)<Speaker>유리네</Speaker>||:말 놓아도 돼.+일반적으론 소환자가 주문을 다시 외우면 이세계의 주민을 돌려보낼 수 있지...+그러니까, 사신짱만이 너희를 돌려보내 줄 수 있단 뜻이야.
()<Speaker></Speaker>||<SE1>AVG_20Winter_Knife_Whoosh</SE1>:비수 같은 무수한 시선들이, 바들바들 떠는 사신짱에게 날아들었다.
Jashinchan(2)<Speaker>사신짱</Speaker><Position>0,100</Position><Shake>0.1</Shake>||:흐큭...
Yurine(0)<Speaker>유리네</Speaker>||:문제는... 사신짱이 어느 책의 무슨 주문을 썼는지 벌써 까먹은 모양이란 거지.+염치도 없이 마법진까지 지워버렸고.
Jashinchan(4)<Speaker>사신짱</Speaker><Position>0,100</Position>||:일부러 지운 거 아니거든요? 그러게 누가 절 걸레짝으로 만들래요!
CZ75(0)<Speaker>CZ75</Speaker>||:그럼 유리네의 책에 있는 소환 마법진을 하나씩 확인해 보면 사신짱이 쓴 주문을 찾아낼 수 있지 않을까?
