()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||<黑屏2><BIN>381</BIN> <BGM>GF_Cafe</BGM>:음...? 유리네, 뒷문에서 무슨 소리 안 나요?
Yurine(6)<Speaker>유리네</Speaker>||:아니, 아무 소리도 안 들려.
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:이상하네요... 방금부터 뒷문에서 뭔가 바스락거리는 거 같은데.
Yurine(6)<Speaker>유리네</Speaker>||:내가 보고 올게.+사신짱은 여기서 쉬고 있어.
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:아뇨, 그냥 제가 보고 올게요.
()||<SE1>AVG_20Winter_Door_Open</SE1>:사신짱이 뒷문을 열어 보니...+그곳에는 피골이 상접한 소녀가 쓰러져 있었다.
Pekora(0)<Speaker>페코라</Speaker>||:하늘에 계신 아버지... 어찌하여 이런 시련을...+배고파... 죽을 거 같아요...
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:에이 뭐야, 페코라였네요.
Pekora(2)<Speaker>페코라</Speaker>||:이 악마 녀석... 페코라를 어디로 끌고 가는 거예요...
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:뉘예뉘예에~ 이리 와서 악마의 공물이나 받아먹으세요.
()||:사신짱이 페코라를 안으로 들여와 자리에 앉혔다.
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:뭐 먹을래요?
Pekora(2)<Speaker>페코라</Speaker>||:페, 페코라는... 악마의 공물 따위...
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:카레라이스 좋아하죠?
Pekora(0)<Speaker>페코라</Speaker>||:카레라이스...! 페코라가 제일 좋아하는 카레...!
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||<黑点1>:알았어요, 카레라이스 정식이요~
