()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<睁眼><BIN>417</BIN><BGM>GF_22W_BGM_1</BGM>:깨어나고 얼마나 지났을까? 스스로도 잘 모르겠다.+허나 그다지 중요한 문제는 아닐 것이다.+지금 그에겐 살아갈 이유가 있다.+모든 것은...
NytoWhite(0)<Speaker>하얀 니토</Speaker>||:실험체 전원, 지시대로 출발했습니다.
NPC-Pamzan(10)<Speaker>？？？</Speaker><Position>0,-70</Position><GradientShow>2</GradientShow>||:......
()||:눈앞의 모니터들은 보디캠처럼 잠입 임무를 수행 중인 실험체들의 시야를 중계했다.+나뭇가지가 밟혀 우드득 부러지는 소리까지, 아주 선명하게 방으로 전해졌다.
NytoWhite(0)<Speaker>하얀 니토</Speaker>||:그럼, 전 물러가겠습니다.
NPC-Pamzan(10)<Speaker>？？？</Speaker><Position>0,-70</Position>||:......
()||:하얀 소녀는 이곳에서 최신형이지만, 감히 그와 눈을 마주치지 못했다.+왜일까? 그가 무서운 사람이라서?+그는 거울을 보고 싶었지만, 생각해 보니 이미 빛을 반사하는 물건은 전부 때려 부순 일이 떠올랐다.+하는 수 없이, 그는 차가운 손가락으로 얼굴의 흉터를 매만지고, 목에서 쇄골 위까지 이어지는 협곡 같은 접합선을 따라 내리훑으며 자신의 모습을 가늠했다.
()<Speaker>실험체</Speaker>||:<color=#00CCFF>강글라티 대위, 지정 좌표에 도착했습니다.</color>
NPC-Pamzan(10)<Speaker>？？？</Speaker><Position>0,-70</Position>||:...잠입 개시, 목표의 정보를 수집하라.
()<Speaker>실험체</Speaker>||:<color=#00CCFF>예.</color>
()||:그는 느긋하게 의자를 오른쪽으로 돌렸고, 거기엔 봉제 인형을 품은 누더기 꼴의 주검이 의자 등받이에 기댄 채 축 늘어져 있었다.
NPC-Pamzan(10)<Speaker>？？？</Speaker><Position>0,-70</Position>||:형... 잘 보고 있어.+이제부터 재밌는 쇼가 시작될 거야.
()||<SE1>AVG_whitenoise</SE1>:지직...
()||<SE1>Stop_AVG_loop</SE1>:실험체는 시설 안에 도청기를 설치했다.
()<Speaker>여성의 목소리</Speaker>||:<color=#00CCFF>노비코프 지휘관님, 요구하신 보급 물자 전부 창고 선반 B17-19에 뒀습니다, 확인 바랍니다.</color>
()<Speaker> 남성의 목소리</Speaker>||:<color=#00CCFF>응, 확인했다.</color>+<color=#00CCFF>아 참, 안젤리아 지휘관은 이번 달 보급 받으러 왔어?</color>
()||:누더기 주검의 옷깃을 정리해 주던 그가 고개를 홱 돌려, 소름끼치는 눈빛을 화면에 고정했다.
()<Speaker>여성의 목소리</Speaker>||:<color=#00CCFF>죄송합니다만 그건 지휘관님의 프라이버시라서요.</color>
()<Speaker> 남성의 목소리</Speaker>||:<color=#00CCFF>으이구, 답답하긴.</color>+<color=#00CCFF>됐다, 본인한테 직접 물어보지 뭐.</color>
NPC-Pamzan(10)<Speaker>？？？</Speaker><Position>0,-70</Position>||:안젤리아... 하하하하!
()||:그가 활짝 웃어, 썰렁하던 방에 거친 웃음소리가 가득 울려 퍼졌다.
NPC-Pamzan(10)<Speaker>？？？</Speaker><Position>0,-70</Position>||<黑屏1><BGM>BGM_Empty</BGM>:찾았다.
LAMG(0)<Speaker>LAMG</Speaker><Position>0,100</Position>||<黑屏2><BIN>1</BIN>:......+하아...
()||<SE1>AVG_Explo_Distance</SE1>:2061년, 여름. 한여름의 밀림은 온갖 동물들의 울음소리가 아니라, 맹렬한 총성과 포성이 무성한 잎사귀 사이로 메아리쳤다.+수풀 아래 엎드린 LAMG는 초조한 눈빛으로 자신의 뒤에 있는 지휘관을 힐끔거렸다.+그녀는 지금 팔자 좋게 해먹 위에 드러누워 졸고 있었다.
LAMG(0)<Speaker>LAMG</Speaker><Position>0,100</Position>||<BGM>BGM_stage12</BGM>:<color=#A9A9A9>우린 언제 진격하지...</color>+<color=#A9A9A9>계속 이렇게 꾸물거리다간 뒷정리나 하게 될 텐데...!</color>
NPC-Ange(10)<Speaker>안젤리아</Speaker><Position>0,25</Position>||:뭘 꿍시렁대냐?
LAMG(0)<Speaker>LAMG</Speaker><Position>0,100</Position>||:아, 아무것도요!
()||:안젤리아 지휘관을 따른 지 벌써 몇 년째건만, LAMG는 여전히 그녀의 생각을 도통 읽을 수가 없었다.+바로 지금처럼, LAMG는 초조해서 발을 동동 구르고 싶은데 안젤리아는 또 몸을 뒤집어 팔자 좋게 잠이나 자려 하고 있으니까.+고구마가 목구멍에 걸린 듯한 답답한 느낌을 참은 끝에 결국 LAMG가 입을 열었다.
LAMG(0)<Speaker>LAMG</Speaker><Position>0,100</Position>||:...지휘관님?
NPC-Ange(10)<Speaker>안젤리아</Speaker><Position>0,25</Position>||:엉?
LAMG(0)<Speaker>LAMG</Speaker><Position>0,100</Position>||:저희도 슬슬 움직여야 하지 않을까요? 다른 소대는 이미 목표와 교전 중인데...
NPC-Ange(10)<Speaker>안젤리아</Speaker><Position>0,25</Position>||:기다려.
LAMG(0)<Speaker>LAMG</Speaker><Position>0,100</Position>||:......네.
()||:LAMG는 불만을 뱃속으로 꾹꾹 눌러 담고, 다른 대원들에게 명령 대기 지시를 전달했다.
NPC-Ange(10)<Speaker>안젤리아</Speaker><Position>0,25</Position>||:그건 그렇고, 너 기억은 다 정리했어?
NPC-Ange(10)<Position>0,25</Position>;LAMG(0)<Speaker>LAMG</Speaker><Position>0,100</Position>||:네? 아, 동종 모델의 마인드맵 데이터 정리 말씀이시군요.+모든 마인드맵 데이터 통합을 마쳤습니다, 일부 중복 및 잉여 데이터는 삭제했고요.
NPC-Ange(10)<Speaker>안젤리아</Speaker><Position>0,25</Position>;LAMG(0)<Position>0,100</Position>||:그럼 이제 우리가 처음 만났던 때도 기억하겠네.
NPC-Ange(10)<Position>0,25</Position>;LAMG(0)<Speaker>LAMG</Speaker><Position>0,100</Position>||:그러니까, 제가 창문 밖으로 뛰어내려서 당신을 기절시킨 일이요?
NPC-Ange(14)<Speaker>안젤리아</Speaker><Position>0,25</Position>;LAMG(0)<Position>0,100</Position>||:말은 똑바로 해라~+네가 나한테 완전히 제압당해서 한 궁여지책이라고.
