()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>169</BIN><黑屏2><BGM>BGM_Sneak</BGM>:독일, 브레멘 교외.
()<Speaker></Speaker>||:브레멘은 동독의 정화구역 내에 위치한 중요 도시 중 하나다.+3차 대전 이래 브레멘은 다문화라는 지역적 특색을 유지하면서 끊임없이 발전하는 동시에, 독일 정부가 추진한 난민 수용 정책으로 도시에 대량의 난민이 유입됐다.+시 정부는 난민 정책에 따랐으나, 얼마 안 가 인구수 폭증으로 인한 자원 및 공간 부족에 시달렸다. 결국 "자리"를 얻지 못한 사람들은 시 외곽에 형성된 난민촌에서 힘겹게 살아갈 수밖에 없었다.+한 가지 명백한 사실은, 시 정부는 오염지대 난민들의 삶에 대한 갈망을 과소평가했다는 것이다. 지금에 이르러서도 갈 곳 잃은 사람들이 생계 도모를 위해 브레멘으로 몰려들고 있었다.
()<Speaker></Speaker>||:관문 앞에는 사람들이 개미떼처럼 바글바글했다.+난민촌에 텐트 자리를 얻기만 해도 엄청난 행운인 현재, 모두가 브레멘의 비호를 받을 수는 없다.+난민이 아니더라도, 일반적인 경로로 브레멘에 입경하려면 엄격한 심사를 받아야만 했다.+정부가 허가한 통행증이 없다면, 격리 벨트를 통과하더라도 격리벽 너머엔 발도 들일 수 없다.
NPC-AngeStreet(0)<Speaker>안젤리아</Speaker>||:......
NPC-AngeStreet(0);NPC-PasserbyM(0)<Speaker>난민</Speaker>||:어이쿠, 부딪혀서 죄송합니다.
NPC-AngeStreet(0)<Speaker>안젤리아</Speaker>;NPC-PasserbyM(0)||:괜찮습니다, 먼저 가시죠.
NPC-AngeStreet(0);NPC-PasserbyM(0)<Speaker>난민</Speaker>||:괘, 괜찮습니까?
NPC-AngeStreet(0)<Speaker>안젤리아</Speaker>||:네.+사람을 기다리는 중이라서.
()<Speaker></Speaker>||:안젤리아의 목소리는 평소보다 다소 상냥했다.
()<Speaker></Speaker>||:후덥지근한 날씨 속에서, 안젤리아는 심사 관문 앞에서 벌써 15분째 계속 뒷사람에게 자리를 양보하고 있었다.+그녀는 후줄근한 옷차림에 흉측한 흉터를 감추려고 팔다리를 꽁꽁 싸맨, 누가 봐도 처량한 노숙자 같은 모습이었다.+이 한여름에 어찌 보면 눈에 띄는 모습이었지만, 다행히 그녀와 비슷한 차림인 사람이 아주 많았다.+이 시대의 사람들은, 갖가지 이유로 타인에게 자신의 몸을 드러내지 않으려 하기 때문이었다.
NPC-AngeStreet(0)<Speaker>안젤리아</Speaker>||:(......두 명이 다인가.)
()<Speaker></Speaker>||:심사를 받는 행렬은 느리지만 막힘없이 나아갔다.+모두가 나란히 줄을 서진 않았지만, 적어도 규정에 따라 질서 있게 진행됐다. 이곳의 관리원들이 얼마나 숙련되었는지를 짐작할 수 있었다.+그런데, 그중에서 그녀처럼 한가해 보이는 자들이 눈에 띄었다.
NPC-AngeStreet(0)<Speaker>안젤리아</Speaker>||:(무기는 없는 모양인데... 날 얕보는 건가?)+(아니면 숨기기 어려운 물건인가?)
()<Speaker></Speaker>||:안젤리아는 옆의 난간을 가볍게 툭 쳤다. 맑은 쇳소리는 북적거리는 인파의 소리에 묻혔고, 그녀의 행동을 눈치챈 사람도 없었다.+하지만 안젤리아에게 주목당한 두 사람은 그녀의 암호 같은 움직임에 긴장했고, 애써 관심 없는 척하던 그들의 시선이 아주 잠깐이나마 동시에 그녀에게 집중됐다.
NPC-AngeStreet(0)<Speaker>안젤리아</Speaker>||<BGM>BGM_Empty</BGM>:안녕.
()<Speaker></Speaker>||:안젤리아와 시선이 마주치자, 그 두 사람은 뜨끔하며 시선을 홱 돌렸다.+상대의 의심을 막는 건 미행의 기초로, 가능하면 상대와 시선이 마주치는 것을 피해야 한다. 하지만 안젤리아는 그 조건 반사를 노렸다.
()<Speaker></Speaker>||<BGM>BGM_Danger</BGM>:상대가 시선을 돌리는 그 순간, 안젤리아는 후드를 눌러쓰고 잽싸게 인파 속으로 숨어들었다.+상대의 시선에서 아주 잠깐 벗어났지만, 노련한 특수요원에겐 그 정도면 충분한 시간이었다.
요원A()<Speaker>요원A</Speaker>||:제기랄!
()<Speaker></Speaker>||:심각한 실수를 저질렀음을 깨달은 그들은 허겁지겁 안젤리아를 뒤쫓았다.+하지만 엄청난 수의 인파를 헤쳐나가기란 여간 힘든 일이 아니다.+잘 훈련받은 요원에게도 이는 쉬운 일이 아니었다.
요원A()<Speaker>요원A</Speaker>||:녀석을 놓쳤다!
요원B()<Speaker>요원B</Speaker>||:흩어져서 찾아!+절대 안에 들어가게 해선 안 돼!
()<Speaker></Speaker>||:관문 앞의 경비병들은 이쪽의 사소한 소동을 눈치채지 못했다.+이는 안젤리아에게도, 저 불청객들에게도 좋은 일이었다. 쓸데없이 일을 크기 벌려선 안 되니 말이다.+모종의 합의라도 본 듯, 그들은 서로 신경을 곤두세우면서도 최대한 저자세를 유지했다.
NPC-AngeStreet(0)<Speaker>안젤리아</Speaker>||:(그렇다는 건...)+("내부인"이 아니란 건가?)
