()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>356</BIN><BGM>GF_21summer_intro_DemonVariation</BGM><narrator>:베를린, 소련군 측 세이프하우스.
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:삐이...+통신 연결.
NPC-Havel(0)<Speaker>하벨</Speaker><通讯框>||:<color=#00CCFF>이번에는 좀 좋은 소식이길 바라네.</color>
M16A1BOSS(4)<Speaker>M16A1</Speaker>;NPC-Havel(0)||:실망시켜서 미안하게 됐군. 결국 놓치고 말았어.+지금까지 우리가 쫓았던 어떤 놈들보다도 끈질겨.
M16A1BOSS(4);NPC-Havel(0)<Speaker>하벨</Speaker>||:<color=#00CCFF>흐음... 내용은 전달받았네.</color>+<color=#00CCFF>그 여자를 이 일대에서 놓친 것이 분명한가?</color>
M16A1BOSS(2)<Speaker>M16A1</Speaker>;NPC-Havel(0)||:맞아.
M16A1BOSS(2);NPC-Havel(0)<Speaker>하벨</Speaker>||:<color=#00CCFF>그렇다면 추가적으로 보고할 내용이 있겠지?</color>
M16A1BOSS(5)<Speaker>M16A1</Speaker>;NPC-Havel(0)||:하.+이 근방엔 "죽음의 바다"라 불리는 구역이 있더라.+3차대전 시기에 전쟁 폐기물을 투기하던 곳이었지. 지금은 새조차 못 지나가는 죽음의 땅이 되어버렸지만.
M16A1BOSS(5);NPC-Havel(1)<Speaker>하벨</Speaker>||:<color=#00CCFF>"블랙존"이다?</color>
M16A1BOSS(4)<Speaker>M16A1</Speaker>;NPC-Havel(1)||:틀림없어.+인간은 말할 것도 없고, 인형은 물론 기갑마저도 거기서 오래 못 버텨.
M16A1BOSS(4);NPC-Havel(1)<Speaker>하벨</Speaker>||:<color=#00CCFF>......</color>+<color=#00CCFF>아귀가 맞는구먼.</color>
M16A1BOSS(2)<Speaker>M16A1</Speaker>;NPC-Havel(1)||:음?
M16A1BOSS(2);NPC-Havel(1)<Speaker>하벨</Speaker>||:<color=#00CCFF>이쪽에서 내부를 "청소"하던 도중 이름을 하나 들었다네, "아베르누스"라고.</color>+<color=#00CCFF>"지옥의 입구". 그 죽음의 바다란 곳과 수상하게 어울리는 이름이란 생각 안 드나?</color>
M16A1BOSS(4)<Speaker>M16A1</Speaker>;NPC-Havel(1)||:...그렇군.+그렇다면 그 여자가 이 근방에서 종적을 감춘 걸 더 생각해볼 필요가 있겠어.
NPC-Havel(0)<Speaker>하벨</Speaker>||:<color=#00CCFF>희소식을 기다리겠네.</color>
()<Speaker></Speaker>||<BIN>9</BIN><SE1>AVG_tele_disconnect</SE1>:삐이.+통신 종료.
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:......
()||<黑屏1>:
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||<SE1>ClothingUp</SE1><黑屏2>:......
()<Speaker></Speaker>||<BGM>GF_22W_BGM_3</BGM>:안젤리아는 인상을 잔뜩 구기고 있었다. 다름이 아니라, 발은 몰라도 손이 뒤로 묶인 상태는 손톱을 물어뜯는 버릇이 있는 사람으로서 너무나도 고역이기 때문이었다.
()<Speaker></Speaker>||<SE1>AVG_21Winter_Open_Light</SE1>:퉁.
()<Speaker></Speaker>||<SE1>AVG_21Winter_Open_Light</SE1>:퉁.
()<Speaker></Speaker>||<SE1>AVG_21Winter_Open_Light</SE1>:퉁.
()<Speaker></Speaker>||:얼마나 지났을까, 환하게 주위를 밝히는 등불이 멀리서부터 차례대로 꺼졌다.+마치 형용할 수 없는 공포가 다가온다고 알리기라도 하듯, 등불이 꺼지는 소리는 넓은 복도로부터 방으로 메아리쳐 리듬감 있게 가슴을 두드렸다.
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||:...폼 잡기는.
()<Speaker></Speaker>||:가장 처음 난 소리에 흠칫했을 뿐, 안젤리아는 아무 느낌도 들지 않았다.+들어봤자 아무 의미 없으니까.
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||:후우...
()<Speaker></Speaker>||:이윽고, 주위의 소리까지 완전히 사라졌다.
()<Speaker></Speaker>||<SE1>AVG_21Winter_Open_Light</SE1><BIN>510</BIN><白屏2>:퉁.+강렬한 빛줄기가 안젤리아의 얼굴을 비추어, 그녀의 가려진 시야까지 희미한 분홍색으로 밝아졌다.+낯선 기척이 그녀의 바로 앞에서 느껴졌지만, 꼼짝하지 않았다. 아니, 할 수 없었다. 그녀는 지금 입을 제외하면 조금이라도 움직일 수 있는 부분이 없었다.
NPC-William(0)<Speaker>???</Speaker><Position>0,-50</Position>||<BGM>BGM_Empty</BGM>:......
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||:...누구야.
()<Speaker></Speaker>||:먼저 입을 열어 떠보았는데도 묵묵부답인 점이 오히려 안젤리아의 추측을 확실하게 만들었다. 다만...+비록 만나게 되리라 예상은 했지만, 설마 이렇게 자신의 코앞까지 직접 행차하실 줄은 예상치 못했다.
NPC-William(0)<Speaker>???</Speaker><Position>0,-50</Position>||:안녕하신가, 안젤리아.
NPC-William(0)<Speaker>윌리엄?</Speaker><Position>0,-50</Position>||<BGM>GF_22W_BGM_1</BGM>:나는 네가 그토록 찾던 사람이다. 계속 "윌리엄"이라 불러도 돼.
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||:......
()<Speaker></Speaker>||:변성기가 온 소년 특유의 목소리.+안젤리아는 무심코 눈살을 찌푸렸다.+음성 변조조차 하지 않았다. 자신감이 넘쳐서일까, 그녀가 여기서 빠져나갈 수 없다 확신해서일까?+그것도 아니면...+하지만 그보다도 그녀를 의아하게 만든 것은 바로 그가 너무 젊은 수준을 넘어, 어리다는 것이었다.
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||:네 진짜 이름 아니잖아.
NPC-William(0)<Speaker>윌리엄?</Speaker><Position>0,-50</Position>||:진짜고 아니고가 무슨 상관이야? 그저 호칭, 별명, 코드네임에 불과한데.+너만 좋다면 날 다르게 불러도 괜찮아, 상관없어.+그리고 중요한 건 내 이름이 아니지... 지금 중요한 건, 내가 너를 여기에 초대한 이유야, 안젤리아.+너랑 간단하게 대화를 나누고 싶었거든.
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||:이게 간단한 대화나 하자고 사람 불러다 놓은 꼴이냐?
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:안젤리아가 몸에 힘을 줬지만, 당연히 손가락 하나 까딱할 수 없었다.
NPC-William(0)<Speaker>윌리엄?</Speaker><Position>0,-50</Position>||:물론이지, 우리가 공평하게 대화를 나누기 위한 필수적인 조치인걸.
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||:공평 좋아하네... 내가 네 머리통이라도 쥐어 터뜨릴까 봐 겁나?
NPC-William(0)<Speaker>윌리엄?</Speaker><Position>0,-50</Position>||:그럴 리가. 그건 내가 아니라 너를 지키기 위해서야.+솔직해지자고, 네가 나를 죽이고 싶어한다는 건 여기 있는 모두가 알아.+그래도 물어는 보자. 왜 나를 죽이려 하는 거지? 네 친구의 복수를 하려고? 아니면, 그 얄팍한 정의를 위해서인가?
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||:내가 그런 사적인 이유로 널 찾아다닌 줄 알아?+네 손에 죽은 사람이 얼마나 되는지는 세어나 봤냐? 그런 것까지 얄팍하다 하면 세상에 뭐가 중요한데?
NPC-William(0)<Speaker>윌리엄?</Speaker><Position>0,-50</Position>||:그래 그래 잘나셨어, 정의의 사도님.+하지만 이런 생각은 안 해봤어? 난 그저 무기상일 뿐이라고.+내가 이런 무기를 만들지 않아도 사람들은 서로를 죽이려 들어. 돌멩이와 몽둥이를 써서라도 말이야.
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||:지는 죄가 없다는 듯이 말하네.+적어도 네가 살아있는 한 이 세상은 점점 엉망진창이 될 뿐이란 건 객관적인 사실이야.
NPC-William(0)<Speaker>윌리엄?</Speaker><Position>0,-50</Position>||:객관적이라... 진짜 객관적인 사실은, 네가 성공하더라도... 그러니까, "윌리엄"이 죽어 패러데우스가 사라지더라도... 무엇 하나 달라지지 않는다는 게 아닐까?+이 세상을 이렇게나 엉망으로 만든 만악의 근원이 정말 나라고 생각해?
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||:날 왜 산 채로 잡아왔나 했더니 그딴 자기 변호나 들려주려고였어? 그렇게 앳된 목소리라도 그건 좀 너무 유치하지 않냐?
NPC-William(0)<Speaker>윌리엄?</Speaker><Position>0,-50</Position>||:바로 그거야, 뭐라 반박해야 할지 더는 안 떠오르지?+네가 그런 말로 대꾸했을 때에야 비로소 본론으로 들어갈 수 있지.
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||:......
NPC-William(0)<Speaker>윌리엄?</Speaker><Position>0,-50</Position>||:실은 너도 잘 알고 있잖아. 너도 알고 있어.+이 세상이 병든 원인은 내가 아니란 걸.+이 세상을... 이 세상의 권력 구조, 지금 세상의 흐름을 지배하려는 자들.+그들이야말로 세상이 썩어 들어가는 근본적인 원인이야.
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||:......
NPC-William(0)<Speaker>윌리엄?</Speaker><Position>0,-50</Position>||:떠오르는 사람 있지?+하긴, 예시가 차고 넘치니.+그 인간들. 그 정치인들. 세상을 쥐고 흔들면서, 오로지 사사로운 이익만 좇는 놈들.+그런데 너처럼 투지 넘치는 의인들은 눈에 불을 켜고 나 같은 일개 과학자나 뒤쫓으면서, 정작 그런 놈들은 못 본 척하지.+그런 걸 두고 정말 "정의"라 할 수 있을까?
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||:그러는 너는 왜 그런 정의감을 안 보이고 그 정치인들이랑 줄다리기하다 흉기를 홀라당 넘겨 줬대?
NPC-William(0)<Speaker>윌리엄?</Speaker><Position>0,-50</Position>||:그게 우리가 다른 점이야.+출발점은 같았지만, 너는 무력을 행사했고 나는 기술을 연구했으니까.+그리고 그 과정에서, 너도 나도 너무 많은 사람을 죽였지... 그래, 이게 잘못됐다는 건 나도 인정해.+하지만 이런 아이러니가 바로 이 세상이 변해야만 한다는 증거야.
NPC-William(0)<Speaker>윌리엄?</Speaker><Position>0,-50</Position>||:그래서 나는 지금, 이 세상의 구조를 바꿀 수 있는 힘을 만들고 있어.+총 몇 자루로 아무래도 상관없는 조무래기 여럿을 죽이는 것과는 차원이 다른 힘을.+그런 힘을 손에 넣은 뒤에야, 우리는 비로소 올바른 일을 행할 자본이 생기게 돼.+그때가 된다면 생각해 봐, 안젤리아.+과연 누구에게 그런 힘을 휘두를 자격이 있을까?
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||:적어도 넌 아니지.
NPC-William(0)<Speaker>윌리엄?</Speaker><Position>0,-50</Position>||:그럴지도. 하지만 그런 힘을 만들 수 있는 자가 나 말고 또 누가 있어?+그래서 나는 그런 힘을 만들어내겠어. 그리고 그것을 휘둘러 마땅한 자에게 쥐여 줄 거야.+너는 어때, 안젤리아?+넌 그런 힘을 갖고 싶어?
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||:......
()||:이것은 초대가 아니라 선별이었다. 투기장에 오를 정도로 탐욕스런 자를 가려내기 위한 선별.
NPC-AngeDamage(0)<Speaker>안젤리아</Speaker>||:......흥.+절대적인 힘이라.
NPC-William(0)<Speaker>윌리엄?</Speaker><Position>0,-50</Position>||:그래, 절대적인 힘.
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><BGM>BGM_Empty</BGM>:......+......
()||<白屏1>:
()<Speaker></Speaker>||<白屏2><BGM>GF_22W_SFX_chant</BGM><BIN>460</BIN><common_effect>%%code=CJ_WC_piaofu%%</common_effect>:아베르누스.
()<Speaker></Speaker>||:첫 아침 햇살이 아베르누스를 비출 때, 의식은 시작된다.
