()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>55</BIN><黑屏2>:탈린시 교외.+AR팀은 방어 위치에 도착해, 진격할 때를 기다렸다.
RO635(0)<Speaker>RO635</Speaker>||<BGM>BGM_Sneak</BGM>:알겠습니다 지휘관님, 저희가 다른 제대를 통솔하겠습니다. 공격 임무는 맡겨 주세요.+네, 명령을 기다리겠습니다.
AR15Mod(0)<Speaker>AR15</Speaker>||:임무 다 전달받았어?
RO635(0)<Speaker>RO635</Speaker>||:응, 우리 쪽은 문제없어.+그것보다, 정말 M4 씨만으로 괜찮을까?
AR15Mod(3)<Speaker>AR15</Speaker>||:M4가 스스로 정한 일이야. 대장의 판단을 믿어야지.+그리고, 지금 상황으로선 이게 최선이야.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:그래도 좀 걱정돼...+만약에 M4가 말한 그 상황이 또 발생하면 위험하잖아.
AR15Mod(0)<Speaker>AR15</Speaker>||:안심해. M4는 이제 예전처럼 망설이지 않을 테니까.
RO635(0)<Speaker>RO635</Speaker>||:그 말을 들으니 생각났는데, M4 씨랑 연결한 동안 무슨 일 있었어?
AR15Mod(0)<Speaker>AR15</Speaker>||:있었지. 왜, 궁금해?
RO635(0)<Speaker>RO635</Speaker>||:응. 둘이 또 느낌이 달라진 것 같아서.
AR15Mod(3)<Speaker>AR15</Speaker>||:별거 아니야.+그냥... 엉터리 초대장을 거절하고, 보기 역겨운 이야기를 봤을 뿐이지.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:으응...?+무슨 소릴 하는 건지 하나도 모르겠어.
AR15Mod(4)<Speaker>AR15</Speaker>||:모르는 편이 나아.+세상엔 알면 오히려 손해인 일도 있으니까.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:그래...? 어차피 그런 거 관심 없으니까 뭐.+난 모두와 함께라면 아무래도 좋아!
()<Speaker></Speaker>||<黑点1>:그때, 멀리서 총성이 터졌다.+그리고 그와 동시에 AR팀의 모두에게 통신이 들어왔다.
RO635(4)<Speaker>RO635</Speaker>||<黑点2>:...예상보다 훨씬 빨리 교전 거리에 들어왔네. 상황이 좀 어긋났어.
AR15Mod(2)<Speaker>AR15</Speaker>||:그런데, 지휘관이 설마 저 장갑 열차를 탈취하자 할 줄은 몰랐는걸.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:되게 재밌을 거 같은데, AR15는 싫어? 성공하면 더 큰 폭죽을 펑펑 쏠 수 있잖아!
RO635(0)<Speaker>RO635</Speaker>||:너 정말 왜 그렇게 낙천적이야? 열차를 뺏기 전에 우리가 폭죽이 되지나 않으면 다행이라고...
AR15Mod(0)<Speaker>AR15</Speaker>||:...아무래도 404 쪽에서 상황 발생인가 보네. 전투 준비해.
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1><BGM>BGM_Empty</BGM>:통신 연결.
UMP45Mod(0)<Speaker>UMP45</Speaker><通讯框>||<BGM>BGM_Pervaded</BGM>:<color=#00CCFF>장갑 열차 주변에 배치된 초소가 예상보다 너무 많아.</color>+<color=#00CCFF>우리도 침투 도중 발각돼서 퇴로가 막혀버렸어. 미안~</color>
AR15Mod(0)<Speaker>AR15</Speaker>;UMP45Mod(0)||:누가 실수로 돌멩이라도 찼나 봐?
AR15Mod(0);UMP45Mod(0)<Speaker>UMP45</Speaker><通讯框>||:<color=#00CCFF>그런 거라면 오히려 다행이지.</color>+<color=#00CCFF>적 열차는 지금 도시 바깥에서 경계 중이야. 아무래도 섣불리 시내로 진입하지 못하는 모양이네.</color>+<color=#00CCFF>지휘관의 열차를 박살 냈지만, 다음 표적으로 뭘 노려야 할지를 모르는 것 같아.</color>+<color=#00CCFF>다만 열차에서 지상 병력이 잔뜩 내렸어. 인간 병사는 안 보이지만, 처음 보는 유닛이 많아...</color>+<color=#00CCFF>아무튼, 지휘관의 작전을 속행하려면 우릴 지원해 줘야겠어.</color>
RO635(0)<Speaker>RO635</Speaker>;UMP45Mod(0)||:요컨대 지휘관님의 계획에 차질이 생긴 거군요.
RO635(0);UMP45Mod(0)<Speaker>UMP45</Speaker><通讯框>||:<color=#00CCFF>정말이지, 이렇게 허드렛일밖에 못 하는 연약한 인형들한테 저런 무쇠 덩어리를 빼앗으라 시키다니, 억지에도 정도가 있다니까...</color>
RO635(2);HK416Mod(0)<Speaker>HK416</Speaker><通讯框>||:<color=#00CCFF><size=30>그러면서 그 계획에 찬성했냐...</size></color>
RO635(2)<Speaker>RO635</Speaker>;HK416Mod(0)||:하하하... 이제 와서 불평해봤자 늦었죠.
