()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BGM>m_va_showtime</BGM><BIN>166</BIN><Night><黑屏2>:같은 시각, 그리폰 시티 시청.+시청 앞 광장은 시위를 하러 나온 인형과 인간들로 발 디딜 틈이 없었다.
MP5(0)<Speaker>MP5</Speaker>||:우와아... 사람 진짜 많다.
MP446(0)<Speaker>MP-446</Speaker>;MP5(0)||:그래서 여기로 오기 싫었다고! 어우 짜증 나!
MP446(0);MP5(0)<Speaker>MP5</Speaker>||:하지만 달리 갈 데가 없잖아. 상점도 술집도 다 문을 닫아서 어쩔 수 없―― 꺄악!
MP446(0);MP5(0)<Speaker></Speaker>||<震屏>:MP5는 한 인간의 발에 걸려 넘어졌다.
Stella(2)<Speaker>스텔라</Speaker>;MP5(0)||:아... 미안.
MP446(0)<Speaker>MP-446</Speaker>;MP5(0)||:MP5, 괜찮아?
MP446(0);MP5(0)<Speaker></Speaker>||:그 인간 여성은 넘어진 MP5를 바라보곤 고개를 끄덕이더니, 다시 일으켜 세워준 후 바로 인파 속으로 사라졌다.
MP446(0)<Speaker>MP-446</Speaker>;MP5(0)||:이상하게 생긴 원주민이네.
MP446(0);MP5(0)<Speaker>MP5</Speaker>||<黑点1>:그런데... 어디서 본 적 있는 거 같지 않아?
()<Speaker></Speaker>||<黑点2>:의문의 인간 여성은 계속해서 인파를 헤쳐 나갔다.
Stella(0)<Speaker>스텔라</Speaker>||:우산 바이러스 주입 성공... 모듈은 정상 작동 중이야.
WA2000(0)<Speaker>WA2000</Speaker><通讯框>;Stella(0)||:<color=#00CCFF>크림슨 로즈가 스텔라에게. 지정 위치에 도착했어.</color>
WA2000(0);Stella(0)<Speaker>스텔라</Speaker>||:알았어, 거기서 계속 감시하도록. 이상 징후가 보이는 즉시 보고해.+이렇게나 많은 사람들이 한자리에 모인 건 총리의 취임식 때뿐이었지. 게다가 그날은 메가 크리스마스였으니까.
WA2000(0)<Speaker>WA2000</Speaker>;Stella(0)||:<color=#00CCFF>그렇지. 하지만 현장의 보안이 너무 허술한데? 빈틈투성이야.</color>
WA2000(0);Stella(0)<Speaker>스텔라</Speaker>||:화이트 나이트도 보이지 않네. 아키텍트와 세이가... 제리코를 묶어두는 데 성공했나 봐.+총리는 인형들이 돌발 행동을 하지 않으리라 생각하고 있겠지. 실제로도 그렇고. 하지만...
WA2000(0);Stella(0)<Speaker></Speaker>||:스텔라는 자신의 의안에 손을 가져갔다.
WA2000(0);Stella(0)<Speaker>스텔라</Speaker>||<SE1>Heartbeat</SE1>:그 인형들이 전부 내 것이 된다면 어떨까?
WA2000(0)<Speaker>WA2000</Speaker>;Stella(0)||:<color=#00CCFF>숨소리가 거치네. 너무 긴장하고 있어.</color>
WA2000(0);Stella(0)<Speaker>스텔라</Speaker>||:응? 이렇게 시끄러운데도 들리는 거야?
WA2000(0)<Speaker>WA2000</Speaker>;Stella(0)||:<color=#00CCFF>네가 날 얼마 주고 샀는지 벌써 잊었어? 돈값 할 거라 했지?</color>
