()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>159</BIN><Night><BGM>BGM_Room</BGM>:중앙 발전소.
G11(0)<Speaker>G11</Speaker>||:안에만 있어서 해가 지는 것도 몰랐네.+해도 졌으니까 나 자도 돼? 너무 힘들어...
HK416Mod(0)<Speaker>HK416</Speaker>;G11(0)||:폭파 작업에 손도 안 댔으면서 자긴 뭘 자?+...야, 내 등에 기대지 마!
HK416Mod(0);G11(0)<Speaker>G11</Speaker>||:시러어~ 이 옷 푹신푹신해서 따듯하단 말이야. 조금만 더...+후우... 정말 푹신푹――으악!
HK416Mod(0)<Speaker>HK416</Speaker>;G11(0)||<震屏>:일어나.
HK416Mod(0);G11(2)<Speaker>G11</Speaker>||:으으... 말로 하면 되잖아. 폭력 반대.
UMP9Mod(0)<Speaker>UMP9</Speaker>;G11(2)||:G11 너 또 얼마나 잤길래 얼굴이 팅팅 부었어? 얼른 일어나, 또 재밌는 일이 있다고!
UMP9Mod(0);G11(2)<Speaker>G11</Speaker>||:너희가 재밌다는 일은 하나같이 힘든 일뿐이잖아. 너희끼리 실컷 놀아...
HK416Mod(0)<Speaker>HK416</Speaker>;G11(2)||:싫어도 시키면 좀 해. 자, 기대지 말고 똑바로 서.+그래서... 무슨 일인데, 9?
UMP9Mod(0)<Speaker>UMP9</Speaker>;G11(2)||:몰라.+하지만 45 언니의 표정을 보아하니 재밌는 일이 생긴 게 분명해!+또 추격전을 하는 걸지도 몰라.
HK416Mod(0)<Speaker>HK416</Speaker>;G11(2)||:잘됐네, 도중에 이 짐짝 녀석을 내던져야겠어.
HK416Mod(0);G11(3)<Speaker>G11</Speaker><Shake>||:뭐, 뭐!?
UMP9Mod(0)<Speaker>UMP9</Speaker>;G11(3)||:푸하하! G11은 이럴 때만 정신 차린다니까!
UMP45Mod(0)<Speaker>UMP45</Speaker>;G11(3)||:글쎄~?
UMP45Mod(0);G11(3)<Speaker>G11</Speaker>||:그, 글쎄라니... 무슨 뜻이야 45...? 정말 좀비 영화 같은 추격전인 거야, 아님 다른 거야...?
UMP45Mod(0)<Speaker>UMP45</Speaker>;G11(3)||:...히히.
UMP45Mod(0);G11(3)<Speaker>G11</Speaker>||:으으으 더 무서워어...! 416~ 나 버리고 가지 마아...+여기 온통 안개투성이야... 나 다리 풀려서 뛰지도 못하겠어...
HK416Mod(0)<Speaker>HK416</Speaker>;G11(3)||:안개가 그렇게 심하지도 않은데 뭘. 그리고 안개랑 네 다리랑 무슨 상관이야?+오버하지 말고 내 다리 놔.
HK416Mod(0);G11(2)<Speaker>G11</Speaker>||:으으으...
HK416Mod(0)<Speaker>HK416</Speaker>;G11(2)||<BGM>BGM_Empty</BGM>:이 녀석, 나오자마자 상태가 이상하네.+대체 어떻게 된 일이야?
HK416Mod(0);UMP45Mod(0)<Speaker>UMP45</Speaker>||<BGM>m_avg_tension</BGM>:방금까지 그렇게나 맑았는데, 갑자기 안개라니...?
HK416Mod(0)<Speaker>HK416</Speaker>;UMP45Mod(0)||:오염 구역에 안개가 끼는 건 흔한 일이잖아?
HK416Mod(0);UMP45Mod(0)<Speaker>UMP45</Speaker>||:아무리 오염 구역이라도 이렇게 자욱하게 끼는 건 흔한 일이 아니야.+...잠깐. 안개가 아니야. 이건 매우 강한 노이즈야.
