()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<BIN>159</BIN><黑屏2><BGM>m_avg_hope</BGM>:젤린스키가 파견한 지원군에 의해, 기지 밖에서 대기 중이던 반군들은 궤멸적인 타격을 입었다.+그리고 그들의 사기가 흔들리는 틈을 노리고, 크루거는 잔존 인형들을 이끌고 기지 밖으로 빠져나왔다.
NPC-Helian(0)<Speaker>헬리안</Speaker>||:탈출... 성공했습니다!
NPC-Kyruger(0)<Speaker>크루거</Speaker>||:그래...
()||:정말 오랜만인 것 같은 하늘을 올려다보던 크루거가 그대로 뒤로 쓰러졌다.
NPC-Helian(0)<Speaker>헬리안</Speaker>||:크루거 님!
NPC-Helian(0)<Speaker>젤린스키</Speaker><同时置暗>||:<color=#00CCFF>헬리안투스, 들리나?</color>
NPC-Helian(0)<Speaker>헬리안</Speaker>;NPC-Zielinski(0)<通讯框>||:젤린스키 국장님...? 네, 들립니다!
NPC-Helian(0)<Speaker>젤린스키</Speaker><同时置暗>||:<color=#00CCFF>너무 늦지 않았나 보군.</color>+<color=#00CCFF>이제 안전하다.</color>
NPC-Maid(0)<Speaker>지원군 인형</Speaker>||:헬리안 님, 크루거 님은 저희에게 맡기십시오.+마인드맵 서버는 저쪽의 차량에 싣고, 부상자 인형들은 저를 따라오십시오.
NPC-Helian(0)<Speaker>헬리안</Speaker>||:감사합니다... 정말 감사합니다...
()||:크루거가 간신히 눈을 떴다.
NPC-Kyruger(0)<Speaker>크루거</Speaker>||:헬리안... 이제 안심하게...
NPC-Helian(0)<Speaker>헬리안</Speaker>||:...네.
NPC-Kyruger(0)<Speaker>크루거</Speaker>||<黑屏1>:...그리고 지휘관에게 통신 좀 걸어 주게.
()||<黑屏2><BIN>97</BIN>:공항 대기실에서 지휘관은 좀처럼 진정하지 못했고, 인형들은 눈치 있게 자리를 비워 주었다.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:정말 저렇게 내버려둬도 돼...?
AR15Mod(0)<Speaker>AR15</Speaker>||:지휘관이 스스로 차분해질 때까지 기다려.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:그치만 지휘관 지금 머리 다 뜯어버릴 거 같은데.
