()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||<黑屏2> <BIN>381</BIN> <BGM>GF_Cafe</BGM>:스키야키 나왔어요.+특별 서비스로 제 특제 소스도 넣었답니다. 냄새가 아주~ 고소하죠?
Minosu(0)<Speaker>미노스</Speaker>||:우와아!+잘 먹을게!
()||<SE1>AVG_tableware</SE1>:미노스가 곧장 달려들어, 땀을 뻘뻘 흘리면서도 맛있게 스키야키를 먹었다.
Minosu(0)<Speaker>미노스</Speaker>|| <SE1>VO_Minos_MOOD2_JP</SE1>:으음~! 엄청 맛있어!+역시 사신짱이야!
Jashinchan(3)<Speaker>사신짱</Speaker><Position>0,100</Position>||:흥, 별거 아니랍니다.
Minosu(0)<Speaker>미노스</Speaker>||:사신짱도 같이 먹자!
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:아까 밥 먹어서 됐어요.+그래도 손님도 없겠다, 앉아서 이야기 정도는 해 주죠.
()||:사신짱이 미노스 옆자리에 앉았다.
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:이 고기도 다 익었네요, 너무 익으면 질겨지니까 얼른 먹어요.
Jashinchan(0)<Position>0,100</Position>;Minosu(0)<Speaker>미노스</Speaker>||:우물우물우물...+응, 엄청 맛있어!
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>;Minosu(0)||:감자는 적당히 아삭아삭한 거 좋아하죠? 지금 꺼내는 게 좋겠네요.+계속 익게 놔뒀다간 유리네가 좋아하는 것처럼 푸석푸석해질 거예요.
Jashinchan(0)<Position>0,100</Position>;Minosu(0)<Speaker>미노스</Speaker>||:응응! 우물우물...
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>;Minosu(0)||:곤약은... 아직 더 익어야겠네요.
Jashinchan(0);Minosu(0)<Speaker>미노스</Speaker>||:사신짱...
Minosu(0)<Speaker>미노스</Speaker>||:에헤헤헤...
Jashinchan(3)<Speaker>사신짱</Speaker><Position>0,100</Position>||:뭐예요... 징그럽게 왜 갑자기 "에헤헤..."거려요?
()||<SE1>AVG_Punch_Hit</SE1>:멋쩍어진 미노스가 가볍게 사신짱의 등을 툭툭 쳤지만, 사신짱 본인은 오장육부가 터질 듯한 충격을 받았다.
Minosu(0)<Speaker>미노스</Speaker>||:아니아니, 그냥 옛날 일이 생각나서!
Jashinchan(2)<Speaker>사신짱</Speaker><Position>0,100</Position>;Minosu(0)||:쿨럭... 뭐, 뭔데요...
Jashinchan(0)<Position>0,100</Position>;Minosu(0)<Speaker>미노스</Speaker>||:내가 전학온지 얼마 안 됐을 때 말이야, 아무도 나한테 말 안 걸어 줬잖아?+너랑 메두사만 나한테 잘해 줬고.
Jashinchan(3)<Speaker>사신짱</Speaker><Position>0,100</Position>;Minosu(0)||:대체 언젯적 이야기를 하고 있어요.
Jashinchan(3)<Position>0,100</Position>;Minosu(0)<Speaker>미노스</Speaker>||:사실은, 나 그때 엄청 무서웠어. 힘조절 잘 못했으니까.+친구를 다치게 해서 따돌림당하면 어떡하지... 했어.
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>;Minosu(0)||:......
Jashinchan(0)<Position>0,100</Position>;Minosu(0)<Speaker>미노스</Speaker>||:그런데 사신짱이랑 메두사는 날 하나도 안 무서워했잖아!+그네 타기든 피구든, 항상 같이 놀아 줬지!+지금 다시 떠올려도 정말 즐거웠어!
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>;Minosu(0)||:<color=#A9A9A9>네, 힘조절 지이인짜 못했죠.</color>+<color=#A9A9A9>미노스가 밀어 주면 그네를 타는 게 아니라 대포알이 된 것 같았다니까요.</color>
Jashinchan(0)<Position>0,100</Position>;Minosu(0)<Speaker>미노스</Speaker>||:너희가 없었으면, 난 어떻게 됐을까?
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>;Minosu(0)||:그걸 누가 알아요? 됐으니까 식기 전에 먹기나 해요.
Jashinchan(0)<Position>0,100</Position>;Minosu(0)<Speaker>미노스</Speaker>||:어릴 적에도 이렇게 모여 앉아서 함께 밥 먹었는데...
Minosu(0)<Speaker>미노스</Speaker>||:몇천 년이 지나서도 이렇게 같이 밥을 먹을 수 있다니!+이 기분을 어떻게 표현해야할지 잘 모르겠지만, 아무튼 엄청, 엄~청 좋아!
Jashinchan(3)<Speaker>사신짱</Speaker><Position>0,100</Position>||:그냥 밥 먹는 건데요 뭘.
Minosu(0)<Speaker>미노스</Speaker>||:앞으로도 같이 앉아서 밥 먹자!
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:네에네에, 세상 멸망할 때까지 그러자고요.
()||<黑屏1>:사신짱은 턱을 괸 채, 미노스가 맛있게 요리를 꿀꺽꿀꺽 삼키는 모습을 내심 즐거운 듯이 지켜보았다.
