()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>595</BIN><回忆><边框>2</边框><BGM>BGM_Saga_AVG_Day</BGM>:콘서트 시작까지 앞으로 15분.+당신은 당신에게 마련된 특별석에 앉았다. 공연장에서 전경이 가장 좋은 이 자리는 프랑슈슈의 공연을 감상하기 안성맞춤이었다.+좌우로 앉은 익숙한 얼굴들이 없었으면 더할 나위 없었을 테지만.
NPC-Ninja(5)<Speaker>스크립터</Speaker><Position>0,-420</Position><Scale>1.6</Scale>||<边框>2</边框>:오늘 콘서트, 자신 있나?
NPC-Ninja(5)<Speaker>지휘관</Speaker><Position>0,-420</Position><Scale>1.6</Scale><同时置暗>||<边框>2</边框>:음... 그럭저럭?
NPC-Ninja(5)<Speaker>스크립터</Speaker><Position>0,-420</Position><Scale>1.6</Scale>||<边框>2</边框>:제발, 난 엄청 기대하고 있다고...
NPC-Fans(0)<Speaker>열성팬</Speaker><Position>0,-250</Position><Scale>1.7</Scale>||<边框>2</边框>:아무리 완벽하게 준비한 콘서트라도 안티가 끼어들면 말짱 도루묵이 되기 마련이야.+하물며 나이트 카페와 그레이 트리를 서포트로 불렀는데, 두 팬덤이 도장깨기 하고 싶어서 안달 났음 어떡할래?
()<Speaker>지휘관</Speaker>||<边框>2</边框>:에이 설마 그 정도까지는...
NPC-Fans(0)<Speaker>열성팬</Speaker><Position>0,-250</Position><Scale>1.7</Scale>||<边框>2</边框>:내기할까?
NPC-Fans(0)<Speaker>지휘관</Speaker><Position>0,-250</Position><Scale>1.7</Scale><同时置暗>||<边框>2</边框>:무슨 내기?
NPC-Fans(0)<Speaker>열성팬</Speaker><Position>0,-250</Position><Scale>1.7</Scale>||<边框>2</边框>:이따 공연 시작되고 관객석서 야유 한 번 터질 때마다 네가 10엔.+끝까지 한 번도 안 나오면 내가 10만 엔.
NPC-Ninja(5)<Speaker>스크립터</Speaker><Position>0,-420</Position><Scale>1.6</Scale>||<边框>2</边框>:그거 구미가 당기는걸... 나도 하겠어.
()<Speaker>지휘관</Speaker>||<边框>2</边框>:좋아, 미리 입금할 준비나 하라고!
()||<黑屏1><边框>2</边框><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<关闭蒙版><黑屏2><BIN>9</BIN><SE1>AVG_20Winter_Bar_Cheering_V2</SE1><BGM>BGM_Saga_AVG_Live_Bad</BGM>:공연장의 조명이 점점 어두워져, 곧 무대가 시작될 것을 알렸다.
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:당신은 자신만만하게 응원 패널을 치켜들었다.
()||<黑屏1>:
()<Speaker></Speaker>||<黑屏2><BIN>583</BIN>:공연이 시작되고, 약 2시간 후.+당신은 어림잡아 6,770만 엔을 떼였다.
()<Speaker>지휘관</Speaker>||:......
()<Speaker>스크립터</Speaker>||:......
()<Speaker></Speaker>||:저 무대 위 프랑슈슈의 괴로운 표정을 바라보는 당신은 그들보다 더하면 더했지 덜하진 않았다.+당신은 언제나 쉽사리 포기하지 않는 사람이었다.+하지만 지금 이 순간만큼은 차라리 인간을 그만두고 모래 알갱이가 되어 땅속으로 사라지고 싶은 심정이었다.
()<Speaker>관중</Speaker>||<SE1>AVG_Crowd</SE1><震屏3>:<size=50>내려와라 그냥! 뭐하는 거야, 음정 맞는 게 하나도 없잖아!</size>
()<Speaker>미나모토 사쿠라</Speaker>||:히익... 죄송합니다, 정말 죄송합니다!
()<Speaker>지휘관</Speaker>||:......
()<Speaker></Speaker>||:당신을 그저 입을 뻐끔거릴 뿐이었다.+이렇게 실수 잔뜩에 엉망진창인 무대이니, 반박조차 할 수가 없었다.
