()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker>？？</Speaker>||<黑屏2><BIN>9</BIN>:밤이 깊었는데 안 주무시나요?
()<Speaker>파사두</Speaker>||:잠이 안 와.+내일 극장에서 면접인데, 또 떨어지면...
()<Speaker>？？</Speaker>||:음... 그럼 제가 옛날 이야기 들려드릴까요?+제가 지었어요.
()<Speaker>파사두</Speaker>||:...좋아, 이야기해 줘.
()<Speaker>？？</Speaker>||:옛날옛적, 어느 머나먼 나라의 늙은 국왕이 바라던 첫 아이를 얻었습니다.+아주 예쁜 공주님으로, 천사 같은 얼굴로 모두에게 사랑받았답니다.+하지만 그녀의 미모를 질투한 한 신이 공주님에게 저주를 걸었어요, 공주님 주변 사람들 모두가 불행하게 되는 저주를요.+그리곤 저주를 풀고 싶다면 공주님의 부모가 부귀영화를 버리고, 아무도 없는 황무지에서 10년 동안 살아야 한다고 으름장을 놓았습니다.
()<Speaker>파사두</Speaker>||:그래서 어떻게 됐어?
()<Speaker>？？</Speaker>||:오랜 고민 끝에, 국왕은 공주님을 버리기로 해 황무지에 하늘까지 솟은 성을 세웠어요.+그리고 왕국에서 가장 뛰어난 병사들을 시켜, 공주님이 그 성 밖으로 나오지 못하도록 했어요.+병사들은 밤낮 가리지 않고 성을 지키면서, 필요한 생필품을 전하는 것 외에는 공주님과 절대 대화하지 않았어요.
()<Speaker>파사두</Speaker>||:공주가 너무 불쌍하네.
()<Speaker>？？</Speaker>||:그렇게 시간이 흘러 공주님이 성장하면서, 그녀 마음속의 원한도 점점 커져 갔어요.+순수하던 마음에 틈이 생기자, 악마가 파고들어 공주님을 유혹했어요.+결국 악마의 속삭임에 넘어간 공주님의 원한이 성벽의 덩굴을 타고 지면까지 퍼져, 병사들까지 옭아매기에 이르렀어요.
()<Speaker>파사두</Speaker>||:병사들은 그대로 죽었어?
()<Speaker>？？</Speaker>||:아뇨, 대신 공주님의 원한에 물들어 악마의 졸개로 변해버렸죠.+수많은 전장을 겪은 기사들은 죽음의 기사가 되었고, 용맹하고 충직한 말들도 악령마가 되었어요.+하지만 그럼에도 그들은 자신의 사명을 잊지 않았어요.+성을 지키고, 공주님을 지키는 사명을.
()<Speaker>파사두</Speaker>||:국왕은? 아무것도 안 했어?
()<Speaker>？？</Speaker>||:소식을 접한 국왕은 왕실의 명예를 지키기 위해, 소집령을 내렸어요.+공주님이 병에 걸려 황무지의 성에서 요양하던 중 악마에게 납치됐으니, 악마를 무찌르고 공주님을 구할 용사를 찾는다고요.+소집령이 퍼지자, 나라 곳곳에서 용사를 자처하는 젊은이들이 투지를 불태우며 황무지의 성으로 향했답니다.
()<Speaker>파사두</Speaker>||:...그래서 어떻게 됐는데?
()<Speaker>？？</Speaker>||:아직 결말을 못 정했어요. 아가씨 생각은 어떠세요?
()<Speaker>파사두</Speaker>||:흐음... 마침내, 용사들은 악마의 졸개들을 무찌르고, 악마가 되어버린 공주님까지 용사의 검에 죽고 말았다.+그 사실을 모른 채, 용사들은 성 구석구석을 뒤졌지만 당연히 공주를 찾을 수 없었고...+결국 용사들은 공주가 악마에게 굴복하지 않고 명예롭게 자결했을 거라 여겼다.+국왕은 악마를 무찌른 용사들에게 큰 상을 내렸고, 아름다운 공주의 전설도 영원히 후세에 전해지게 되었다...
()<Speaker>？？</Speaker>||<黑屏1>:어쩌면, 그게 완벽한 결말이겠군요.
