()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>160</BIN><BGM>BGM_Room</BGM>:시간을 조금 거슬러 올라가...+같은 날 아침, 갈라테아 요양원.
()<Speaker></Speaker>||:리오니는 방에서 어제 교외 어딘가의 갈라테아 그룹 소유의 약품 창고가 습격받아 소실되었다는 뉴스를 보았다.+창고는 잿더미가 되어, 보관 중이던 연구 성과가 모조리 불타 사라졌다고 보도되었다.
NPC-Leone(0)<Speaker>리오니</Speaker>||:......+정말 저렇게까지 했구나...+내가 분명 경고했는데.
()<Speaker></Speaker>||:리오니는 안젤리아가 두고 간 시험관을 바라보며, 불안한 듯 아직 멀쩡한 손으로 의자의 팔걸이를 움켜쥐었다.
NPC-Ange(7)<Speaker>안젤리아</Speaker>||:너한테 확실하게 알려 주려고.+난 그레이한테 맞설 자격이 있어.+실제로도 그랬고, 지금 이렇게 멀쩡하지.+나한테는 네 안전을 보장할 능력이 있어.
NPC-Ange(7);NPC-Leone(0)<Speaker>리오니</Speaker>||:......+말했잖아... 난 더는 이 일에 휘말리기 싫어.
NPC-Ange(7)<Speaker>안젤리아</Speaker>;NPC-Leone(0)||:그 말 그대로 네 연구소에서 죽은 사람들한테 해 봐.+이제 와서 "싫어, 그만 이 일에서 빠질래, 제발 날 내버려둬"같은 낯간지러운 말이 먹힐 거 같아?+세상이 그렇게 쉬운 줄 아냐고.
NPC-Ange(7);NPC-Leone(0)<Speaker>리오니</Speaker>||:......
NPC-Ange(7)<Speaker>안젤리아</Speaker>;NPC-Leone(0)||:포기해, 넌 진작부터 이 일에 말려들었어. 다른 누구도 아닌 네가 스스로 뛰어들었는데.+그리고 이젠 선택의 여지가 없지. 입장을 확고히 해서 어느 편에 서거나, 소용돌이에 산산조각 나거나, 그보다 더 심한 일을 당하거나야.+잘 생각해 봐.
NPC-Leone(0)<Speaker>리오니</Speaker>||:...그럼, 왜 내가 네 편에 서야 돼?+내가 지금 요 모양 요 꼴이 된 것도 다 너 때문이잖아.
()<Speaker></Speaker>||:안젤리아에게 아직도 깁스를 풀지 않은 팔을 들이밀며, 리오니는 조롱인지 자조인지 모를 코웃음을 쳤다.
NPC-Ange(7)<Speaker>안젤리아</Speaker>||:내 말을 여태까지 어디로 들었어? 넌 지금 선택의 여지가 없다고.+정말 그레이가 좋은 파트너라고 생각해?
()<Speaker></Speaker>||:안젤리아가 시험관을 톡톡 치며, 거기에 그려진 갈라테아 그룹의 로고를 가리켰다.
NPC-Ange(7)<Speaker>안젤리아</Speaker>||:이제 널 지켜줄 수 있는 건 우리밖에 없어. 설명 다 했으니, 아직도 영문을 모르겠다면... 다시 한번 잘 생각해 봐.+브레멘에서 널 누가 버리는 패로 삼아, 아무래도 상관없는 곳으로 내동댕이쳤지?+뭐, 네 오른손을 망가뜨린 게 내 부하인 건 사실이지. 하지만 그 근본적인 원인 제공자가 누구인지 벌써 잊었어?
NPC-Leone(0)<Speaker>리오니</Speaker>||:......
()<Speaker></Speaker>||:그 로고를 바라보는 리오니는... 악마처럼 속삭이던 RPK-16의 목소리가, 또다시 귓가를 맴도는 것만 같았다.
NPC-Ange(7)<Speaker>안젤리아</Speaker>||:그년은 일부러 널 이 지경으로 몰아넣어서, 연구 결과를 내놓으라고 협박하는 거야.+넌 처음부터 끝까지 그년한테 이용만 당했어! 그런데도 그년이 널 살려 줄 거 같아?+아무리 멍청해도 이쯤 되면 눈치 좀 채라!
()<Speaker></Speaker>||:안젤리아가 손을 들어 텔레비전을 가리켰고, 화면엔 아직도 창고 습격 사건이 보도되고 있었다.
NPC-Leone(0)<Speaker>리오니</Speaker>||:............+그럼, 날 어떻게 지켜줄 건데?
NPC-Ange(7)<Speaker>안젤리아</Speaker>||:지금 문밖에 슈타지 요원들이 있어. 너만 동의하면 되는 일이야.+네가 동의하면, 내가 이 나라에서 가장 뛰어난 무장 단체를 동원해서 널 보호해 주겠어.+브레멘에서도 널 살려줬잖아, 난 약속은 반드시 지켜.
NPC-Leone(0)<Speaker>리오니</Speaker>||:......
()<Speaker></Speaker>||:리오니의 이마에 땀방울이 송골송골 맺혔다. 심각한 내적 갈등이 빠진 것이 틀림없었다.+그렇게 한참이 지난 뒤에야, 드디어 결심한 듯 리오니는 고개를 들었다.
NPC-Leone(0)<Speaker>리오니</Speaker>||:뭘 알고 싶어?
NPC-Ange(7)<Speaker>안젤리아</Speaker>;NPC-Leone(0)||:네 연구. 거기서 뭘 연구했어?+그레이가 원하는 건 뭐야? 대체 무슨 꿍꿍이 속이지?
NPC-Ange(7);NPC-Leone(0)<Speaker>리오니</Speaker>||:내 연구 주제는 아주 단순해. 붕괴 입자는 아주 특별한 물질인데, 식물과도 독특한 연계성을 보여.+"우담화"는 일종의 매개체야. 주위의 붕괴 입자를 흡수하고, 개화 주기마다 흡수한 입자를 폭발적으로 배출하지.+놀라운 건, "폭발" 전에 가공을 거친 우담화에선 붕괴 반응이 전혀 검출되지 않아. 적어도 현존 기술로는 절대 검출할 수 없어.+내가 맡은 작업은, 외부적 요인으로 우담화의 개화 주기에 영향을 주는 연구야. 그러니까, 우담화의 개화를 제어하는 방법이지.
NPC-Ange(7)<Speaker>안젤리아</Speaker>||:그렇게... 그렇게 해서, 붕괴 입자를 가득 머금은 우담화를 어디로든 보낸다고?
()<Speaker></Speaker>||:안젤리아는 등골이 오싹해졌다.
NPC-Ange(7)<Speaker>안젤리아</Speaker>||:그게 그레이의 계획이야? 어디서 우담화를 터뜨릴 작정인데?+테러로 도시를 파괴해서 놈이 얻는 이득이 뭐가 있다고?
NPC-Ange(7);NPC-Leone(0)<Speaker>리오니</Speaker>||:당연히 그냥 다 부숴 버리려는 게 아니지!+동시다발적으로 소규모 범위에 붕괴 입자를 퍼뜨려서, 감염증 환자를 늘리려는 속셈이야.+그리고 그룹이 추진하는 항붕괴제와 연계해, 민심을 사로잡아서... 그들에게 기댈 수밖에 없게 만들려는 거지.+최종적으로 뭘 꾸미는 건진 몰라도, 일은 엄청 순조롭게 진행되고 있어.
NPC-Ange(7)<Speaker>안젤리아</Speaker>;NPC-Leone(0)||:그렇군...+그런 분위기에서 아주 크게 한 건 터뜨리면 바로 폭동으로 번질 테고, 루크사트파가 독일에서 진행하는 계획은 수포로 돌아가겠지...+제법인걸, 윌리엄.
NPC-Ange(7);NPC-Leone(0)<Speaker>리오니</Speaker>||:자세한 계획은 나도 몰라, 깊게 참여하진 않았으니까.+하지만 위치를 몇 군데 알아. 완성품을 거기에 보내라 했거든.+전부 베를린 안에 있어.+...그밖에는 정말 나도 몰라. 목록을 적어 줄 테니까, 그레이가 거기서 뭘 꾸미는지는 네가 조사해서 알아봐.
