()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>385</BIN><common_effect>%%code=RedScreen%%</common_effect>:심상찮은 분위기의 진보초.
()<Speaker>마물1</Speaker>|| <BGM>BGM_Sneak</BGM>:쉬익... 쉬익...
()<Speaker>마물2</Speaker>||:워우우――!!
()||:진보초의 거리 위를, 무시무시한 마물들이 활보했다.+평소 같았으면 거리를 가득 메웠을 인파는 보이지 않았다.
Jashinchan(4)<Speaker>사신짱</Speaker><Position>0,100</Position>||:이게 대체 어떻게 된 일이죠...? 대체 진보초에 무슨 일이?!+유리네!! 메두사!! 미노스!!
()||:사신짱은 부리나케 집으로 달려갔다.
Yurine(6)<Speaker>유리네?</Speaker>||:하하하하하...+그래, 잘한다! 모두 달려! 모든 것은 세계 정복을 위해!
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:엥...? 유, 유리네?
Yurine(6)<Speaker>유리네?</Speaker>||:응, 나야.
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:지금 거기서 뭐해요...?
Yurine(6)<Speaker>유리네?</Speaker>||:뭐하긴, 세계를 정복해 "유리네 제국"을 세우려는 중이지♪
Jashinchan(4)<Speaker>사신짱</Speaker><Position>0,100</Position>||:네에?!
()||<黑屏1>:"유리네"가 씨익 웃으며 사신짱에게 다가왔다...
Jashinchan(4)<Speaker>사신짱</Speaker><Position>0,100</Position>||<睁眼><BIN>381</BIN><关闭蒙版><BGM>BGM_Empty</BGM>:히이이익!! 저리 가요!
Yurine(6)<Speaker>유리네</Speaker>||<BGM>GF_Cafe</BGM>:사신짱, 왜 그래? 갑자기 그렇게 소리를 지르고.
Jashinchan(4)<Speaker>사신짱</Speaker><Position>0,100</Position>||:헉... 헉... 유, 유리네?
Yurine(6)<Speaker>유리네</Speaker>||:악몽이라도 꿨어? 괜찮아, 나 여기 있어.
()||:유리네는 사신짱을 따스하게 포옹하면서 등을 토닥토닥 두드려 주었다.
Yurine(6)<Speaker>유리네</Speaker>||:언제까지나, 영원히 함께야♪
Jashinchan(3)<Speaker>사신짱</Speaker><Position>0,100</Position>||:네...
()||<SE1>AVG_Door_Open_Close</SE1>:그때, 식당 문이 열렸다.
Medusa(0)<Speaker>메두사</Speaker>||:사신짱, 유리네! 보러 왔어!
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:오오, 메두사!
Medusa(0)<Speaker>메두사</Speaker>||:오는 김에 네가 좋아하는 Freshmoon도 가져왔어!
Yurine(6)<Speaker>유리네</Speaker>||:어서 와, 메두사. 오늘은 뭐 먹을래?
Medusa(0)<Speaker>메두사</Speaker>||:뭐든지 좋아!
Medusa(4)<Speaker>메두사</Speaker>||:사신짱이 만들어 준 거라면...
()||:메두사가 기대에 가득 찬 눈빛으로 사신짱을 바라봤다.
Jashinchan(3)<Speaker>사신짱</Speaker><Position>0,100</Position>||<黑点1>:하아, 어쩔 수 없군요. 특별히 만들어 줄게요.
