()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>86</BIN><黑屏2><BGM>BGM_Danger</BGM>:혼돈의 도가니인 베오그라드의 거리.
()<Speaker></Speaker>||<SE2>Gunfight</SE2>:RO635는 측면에서 사격했지만, 니모겐은 가볍게 피했다.+피함과 동시에, 니모겐은 팔에서 촉수를 뻗어, 2층에 있던 RO635의 발을 휘감곤 그대로 지상으로 내팽개쳤다. RO635가 몸을 일으키기도 전에, 니모겐은 그녀의 코앞까지 다가와 가슴을 짓밟으며 웃었다.
RO635(4)<Speaker>RO635</Speaker>||:이 더러운 발 치워...!
NPC-Nimogen(0)<Speaker>니모겐</Speaker>||:히햐하하하! 쓰레기가 나름대로 노력은 했구나? 시시하기 짝이 없었지만!+히히히, 역시 그리폰은 이것밖에 안 돼!
()<Speaker></Speaker>||<SE1>Explode</SE1>:콰앙!
()<Speaker></Speaker>||:방금 니모겐이 서 있던 그 자리에 유탄이 날아들어 폭발했다.+RO635는 이를 악물고 일어나, 서둘러 가까운 엄폐물로 몸을 숨겼다.
RO635(5)<Speaker>RO635</Speaker>||<震屏>:콜록콜록... 야, SOP2! 나까지 죽일 셈이야?!
()<Speaker></Speaker>||:하지만 그 유탄이 아니었다면 RO635는 그대로 니모겐에게 목숨이 끊어졌을 것이다.+이윽고, 연기를 뚫고 한 그림자가 다른 방향의 엄폐물로 달려갔다.+니모겐의 것과 비슷하다면 비슷한 미소가 만연한 인형이었다. 그녀의 눈은 순식간에 몇 미터를 이동한 니모겐을 주시하고 있었다.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:에헤헤, 미안 미안! 일부러 그런 건 아니야!+아무튼 지금 막 도착했어!
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:SOP2는 RO635가 있는 쪽을 향해 히죽 웃으며 유탄을 재장전했다.
NPC-Nimogen(0)<Speaker>니모겐</Speaker>||<BGM>BGM_Battle</BGM>:오호라, 이제야 좀 재미있어 보이는 장난감이 나타났네? 이히히...
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:응? 요즘 니토는 되~게 건방져졌다? 별로 강해 보이지도 않은데 입방정만 엄청 늘었네~?
NPC-Nimogen(0)<Speaker>니모겐</Speaker>||:그러니까 난 니토가——
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:네가 니토가 아니면 뭔데? 불에 타든 안 타든, 쓰레기는 쓰레기인 것처럼, 너도 그냥 니토야.
NPC-Nimogen(0)<Speaker>니모겐</Speaker>||:킥킥킥... 나 조금 열 받았어. 저번에 날 열 받게 한 녀석은 피떡으로 만들었는데, 인형은 고철로밖에 못 만들어서 참 아쉽네~
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:거 봐, 입만 살아가지곤. 그딴 헛소리에 겁먹을 SOPMOD II가 아니라고!
NPC-Nimogen(0)<Speaker>니모겐</Speaker>||:아무래도 넌 날 잘 모르나 보구나. 잘 됐다, 내가 천천히 설명해 줄게... 네 머리통을 뽑아서 말이야! 히히히히!!
RO635(4)<Speaker>RO635</Speaker>||:SOP2! 지금은 주석을 모시고 이탈하는 게 급선무야! 저놈이랑 실랑이 벌일 시간 없어!+지휘관님도 지금 성당으로 통하는 길을 거의 다 뚫었다셔!
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:그럼 적당히 무승부로 만들기만 하면 된다는 거지? 쉽네!
NPC-Nimogen(0)<Speaker>니모겐</Speaker>||:히히히, 그렇게 나와야지. 정말 마음에 들어~+그럼 어디 한번 덤벼 봐!
()<Speaker></Speaker>||<SE2>Gunfight</SE2>:퍼펑! 타타탕!
()<Speaker></Speaker>||:총성과 탄환이 교차한다.+매섭게 화력을 퍼부어도 검은 소녀를 막아낼 순 없었지만, 움직임을 늦출 수는 있었다.+그 틈을 타, RO635는 주석과 함께 그 아수라장을 박차고 달려나갔다.
RO635(4)<Speaker>RO635</Speaker>||:여기는 RO635! 구조팀과 합류하여 현재 적의 추격을 따돌리는 중입니다!
NPC-KalinReporter(0)<Speaker>카리나</Speaker><通讯框>;RO635(4)||:<color=#00CCFF>알았어!</color>+<color=#00CCFF>대성당으로 곧장 달려와! 돌격팀이 길을 확보하긴 했지만, 적의 공격이 거세서 오래 유지하진 못해!</color>
RO635(4)<Speaker>RO635</Speaker>||:알겠습니다! 지금 바로 갑니다!
()<Speaker></Speaker>||<SE1>Explode</SE1>:콰앙!!
()<Speaker></Speaker>||:총성과 웃음소리가 서로 섞여, 괴기한 광경을 자아냈다.+SOP2는 전투에 집착하지 않고, 적의 공격을 피하고 함정을 설치하면서 거리를 벌려 나갔다.
RO635(2)<Speaker>RO635</Speaker>||:나이스, SOP2!
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:헤헤, 이제야 좀 할만 하네. 계속 잔챙이들만 상대하느라 지겨웠는데.
NPC-Nimogen(0)<Speaker>니모겐</Speaker>||:겨우 이 정도로 만족하는 거야~?
RO635(5)<Speaker>RO635</Speaker>||:SOP2, 조심해!
()<Speaker></Speaker>||:니모겐이 순식간에 촉수로 SOP2의 목을 휘감았다. 하지만 니모겐이 이겼다고 생각하는 그 순간, SOP2는 역으로 촉수를 잡아 뜯곤 그대로 당겨, 끌려온 니모겐을 걷어찼다.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:빠~앙. GAME OVER.
()<Speaker></Speaker>||:SOP2는 유탄을 발사했고, 나가떨어진 니모겐은 착지함과 동시에 유탄에 맞았다. 폭발을 뒤로 하며, SOP2는 RO에게 돌아와 그녀를 일으켜 세웠다.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:미안해 RO, 무승부란 게 의외로 어렵더라.
RO635(2)<Speaker>RO635</Speaker>||<黑屏1>:너 이 자식, 폼이나 잡고... 어휴 됐어, 빨리 지휘관님과 합류하자!
()<Speaker></Speaker>||<BIN>136</BIN><黑屏2><BGM>BGM_Empty</BGM>:대성당.
()<Speaker></Speaker>||<BGM>BGM_Sneak</BGM>:지휘관의 지휘 아래, 전술인형들은 주위의 감염자들을 처리하며 성당을 중심으로 방어선을 구축했다.
NPC-KalinReporter(0)<Speaker>카리나</Speaker>||:K 씨가 단숨에 돌파할 수 있을 거라 하지 않았어요? 말한 거랑 다르잖아요!+적의 공격도 너무 거센데, 정말 그때까지 버틸 수 있을까요?+그리고 주변에 감염생물까지 너무 많아요!
Lewis(0)<Speaker>루이스 기관총</Speaker>||:으엑... 피가 여기저기 튀어서 기분 나빠...+너무 징그러워! 더는 못 참겠다고!
P22(0)<Speaker>P22</Speaker>||<黑屏1>:조금만 더 버텨 봐, 아직 호위팀이 오지 않았어. 걔네가 VIP를 데리고 합류할 때까지...+아, 다행이다. 저기 온다!
()<Speaker></Speaker>||<BIN>86</BIN><黑屏2>:10분 후.+...전장의 어느 지점.
NPC-Nimogen(0)<Speaker>니모겐</Speaker>||<黑屏1>:히히히히히... 괜찮아...+괜찮아, 괜찮아... 잠깐 저 쥐새끼들 보고 들떠 있으라고 해... 어차피...+어차피 결국엔 모두 내 손에 잿더미가 될 테니까...!+그래... 다 불태울 거야...!+키키킥... 용서 못해... 용서 못해!+토막토막 썰어 버리겠어! 기다리고 있어... 기다리고 있으라고...!
()<Speaker></Speaker>||<BIN>136</BIN><黑屏2>:15분 후.+대성당 앞.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:지휘과――안!
RO635(2)<Speaker>RO635</Speaker>||:지휘관님! 무사하십니까!
()<Speaker>지휘관</Speaker>||:난 괜찮다. 지금은 바깥도 한동안 안전할 거다. 중장비 부대도 안전한 구역에 배치를 끝마쳤다.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:임무 완료! RO랑 VIP 모두 무사히 데려왔어!
RO635(3)<Speaker>RO635</Speaker>;M4 SOPMOD IIMod(0)||:(야, 아직 싸움 안 끝났어...)
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:헤헤, 임무 잘하고 칭찬받는 게 뭐 어때서?
()<Speaker>지휘관</Speaker>||:미안하지만, 지금은 휴식할 시간이 없다.+패러데우스도 ELID도 아직 상당수가 남아 있어... 상황은 전혀 호전되지 않았다.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:걱정 마, 적이 몇이나 남았든, 내가 다 해치울게!+아까 그 하얀 놈들의 두목이 RO한테서 VIP를 잡아가려고 하길래, 내가 빵! 하고 해치웠어!+기념으로 부품 몇 개 뜯어오고 싶었는데...
NPC-KalinReporter(0)<Speaker>카리나</Speaker>;M4 SOPMOD IIMod(0)||:이런 상황에서 오히려 이상한 잔해를 안 가져와서 다행이야...+또 그런 걸 봤다간 심장이 멎을 것만 같다구...
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:근데 정말 이상한 녀석이었어. 아무리 봐도 니토인데 자기 입으론 니토가 아니래.+그리고 녀석이 웃는 걸 보면, 뭐랄까... 왠지 오싹했어!
()<Speaker></Speaker>||:그말을 듣자, 마음이 덜컥했다.+그 오싹한 느낌... 역시 그때 본 건 니토였다. 대체 놈은 무슨 속셈이지?+불안감이 점점 커져만 갔다.
()<Speaker>지휘관</Speaker>||:SOP2, 그 "니토"는 확실히 처치했어?
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:니토인데 자기 이름은 "니모겐"이고 니토랑은 다르다 하고, 이상했다니까...+아, 해치웠냐고? 그때 유탄으로 날려 버리긴 했는데, 확실히 해치웠는지는 모르겠어. 가서 시체 확인하고 올까?
()<Speaker>지휘관</Speaker>||:아니, 그럴 필요는 없어. 아주 잘했다, SOP2.
()<Speaker></Speaker>||:오싹한 미소, 주석을 노린 테러와 그리폰을 향한 공격... 분명 무언가 연관성이 있을 것이다. 하지만 그걸 생각할 틈이 없었다. 지금은 성당에서 버티는 것만으로도 벅찼다.
NPC-Ambassador(0)<Speaker>울릭 주석</Speaker>||:괜찮으신가요?
()<Speaker></Speaker>||:상냥한 안부가 내 의식을 다시 현실로 되돌렸다.
NPC-Ambassador(0)<Speaker>울릭 주석</Speaker>||:저기, 괜찮으신 건가요?+방금 전부터 안색이 좋지 않아 보이는데...
NPC-Ambassador(0)<Speaker>지휘관</Speaker>||:...네, 괜찮습니다. 걱정을 끼쳐드렸군요.
NPC-Ambassador(0)<Speaker>울릭 주석</Speaker>||:음... 이런 상황에서 염치없는 말이지만...+지금 성당에는 많은 피난민이 있습니다. 지원은 언제 오나요?
NPC-Ambassador(0)<Speaker>지휘관</Speaker>||:지원은... 좀 더 기다려야 할 것 같습니다.+주석께선 성당 안에서 계십시오. 밖은 위험합니다.+카리나, 주석을 안으로 모셔.
NPC-KalinReporter(0)<Speaker>카리나</Speaker>;NPC-Ambassador(0)||:네. 주석님, 성당으로 돌아가요. 여긴 너무 위험해요.
NPC-Ambassador(0)<Speaker>울릭 주석</Speaker>||:알겠습니다...
NPC-Ambassador(0)<Speaker></Speaker>||:울릭 주석은 발길을 돌리다 말고, 다시 고개를 돌렸다.
NPC-Ambassador(0)<Speaker>울릭 주석</Speaker>||:지휘관님. 실례지만, 당신은 이곳 출신이 아니죠? 안전국의 요원도 아닌 것 같고, 당신은 대체...
()<Speaker>지휘관</Speaker>||:전 그저... 틈에 끼어 살아남기 바쁜 안전계약사원입니다.
()<Speaker></Speaker>||:잠깐 표정을 정리하고, RO635에게 현재 상황을 설명한 뒤 지시를 내렸다.
RO635(2)<Speaker>RO635</Speaker>||:재배치된 선봉 제대는, 오래 버티지 못할 것 같네요...+이제 어떡하죠?+방금 전의 전투로 이미 큰 피해를 입었어요. 여기서 계속 소모전을 치르게 되면, 방어선도 얼마 안 가 붕괴되고 말 겁니다.
()<Speaker></Speaker>||<SE1>Explode</SE1>:콰아앙!
()<Speaker></Speaker>||:연달아 일어나는 폭발의 충격파가 견고한 대성당을 두들겼다. 성당 안에선 이따금씩, 신에게 버림받은 공예품이 깨지는 소리가 들렸다.
RO635(4)<Speaker>RO635</Speaker>||:치잇... 제압 포격이에요. 본격적인 공격에 앞서, 저희의 병력을 줄일 속셈인 거겠죠. 어떡하면 좋죠, 지휘관님?
()<Speaker>지휘관</Speaker>||:여길 포기할 수밖에 없겠군. 성당 안에서 농성한다면 더 버틸 수는 있겠지만...+카리나, 통신은 아직도 먹통인가?
NPC-KalinReporter(0)<Speaker>카리나</Speaker>||:지금 그리폰 후방 지원팀과의 연락까지 두절된 상태예요. 일단 휴대용 무전기로 K 씨와 통신을 시도하고 있어요. 통신 방해가 심하지만, 노력해보겠습니다!
()<Speaker>지휘관</Speaker>||:과연 우리만으로 얼마나 더 버틸 수 있을지...
()<Speaker></Speaker>||<SE1>Explode</SE1>:콰앙!
()<Speaker></Speaker>||:또다시 포격이 덮쳤다. 방어선이 휩쓸렸지만, 가까스로 진형을 유지했다.
RO635(5)<Speaker>RO635</Speaker>||:지휘관님! 당장 후퇴하지 않으면 방어선은 물론 지휘관님까지 위험합니다!
()<Speaker>지휘관</Speaker>||<黑屏1>:제기랄, 모든 제대에게 전한다! 지금 당장 성당 안으로 후퇴하라!
()<Speaker></Speaker>||<黑屏2><BGM>BGM_Empty</BGM>:...10분 후.+대성당 내부.
()<Speaker></Speaker>||<BGM>BGM_Room</BGM>:각 제대를 수습하고, 성당 내부에 다시 방어선을 구축했다.+다행히 거리가 멀어, 후퇴 도중 추가적인 피해가 발생하지는 않았다.
RO635(2)<Speaker>RO635</Speaker>||:성당 내부는 안전합니다. 현재 잔여 병력과 피해 상황도 파악을 끝냈어요.+전 지금부터 다른 제대들과 함께 성당을 방어하러 가겠습니다.
NPC-KalinReporter(0)<Speaker>카리나</Speaker>||:지휘관님, 연결됐어요!
()<Speaker></Speaker>||:삐이이...
NPC-KalinReporter(0)<Speaker>카리나</Speaker>||:K 씨, 들리세요?!+지금 대성당 안으로 후퇴했는데, 적은 여전히 몰려오고 있어요! 후방 지원은 아무것도 받지 못했고요! 언제 저희를 여기서 데리고 나가줄 거예요!?
