()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
NPC-xiaodanyan(0)<Speaker>저번화 이야기</Speaker><Position>0,300</Position>||<SE1>AVG_show_start</SE1>:안녕! 여러분의 오랜 친구 외눈짱이 왔어요!+저번 화에서 사신짱 님과 우로보로스는 첫 번째 타겟 NZ75를 예상 밖의 일로 놓치고, 뽑기 가게에서 아르바이트 중인 두 번째 타겟 CZ75를 구슬리려 했죠.+뽑기 가게에서의 외상을 갚는 동시에 자신의 재력을 과시하려던 사신짱 님은 메두사에게 돈을 가져오라 했답니다.+그것도 모자라 메두사를 놓쳐버린 NZ75 대신으로 쓸 생각이었나 본데...+공교롭게도, 메두사는 이세계의 친구들을 구슬리느라 정신없는 사신짱 님에게 화가 나 가버렸어요!+뒤늦게 사신짱 님이 메두사를 쫓으러 간 사이 CZ75와 둘만 남은 우로보로스는 거짓말로 그녀의 경계심을 풀고 빈틈을 노려 CZ75를 무사 제압!+드디어 허점투성이 계획에 진전이 생겼네요!+CZ75를 안전하게 확보한 사신짱 님과 우로보로스는 이번엔 P90이 있는 곳으로 향합니다!+참고로 저 외눈짱의 졸견을 피력하자면, 사신짱 님 참 못됐어요! 뱀레기라 불러도 과언이 아니에요!
Jashinchan(2)<Speaker>사신짱</Speaker><Position>0,100</Position>||:악마니까 당연히 못됐죠!
NPC-xiaodanyan(0)<Speaker>저번화 이야기</Speaker><Position>0,300</Position>||:한편 유사 코지의 추격을 기어코 뿌리쳤지만 길을 잃고 만 NZ75는 우연찮게 알게 된 엄청난 비밀에 어쩔 줄 몰라하는데...+과연 그녀는 어디로 가는 것일까? 또 어떤 결정을 내릴 것인가?
Jashinchan(7)<Speaker>사신짱</Speaker><Position>0,100</Position>||:흥, 발버둥쳐 봤자 결국엔 사신짱 제국의 신민이 될 뿐이에요!
NPC-xiaodanyan(0)<Speaker>저번화 이야기</Speaker><Position>0,300</Position>||:사신짱 전선, 곧이어 방송됩니다!
()||<黑屏1>:
()<Speaker></Speaker>||<黑屏2><BIN>385</BIN><BGM>event_summer_Title</BGM>:이른 아침, 진보초의 주택가.+머리에 쇠뿔이 달린 활기찬 소녀가 우유 배달을 막 끝마쳤다.
Minosu(0)<Speaker>미노스</Speaker>||:좋았어, 오늘도 힘세고 강한 아침!+배달 시간 신기록 달성했을까?
()<Speaker></Speaker>||:초시계를 살펴보는 소녀의 턱선을 타고 땀방울이 흘러내렸다.
Minosu(0)<Speaker>미노스</Speaker>||:아싸~! 어제보다 2초 단축했다!+기념으로 집까지 전력 질주! 가서 시원하게 목욕해야지!
()<Speaker></Speaker>||<SE1>RunStep</SE1>:말이 끝나기도 전에, 소녀의 모습은 거리에서 사라지고 없었다.
()||<黑点1>:
()<Speaker></Speaker>||<BIN>390</BIN><黑点2>:따르릉!+미노스의 집 전화가 울렸다.
Minosu(0)<Speaker>미노스</Speaker>||<SE1>AVG_tele_connect</SE1>:여보세요, 미노스입니다!
Minosu(0)<Speaker>사신짱</Speaker>||:<color=#00CCFF>미노스, 지금 시간 되나요?</color>
Minosu(0)<Speaker>미노스</Speaker>||:아, 사신짱! 방금 아침 알바 끝나서 달리기하러 가려던 참이야.
Minosu(0)<Speaker>사신짱</Speaker>||:<color=#00CCFF>그럼 유리네네 집에서 잠깐 좀 기다려 줄래요? 이따 직접 보고 할 말이 있는데요.</color>
Minosu(0)<Speaker>미노스</Speaker>||:왜 이따 해? 지금 보면 되잖아.
Minosu(0)<Speaker>사신짱</Speaker>||:<color=#00CCFF>그, 그게, 지금은 다른 용무가 있어서...</color>
Minosu(0)<Speaker>미노스</Speaker>||:그럼 내가 도와주면 되겠다! 얼른 거기로 갈게!
()<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:사신짱이 다급하게 무어라 울부짖었지만, 미노스는 듣지 못하고 전화를 끊고는 집을 나섰다.
()||<黑点1>:
()<Speaker></Speaker>||<黑点2><BIN>84</BIN><BGM>BGM_Empty</BGM>:그 시각, 슈퍼마켓 앞의 공중전화 박스.+사신짱은 수화기를 내려놓고, 심각한 얼굴로 옆에 있는 우로보로스를 힐끗 보았다.
Weaver(3)<Speaker>우로보로스</Speaker>||<BGM>m_avg_casual</BGM>:말 안 해도 안다, 벌써 또 일이 틀어졌군.
Weaver(3);Jashinchan(4)<Speaker>사신짱</Speaker><Position>0,100</Position>||:제 탓 아니에요...
Weaver(3)<Speaker>우로보로스</Speaker>;Jashinchan(4)<Position>0,100</Position>||:그래서, 3차 목표인 미노스란 놈이 유리네의 아파트가 아니라 곧장 이곳으로 온다고?
Weaver(3);Jashinchan(4)<Speaker>사신짱</Speaker><Position>0,100</Position>||:네...
Weaver(3)<Speaker>우로보로스</Speaker>;Jashinchan(4)<Position>0,100</Position>||:메두사마저 놓친 이상, 미노스는 반드시 붙잡아야 한다.+다른 목표인 P90도 이곳에 있으니, 둘을 동시에 확보하려 했다간 분명 차질이 생기겠지...+무슨 수를 써서든 둘을 따로 떨어뜨린 뒤, P90부터 확보한 다음 미노스를 확보한다.
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:그렇게 하죠!
()<Speaker></Speaker>||:우로보로스는 미간을 찡그리며 작전을 정리했다. 예측 불가능한 변수가 너무나도 많아, 미리 계획을 세워 놓기가 가능이나 한가 싶을 정도였다.+그래도 돌발상황에 대비하기 위해, 최대한 많은 가능성을 연산해 보았다.
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:저기, 우롱이양? 당신은 계획이 성공한다면 뭘 하고 싶나요?
Weaver(3)<Speaker>우로보로스</Speaker>;Jashinchan(0)<Position>0,100</Position>||:이제 막 총 파지법을 배운 놈이 적을 몰살시키는 상상을 하는 거냐?
Weaver(3);Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:에에이, 그냥 궁금해서요. 우롱이양은 대체 뭣 때문에 그렇게 열심인가 싶어서 말이죠.
Weaver(3)<Speaker>우로보로스</Speaker>;Jashinchan(0)<Position>0,100</Position>||:......
Weaver(3);Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:아, 대답하기 싫으면 됐어요, 그냥 물어본 거예요.
Weaver(3)<Speaker>우로보로스</Speaker>;Jashinchan(0)<Position>0,100</Position>||:만나야 하는 놈이 있다. 만나서, 놈에게 진 빚을 갚아야 해.
Jashinchan(4)<Speaker>사신짱</Speaker><Position>0,100</Position>||:에엑, 꼭 그래야 해요?!
Jashinchan(4)<Speaker>사신짱</Speaker><Position>0,100</Position>||:왜 빌린 돈을 갚으려고 안달이 났어요!?
Weaver(3)<Speaker>우로보로스</Speaker>||:......+P90이나 찾으러 가자.
()||<黑点1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>385</BIN><黑点2><BGM>GF_Jyashinchan_Story_Jinbouchou</BGM>:어느 상가의 입구 앞.+소개받아 이곳에서 아르바이트를 하게 된 P90은 아주 열정적으로 행인들에게 상품 홍보를 하는 중이었다.
P90(4)<Speaker>P90</Speaker>||:수제 샤브샤브! 샤브샤브 드셔보셔유우~!+급나게 맛있어유우~ 소기름 듬뿍 들어간 국물에 야채도 푸르딩딩허고 고기도 아주 기양 기가 멕혀유우!+거기 손님, 한 입 드셔보시라니깐유우~?+그이 아줌니도 직이는 소고기! 함 드셔보셔유우!
P90(4)<Speaker>행인</Speaker>||:샤브샤브는 됐고, 그 냄비 아직도 팔아요? 볶음밥 해 먹으려는데.
P90(4)<Speaker>P90</Speaker>||:아이구 당연히 있쥬우~ 영수증도 필요하셔유우?
P90(4)<Speaker>행인</Speaker>||:뽑아 줘요.
P90(4)<Speaker>P90</Speaker>||:감사합니다, 또 오세요!+샤브샤브! 중화냄비! 과일에 야채도 다 있다해!+구경만 해도 되니 다들 와서 보고 가라해!
P90(4);Weaver(3)<Speaker>우로보로스</Speaker>||:P90, 잠깐 나와 봐라.
P90(4)<Speaker>P90</Speaker>;Weaver(3)||:오, 우로보로스! 안녕~
P90(4);Jashinchan(5)<Speaker>사신짱</Speaker><Position>0,100</Position>||:보러 왔어요, P90.
P90(4)<Speaker>P90</Speaker>;Jashinchan(5)<Position>0,100</Position>||:아, 너도 왔구나.
P90(4);Jashinchan(5)<Speaker>사신짱</Speaker><Position>0,100</Position>||:네에, 저랍니다!
Jashinchan(4)<Speaker>사신짱</Speaker><Position>0,100</Position>||:...잠깐, 온도차가 좀 심하게 차이나네요?!
Minosu(0)<Speaker>미노스</Speaker>||:안녕~! 네가 P90이구나! 난 미노스야!+만나서 반가워!
()<Speaker></Speaker>||:미노스가 P90을 와락 껴안았다.
P90(4)<Speaker>P90</Speaker>||:우흡?! 아, 안녕... 어? 소 꼬리?
P90(4);Minosu(0)<Speaker>미노스</Speaker>||:아하핫, 이건 우리 미노타우르스 일족의 특징이야. 꼬리털이 풍성하고 윤기 있을수록 존경받는다구!+어떤 연유에서든 꼬리가 볼품없으면 치욕이야, 치욕...
P90(4)<Speaker>P90</Speaker>||:호오 호오, 꼬리도 신경쓸 게 많구나!
()<Speaker></Speaker>||:만나자마자 친해져 수다 삼매경에 빠진 P90과 미노스를 관찰하던 우로보로스가 사신짱에게 눈치를 주었다.
Jashinchan(5)<Speaker>사신짱</Speaker><Position>0,100</Position>||:크흠... P90? 실은 다름이 아니라, 유리네가 당신들이 돌아갈 방법을 찾았다고 전해 달라 해서 온 거예요.+그리고 가는 김에 마트에서 필요한 재료를 사오라고 했고요.
P90(4)<Speaker>P90</Speaker>||:뭐, 정말?! 그럼 얼른 다른 애들한테도――
Jashinchan(7)<Speaker>사신짱</Speaker><Position>0,100</Position>||:시간 없으니까 따라오기나 해요!
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:사신짱이 흥분한 P90의 입을 틀어막고 상가 안으로 끌고 들어갔다.
()||<黑点1>:
()<Speaker></Speaker>||<黑点2><BIN>88</BIN><BGM>BGM_Empty</BGM>:물론 사신짱은 상가 내 안내도를 따라 슈퍼마켓으로 가지 않고, 반대로 빙 돌아 깜깜한 창고로 향했다.
P90(4)<Speaker>P90</Speaker>||<BGM>GF_20HW_Scene_BPM82_loop</BGM>:어휴, 왼쪽으로 오른쪽으로 왔다갔다... 무슨 상가 안이 이렇게 복잡해? 그리고 여기 슈퍼마켓 맞아?+먼지는 수북하지, 이 푯말은 또 뭐라 쓰여 있는 거야...?
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:그야 당연히 모르겠죠!
()<Speaker></Speaker>||<SE1>AVG_20Winter_Book</SE1>:사신짱이 아무렇게나 쓴 목록을 반으로 나눠 미노스에게 주었다.
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:여긴 마법용 재료를 전문으로 취급하는 곳이에요. 머글들은 이런 곳의 존재 자체를 모른다고요.
Jashinchan(7)<Speaker>사신짱</Speaker><Position>0,100</Position>||:그러니까 감격하세요, 천민! 이 사신짱 님 덕에 이렇게 평생 해보지도 못할 경험을 하게 됐으니까요!
Minosu(0)<Speaker>미노스</Speaker>||:응? 아까 거기서――
Jashinchan(5)<Speaker>사신짱</Speaker><Position>0,100</Position>||:갈라져서 움직이죠! 저랑 우롱이양, P90은 이 쪽지에 적어 준 물건을 사고!+미노스는 지금 제가 준 쪽지에 적힌 걸 가져와 주세요!
()||<黑点1>:
()<Speaker></Speaker>||<黑点2><BIN>9</BIN>:우로보로스는 잠시 망설여졌지만, 아무래도 사신짱은 먼저 P90에게 화력을 집중한 다음 미노스를 처리하려는 듯했다.+자신의 동의도 없이 이뤄진 계획 변경이었지만, 적어도 타당했기에 우로보로스는 일단 사신짱에게 알았다는 눈치를 주었다.+한편, 사신짱은 속으로 아주 좋아했다.+그냥 귀찮아서 더 긴 쪽지를 미노스에게 줬을 뿐인데, 우롱이의 인정을 받아서 기쁜 것이었다.+그렇게 사신짱 혼자서 싱글벙글하던 와중, 어김없이 변수가 발생했다.
()||<黑点1>:
Minosu(2)<Speaker>미노스</Speaker>||<黑点2><BIN>88</BIN>:뭐어? 그게 무슨 소리야 사신짱, 어떻게 손님한테 심부름을 시켜?
Jashinchan(4)<Speaker>사신짱</Speaker><Position>0,100</Position>||:손님이라뇨! 이 둘은 제 수족이라고요!
P90(4)<Speaker>P90</Speaker>||:어...
Weaver(3)<Speaker>우로보로스</Speaker>||:......
Minosu(0)<Speaker>미노스</Speaker>||:으이구... 사신짱 말은 무시해. 재료는 나랑 사신짱이 사 올 테니까 너흰 여기서 기다리고 있어!
Jashinchan(2)<Speaker>사신짱</Speaker><Position>0,100</Position>||<SE1>Rope</SE1>:으엑? 잠깐――끼야아아――
()<Speaker></Speaker>||<SE1>RunStep</SE1>:미노스는 자신만만하게 웃으면서 사신짱을 어깨에 들쳐 메고 어두운 창고 안으로 사라졌다.
()||<黑点1>:
()<Speaker></Speaker>||<黑点2><BIN>9</BIN>:작전의 신이 다시 우로보로스의 손을 들어 주니, 그녀가 바라던대로 자신과 P90만 남게 되었다.+만약 P90이 NZ75의 행방을 안다면, 틀어질대로 틀어진 계획을 다시 궤도상으로 되돌릴 수 있다.+그렇기에, 우로보로스는 머릿속에서 적절한 대화 소재가 없는지 필사적으로 검색했다.
()||<黑点1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑点2><BIN>88</BIN><BGM>m_wv_title</BGM>:P90은 이를 아는지 모르는지, 구석의 나무 상자에 걸터앉아 다리를 흔들며 콧노래를 불렀다.
P90(4)<Speaker>P90</Speaker>||:있잖아~ 나 오늘 기분 엄청 좋아!
P90(4);Weaver(3)<Speaker>우로보로스</Speaker>||:...뭣 때문이지? 이딴 어딘지도 모를 곳에 와서 좋단 거냐?
