()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>168</BIN><BGM>m_avg_labyrinth</BGM>:...시끌벅적한 뒷골목, 그 위험한 발소리는 점점 멀어져 갔다.+엘마는 길모퉁이에 기대서, 조마조마한 마음으로 자신의 마지막 더미의 신호가 사라지는 것을 지켜봤다.+하얀 제복 소매에서 검붉은 피가 스며나왔다. 아마 방금 전 혼전 중에 팔을 긁힌 것 같다.
()<Speaker>？？</Speaker>||:너의 이름은 이 총의 이름이기도 하단다.
Erma(0)<Speaker>엘마</Speaker>||:...Erma EMP.+엘마.
()||<SE1>ClothingUp</SE1><SE1>AVG_whitenoise</SE1><黑屏1>:엘마는 상대에게 손을 내밀었다. 그러나 그 순간 검붉은 세상으로 끌려들어갔다...
()||<黑屏2><BIN>420</BIN><narrator>:대륙간 열차 "미래호" F09 식당차의 화장실.
()||<SE1>Rope</SE1>:자신의 손을 잡은 그 손은 기억 속의 그 총과 비슷한 감촉이었다.
AR18(2)<Position>0,70</Position><Speaker>류드밀라</Speaker>||:...총알을 너한테 주는 건 낭비겠군.+이따 너는 환풍구 안에 숨어있도록 해.
()||:류드밀라의 말은 엘마의 귀에 들어오지 않았다.+엘마는 상대의 손을 쥔 채, 이 인형의 모습을 그 골목길의 모습과 겹쳐 보았다.
Erma(1)<Speaker>엘마</Speaker>||:......
()||<SE1>Heartbeat</SE1>:총기의 차가운 촉감과 눈꽃, 문고리, 식은 커피잔의 촉감이 하나로 겹쳐졌다.+엘마의 기억 파편들이 빠르게 머릿속을 스쳤다...
()||:무언가에 홀린 듯이, 엘마는 상대방의 마인드맵 공간을 엿보고 싶어졌다.+자신과 같은 기억이 있는지 보고 싶었다...
AR18(4)<Position>0,70</Position><Shake>0.1</Shake><Speaker>류드밀라</Speaker>||<BGM>BGM_Empty</BGM><SE1>AVG_Cloak_Whoosh</SE1>:무슨 짓이냐!
()||<SE1>Rope</SE1>:류드밀라는 거의 아무런 주저 없이 엘마의 팔을 비틀어 제압했다.
Erma(1)<Speaker>엘마</Speaker>||:......+저...
()||<SE1>AVG_whitenoise</SE1>:류드밀라가 무슨 짓을 했는지, 엘마는 발성 모듈이 꺼진 것을 눈치챘다. 거기다가 일반 통신 채널까지 차단해버린 듯했다.
()||:엘마에게 남겨진 건 그녀가 써본 적 없는 채널 하나뿐이었다.
()||<SE1>AVG_tele_connect</SE1>:아직 활성화되지도 않은 채널을 보면서, 엘마의 마인드맵엔 자동으로 매칭 코드가 떠올랐다.
Erma(0)<Speaker>엘마</Speaker>||<BGM>GF_EV9_Story</BGM>:<color=#66CDAA>63-Я-180</color>
AR18(5)<Position>0,70</Position><Speaker>류드밀라</Speaker>||:<color=#66CDAA>......</color>
()||:류드밀라의 빙하 같은 얼굴에 처음으로 놀란 기색이 드러났다.
Erma(0)<Speaker>엘마</Speaker>||:<color=#66CDAA>...네가 바로 "Я" 교관이구나.</color>
AR18(2)<Position>0,70</Position><Speaker>류드밀라</Speaker>;Erma(0)||:<color=#66CDAA>......</color>
AR18(2)<Position>0,70</Position>;Erma(0)<Speaker>엘마</Speaker>||:<color=#66CDAA>너도 나처럼, "엄마"의 아이였어.</color>
AR18(2)<Position>0,70</Position><Speaker>류드밀라</Speaker>;Erma(0)||:<color=#66CDAA>......</color>
AR18(2)<Position>0,70</Position>;Erma(0)<Speaker>엘마</Speaker>||:<color=#66CDAA>내 마인드맵 공간에 있는 어떤 방 안에 흄의 모든 아이가 기록되어 있어.</color>+<color=#66CDAA>나는 첫 번째, 너는... 예순세 번째.</color>
AR18(2)<Position>0,70</Position><Speaker>류드밀라</Speaker>||:......
()||<SE1>AVG_Door_Hit</SE1><震屏3>:쿵쿵쿵!+누군가가 화장실 문을 거세게 두드렸다.
AR18(4)<Position>0,70</Position><Speaker>류드밀라</Speaker>||:잡담할 시간 없어.
()||<SE1>AVG_Cloak_Whoosh</SE1>:류드밀라는 엘마를 강제로 환풍구에 밀어넣었다.+하지만 엘마는 한 손으로 류드밀라를 놓지 않았다.
Erma(0)<Shake>0.1</Shake><Speaker>엘마</Speaker>||<SE1>Rope</SE1>:...네 자린 몇 번 차량이야?+아직 우리 이야기 안 끝났어!
AR18(2)<Position>0,70</Position><Speaker>류드밀라</Speaker>||:......+F02.
()||<黑屏1>:
