()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>587</BIN><BGM>BGM_Moon</BGM>:심야의 저택 거실에, 당신과 프랑슈슈는 다시 모였다.
()<Speaker></Speaker>||<SE1>AVG_20Winter_Book</SE1>:내일 있을 콘서트의 흐름을 벌써 몇 번이나 검토했는지 셀 수조차 없었다.
NPC-Sakura(1)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:으음... 다 꼼꼼히 파악한 것 같지만, 한 번만 더 다듬을까요?
NPC-MizunoAi(3)<Speaker>미즈노 아이</Speaker><Position>60,-250</Position><Scale>1.27</Scale>||:이제 충분해 사쿠라, 모두 다 눈 감고도 외울 지경이야.
()<Speaker>지휘관</Speaker>||:긴장할 것 없어. 걱정 마, 다 잘될 거야.
NPC-Sakura(1)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:그치만... 관객이 얼마나 올지...
NPC-Junko(3)<Speaker>콘노 준코</Speaker><Position>60,-230</Position><Scale>1.27</Scale>||:......
()<Speaker></Speaker>||:그 불안감에 시끌벅적하던 거실의 분위기가 순식간에 가라앉았다.
NPC-Sakura(2)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:아... 미안, 내가 괜한 소릴...
NPC-Junko(3)<Speaker>콘노 준코</Speaker><Position>60,-230</Position><Scale>1.27</Scale>||:모두가 걱정하는 건 사실이에요. 하지만 우리가 할 수 있는 건 최선을 다해 공연에 임하는 것뿐이에요.
NPC-Yugiri(4)<Speaker>유우기리</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:그리고 지휘관님께서 쉬지 않고 저희를 홍보해 주셨으니, 분명 좋은 결과가 있을 거예요.
()<Speaker>지휘관</Speaker>||:그래, 그러니까 너무 걱정 말고 그만 푹 쉬도록 해. 컨디션 관리해야지!
NPC-Lily(1)<Speaker>호시카와 릴리</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||<SE1>AVG_20Winter_Drink_Tea</SE1>:릴리가 핫초코 만들었어~ 이거 마시면 잠이 더 잘 와!
()<Speaker></Speaker>||:모두에게 격려를 받으니 사쿠라도 긴장감이 많이 누그러진 듯했다.+그런데 문득 눈치챈 것이 있으니, 사키와 타에가 대화에 전혀 끼어들지 않고 문 앞에서 계속 밖을 살피고 있었다.
()||<黑点1>:
()<Speaker>지휘관</Speaker>||<黑点2><BIN>578</BIN>:엥... 너희 뭐해?
NPC-Saki(2)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||<BGM>BGM_Empty</BGM><SE1>ClothingUp</SE1>:쉿.
NPC-Tae(6)<Speaker>야마다 타에</Speaker><Position>0,-340</Position><Scale>1.4</Scale>||:르어... 으에... (로메로를 부르려는 것 같다.)
()<Speaker>지휘관</Speaker>||:<size=25>뭔데 그래?</size>
()<Speaker></Speaker>||:어째 심각한 분위기에 당신도 얼떨결에 목소리를 낮췄다.
NPC-Saki(2)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:저 좀 봐라.
()<Speaker>지휘관</Speaker>||:......
()||<黑点1>:
()<Speaker></Speaker>||<黑点2><BIN>580</BIN><BGM>BGM_Room</BGM>:썰렁한 정원에 로메로가 나무 한 그루 밑에서 위를 올려다보는 중이었다.
()||<黑点1>:
NPC-Saki(2)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||<黑点2><BIN>578</BIN>:다른 애들 안 놀래게 조용히 해.
NPC-Saki(2)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:지금 누가 마당에 숨어 들어온 게 분명하다, 안 그럼 로메로가 저짝서 자리 깔고 시선 고정하고 있을 리가 읍서.
()<Speaker>지휘관</Speaker>||:누가 있다고...?
()<Speaker></Speaker>||:신경이 바짝 곤두섰다.+당장 내일이 중요한 공연날인데, 만약 이때 어디의 파파라치한테 "생얼"을 찍이히기라도 했다간 모든 것이 물거품이 될 터였다.+그 생각에 빨리 확인해보려 했지만, 사키가 먼저 나섰다.
NPC-Saki(2)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:짭새 부를 수도 없는 노릇이니께 우리가 가보자. 지휘관은 내가 지켜 줄 테니 걱정 말고.
()<Speaker>지휘관</Speaker>||:...어.
NPC-Tae(5)<Speaker>야마다 타에</Speaker><Position>0,-340</Position><Scale>1.4</Scale>||:으어... 우오오... (사나운 좀비처럼 보이려는 중.)
()||<黑屏1>:
()<Speaker></Speaker>||<黑屏2><BIN>580</BIN><SE1>AVG_wind_grass</SE1>:당신은 두 좀비와 함께 문제의 나무 바로 아래까지 걸어왔고, 무성한 나뭇잎은 무심하게 밤바람에 바스락거렸다.
NPC-Romero(1)<Speaker>로메로</Speaker><Position>0,240</Position><Scale>0.95</Scale><Shake>0.1</Shake>||:<size=50>월월월!</size>
NPC-Tae(3)<Speaker>야마다 타에</Speaker><Position>0,-340</Position><Scale>1.4</Scale><Shake>0.1</Shake>||:<size=50>월월월!</size> (로메로를 따라하는 중.)
NPC-Saki(3)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:거기 있는 거 다 안다! 나무째로 쳐죽여불기 전에 당장 내려와!
()<Speaker>？？？</Speaker>||<BGM>BGM_Empty</BGM><controll_shake>%%type_id=2%%duration=2%%delay=0.1%%range=4</controll_shake>:히이익저리가저리가저리가아아!!
()<Speaker>지휘관</Speaker>||:어, 이 목소리는...
NPC-Fans(0)<Speaker>열성팬</Speaker><Position>0,-250</Position><Scale>1.7</Scale>||<BGM>GF_20HW_Scene_BPM82_loop</BGM>:<size=50>지휘관! 나 좀 구해줘!</size>
()<Speaker>지휘관</Speaker>||:역시 너였냐...+얼른 내려오기나 해.
()<Speaker></Speaker>||<SE1>AVG_Creep</SE1>:이젠 정겨울 정도로 익숙해진 그 가면을 쓴 은발의 소녀가 바들바들 떨며 나무에서 내려왔다.
NPC-Saki(3)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:누구냐 너?
NPC-Fans(0)<Speaker>열성팬</Speaker><Position>0,-250</Position><Scale>1.7</Scale>||:네, 네 팬이야!
NPC-Saki(3)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||:수상한디...
NPC-Romero(1)<Speaker>로메로</Speaker><Position>0,240</Position><Scale>0.95</Scale>||:크르릉...
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:당연한 의심에, 가면 소녀는 숨을 크게 들이쉬고 살짝 떨리는 목소리로 노래를 열창했다.
NPC-Fans(0)<Speaker>열성팬</Speaker><Position>0,-250</Position><Scale>1.7</Scale>||<SE1>AVG_Rromantic</SE1>:딴~ 다라단~ 훗 후♪ 딴~ 다라단~ 훗 후♪
()<Speaker></Speaker>||:바로 사키의 대표곡이었고, 안무마저 완벽하게 따라했다.
NPC-Saki(4)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||<SE1>ClothingUp</SE1>:우와악 스톱 스톱! 낯간지럽게스리!
NPC-Fans(0)<Speaker>열성팬</Speaker><Position>0,-250</Position><Scale>1.7</Scale>||:나 너희 팬 맞다니까!
NPC-Saki(0)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale>||<SE1>AVG_Cheerful</SE1>:<size=50>내가 인정한다!</size>
()<Speaker>지휘관</Speaker>||:그때 정말 농담이 아니었나 봐?+어쨌든, 이 시간에 여긴 어떻게 알고 왔어?
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:그 말을 기다렸다는 듯 소녀가 어떻게 숨긴 건지 모를, 커다랗게 단 두 글자가 적힌 화이트보드를 꺼내들었다.
()||<黑点1>:
()<Speaker></Speaker>||<黑点2><BIN>587</BIN><BGM>BGM_Empty</BGM>:당신과 프랑슈슈는 밤이 늦었는데도 다시 테이블 앞에 모여 앉았다.+모두가 쥐 죽은 듯 조용히, 테이블 위의 화이트보드를 뚫어져라 바라봤다. 유성펜으로 적힌 단 두 글자...+"매진"+당신이 그 단어가 품은 뜻을 완전히 이해하기도 전에, 창밖에서 다시 한번 환희에 찬 외침이 귓가를 때렸다.
NPC-Saki(5)<Speaker>니카이도 사키</Speaker><Position>0,-190</Position><Scale>1.4</Scale><Shake>0.1</Shake>||<BGM>BGM_Saga_AVG_Day</BGM>:<size=50>매진이다아아아——!!!</size>
NPC-Tae(4)<Speaker>야마다 타에</Speaker><Position>0,-340</Position><Scale>1.4</Scale><Shake>0.1</Shake>||:<size=50>아아아아아!!</size> (사키를 따라하는 것 같다.)
()<Speaker></Speaker>||<SE1>AVG_flag</SE1><SE1>RunStep</SE1><controll_shake>%%type_id=2%%duration=4%%delay=0.1%%range=8</controll_shake>:사키와 타에가 흥분해 환호성을 지르며 정원을 질주하는 소리였다.
()<Speaker>지휘관</Speaker>||<SE1>Stop_AVG_loop</SE1>:이렇게 계속 보다가 게슈탈트 붕괴 오겠네...
NPC-Sakura(2)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:매진이... 무슨 뜻이었더라?
NPC-Junko(1)<Speaker>콘노 준코</Speaker><Position>60,-230</Position><Scale>1.27</Scale>||:사전 상으론 전부 다 팔렸다는 뜻이죠.
NPC-Yugiri(4)<Speaker>유우기리</Speaker><Position>120,-150</Position><Scale>1.85</Scale>||:그러니까... 우리의 공연 표가 다 팔렸다는 것이지요?
NPC-Fans(0)<Speaker>열성팬</Speaker><Position>0,-250</Position><Scale>1.7</Scale>||:응, 내일 공연 티켓 전부 팔렸어.+암표까지 기승을 부리더라 진짜...
NPC-MizunoAi(0)<Speaker>미즈노 아이</Speaker><Position>60,-250</Position><Scale>1.27</Scale>||:적어도 이번엔 공연장에 사람 얼마 없지는 않겠네.
NPC-Sakura(2)<Speaker>미나모토 사쿠라</Speaker><Position>0,-270</Position><Scale>1.27</Scale>||:이거... 꿈 아니지...? 참말로 꿈 아니지?!
()<Speaker>지휘관</Speaker>||:당연히 현실이지. 마음 놓고 내일 공연을 즐기자!
NPC-Fans(0)<Speaker>열성팬</Speaker><Position>0,-250</Position><Scale>1.7</Scale>||:딴 생각 말고 준비 열심히 하라구, 내일은 힘든 싸움이 될 테니까.
