()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2>:......
()<Speaker></Speaker>||<SE1>AVG_Water_Drip</SE1><BGM>BGM_Truth</BGM>:뚝... 뚝...+칠흙 같은 어둠 속에서, 몰리도는 눈을 천천히 떴다.
NPC-Morridow(9)<Speaker>몰리도</Speaker><Position>0,90</Position>||:...쯧.
()<Speaker></Speaker>||:역겨운 악취가 코를 찌르자, 반사적으로 인상을 찌푸렸다.
NPC-Morridow(9)<Speaker>몰리도</Speaker><Position>0,90</Position>||<common_effect>%%code=CJX_avg_hb%%</common_effect>:여긴 또 어디지? 그 잡것들이랑 놀아 주고 있었는데...
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>229</BIN><睁眼>:희미하게 들려오는 물방울 소리에 맞춰, 몰리도의 주위가 차차 선명해졌다.
NPC-Morridow(9)<Speaker>몰리도</Speaker><Position>0,90</Position>||:공장...?
()<Speaker></Speaker>||:패러데우스의 공장... 아니, 그저 수많은 공장 중 하나가 아니었다.+그녀에게 있어서도, 아주 익숙한 바로 그곳이었다.
NPC-Morridow(9)<Speaker>몰리도</Speaker><Position>0,90</Position>||:......
()<Speaker></Speaker>||:일정한 속도로 돌아가는 컨베이어 벨트는 썩어 들어가는 시체들이 줄줄이 운반했다.+이곳은 실험체를 선별하는 하급 공장. 니토가 될지도 모르는 "원료"를 생산하는 곳이었다.+한층 더 심해진 악취에 몰리도는 반사적으로 한 걸음 물러섰고, 그녀의 발소리를 들었는지 오수에 반쯤 잠긴 시체들이 갑자기 꿈틀대며 일어나기 시작했다.
NPC-Morridow(9)<Speaker>몰리도</Speaker><Position>0,90</Position>||:징그러워...
()<Speaker></Speaker>||:역시 그녀도 이와 같은 상황이 놓이니 소름이 절로 돋았다.+물론, 결코 두려워서가 아니었다.
()<Speaker>시체</Speaker>||:......
NPC-Morridow(10)<Speaker>몰리도</Speaker><Position>0,90</Position>||<SE1>AVG_Punch_Hit</SE1><震屏3>:하등한 쓰레기가... 저리 꺼져.
()<Speaker></Speaker>||:수많은 시체들 중, 흙탕물에 처박혀 있던 가장 지저분하고 흉측한 시체는 "얼굴"이라 할 만한 것도 남지 않았다.
()<Speaker></Speaker>||<SE1>AVG_Slime_Movement</SE1>:그럼에도, 그 시체는 그들 중 가장 의지가 강한 듯했다.+그 시체는 기어왔다.+유일한 한 줄기 빛을 향해.
NPC-Morridow(9)<Speaker>몰리도</Speaker><Position>0,90</Position>||:오지 말라고.
()<Speaker></Speaker>||:아무 소리도 들리지 않는 것일까, 그 썩어 문드러져 가는 시체는 기어코 몰리도에게 기어와, 그녀의 다리를 꽉 부둥켜 안았다.+분노, 두려움, 초조함... 그 얼굴의 윤곽조차 알아볼 수 없는 시체를, 몰리도는 하이힐로 마구 짓밟으며 필사적으로 떼어내려 했다.
