()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><narrator><BGM>m_avg_hope</BGM>:"이것은 기적이나 다름없다."+"3세기에 걸쳐 완성된, 유라시아 대륙을 가로질러 약 1만km를 잇는 초대형 프로젝트. 시베리아 횡단 철도는 결코 자연의 은총이 아닌, 인류가 빚어낸 피와 땀과 지혜의 결정체였다."+"이 철도는 전쟁과 오염, 고통과 탄식에 만신창이가 되어 버려지는 듯했다."
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>536</BIN><黑屏2>:"허나 인류는 포기하지 않았다. 붉은 깃발로 이 토지에 다시 불을 지펴, 새로운 활력을 불어넣었다."+"시베리아 생명선에 다시금 우뚝 선 대동맥 위에서, 미래호가 기적을 울린다!"+"그리고 이 기적을 목격하는 것은 바로 당신! 새로 쓰이는 역사의 위대한 산증인이 될 기회를 놓치지 마시라!"
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2>:......
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>532</BIN><SE1>AVG_Station_Bell</SE1><BGM>BGM_Empty</BGM><narrator>:신소련, 바르샤바 중앙 전철역.
()<Speaker></Speaker>||<BGM>GF_EV9_Story</BGM>:세월이 엿보이는 괘종시계의 종소리가 썰렁한 승강장에 울려퍼지며 안내 방송이 시작됐다.
()<Speaker>방송</Speaker>||<SE1>AVG_20Winter_Doorbell</SE1>:<color=#00CCFF>각 부서 주의, 각 부서 주의.</color>+<color=#00CCFF>모스크바발 베를린행, EN440-13M 열차가 6번 승강장으로 진입합니다.</color>+<color=#00CCFF>열차 맞이 준비 바랍니다.</color>+<color=#00CCFF>승객 여러분 안녕하십니까, 오래 기다리셨습니다.</color>+<color=#00CCFF>지금, 베를린으로 향하는 EN440-13M "미래호" 열차가 우리 역에 들어오고 있습니다.</color>
()<Speaker></Speaker>||<SE1>AVG_Eurocity_Stop</SE1>:쿠우웅...+친절한 여성의 안내에 맞춰, 움직이는 성채가 승강장을 따라 미끄러져 끄트머리에 멈춰섰다.
()<Speaker></Speaker>||<SE1>AVG_BaseDoor_Open</SE1>:치이익...+열차가 완전히 멈추자, 탑승문이 금속음을 내며 열리기가 무섭게 진지한 표정에 제복 차림인 철도 경찰들이 내렸고, 그 뒤를 한 승무원 인형이 따랐다.+여정을 마친 승객을 배웅하듯, 승무원 인형은 탑승문 앞에 서서 질서 있게 나란히 늘어선 철도 경찰들에게 친절한 미소를 지어보였다.
NPC-TD_Porter(1)<Speaker>승무원 수잔나</Speaker>||:여기까지 수고 많으셨습니다. 다음 근무표는 독일 행정부의 철경에게 전달하겠습니다.
()<Speaker>철경팀 대장</Speaker>||:마음대로 해, 어차피 볼 사람도 없으니.+난 벌꿀주나 마시러 가려는데, 너희는?
()<Speaker>철경A</Speaker>||:저도 가겠습니다.
()<Speaker>철경B</Speaker>||:전 안 되겠습니다, 바로 다음 열차 타고 모스크바로 돌아가야 해요.+아들놈 생일에 같이 있어 주겠다고 저번 달에 약속해서, 늦기라도 하면 큰일나요.
()<Speaker>철경팀 대장</Speaker>||:빠듯하겠네. 얼른 가고, 다들 고생했다.
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:철도 경찰 팀의 대장은 손짓으로 부하들을 해산시켰다.+그리고 뒤돌아, 승무원 인형을 스치며 지나가듯 당부했다.
()<Speaker>철경팀 대장</Speaker>||:포즈난에서 그 독일인들이 타기 전에 일 터지지 않도록 조심해라, 수잔나.+요즘 들어 국경이 도통 조용한 날이 없어.
NPC-TD_Porter(1)<Speaker>수잔나</Speaker>||:알겠습니다.
()<Speaker></Speaker>||:"수잔나"라는 이름의 승무원 인형은 가볍게 고개를 끄덕이곤 발길을 돌리는 철도 경찰을 눈으로 배웅했다. 하지만 일이 끝난 그와는 달리, 그녀의 일은 이제 겨우 시작이었다.
()<Speaker></Speaker>||:......
()||<黑点1>:
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM><BIN>529</BIN><黑屏2><SE1>AVG_door_elecport</SE1><narrator>:대륙간 열차 "미래호", F02호 객차.
()<Speaker></Speaker>||<BGM>GF_21winter_avg_nightbar</BGM>:고급스런 커피향으로 가득한 멋들어진 일등칸 객차에서, 한껏 차려입은 승객들은 각자 자신의 좌석에서 자신의 일에 신경쓰고 있었다.+서로 대화도 거의 않고 눈치껏 거리를 두어서 차분한 분위기였지만, 그렇다고 승무원의 업무가 편해지는 일은 없다. 어떨 때는 과묵한 승객이 승무원에게 더욱 성가신 존재가 되기도 한다.
NPC-TD_Porter(1)<Speaker>수잔나</Speaker>||:안녕하세요. 모스크바에서 베를린으로 향하는 최고의 선택, 미래호 열차에 오르신 것을 진심으로 환영합니다.+이 현대화된 고속 대륙간 열차에서 편안한 여행 되시도록, 최선을 다하겠습니다.+저는 이번 여정에서 손님을 성심껏 모실 승무원 수잔나라고 합니다. 혹시 제가 도와드릴 것이 있으신가요?+...손님?
()<Speaker></Speaker>||:복장을 더욱 단정히 한 수잔나는 공손히 몸을 낮춰, 일등칸의 통로 한가운데에서 휠체어에 탄 채 길을 틀어막고 있는 노부인에게 대화를 시도 중이었다.
NPC-OldLady_t(0)<Speaker>？？？</Speaker><Position>0,180</Position>||<SE1>AVG_20Winter_Book</SE1>:............
()<Speaker></Speaker>||:하지만 이 노부인은 대답은커녕 수잔나에게 눈길조차 주지 않았다.+물론, 수잔나도 이 노부인이 대답할 마음이 들기까지 마냥 기다릴 수도, 그냥 가만히 놔둘 수도 없었다.+지금 이 순간에도 틈을 비집고 어떻게든 옆으로 지나가는 승객들이 있는 만큼, 이 한 사람을 위해 다른 승객들의 불편함과 혹시 모를 컴플레인을 용납할 수는 없었다.
NPC-TD_Porter(1)<Speaker>수잔나</Speaker>||:손님, 성함이... 아, 발레리야 부인이시군요. 제가 부인을 A18번 좌석으로 모셔도 되겠습――
NPC-OldLady(0)<Speaker>？？？</Speaker><Position>0,180</Position>||:저리 꺼져!
()<Speaker></Speaker>||:이 "발레리야 부인"에게 다시 대화를 시도한 그때, 뒤에서 듣기만 해도 불한당 같은 고함이 들려왔다.
()<Speaker></Speaker>||<SE1>AVG_XXS_kick</SE1><controll_shake>%%type_id=2%%duration=1%%delay=0.1%%range=5</controll_shake>:마치 길을 막고 있는 것이 그녀라는 듯, 우람한 몸집의 남성은 수잔나를 옆으로 홱 밀치곤 주변 사람들의 시선을 한몸에 받으며 노부인에게 다가갔다.
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:그리고 수잔나가 무어라 입을 열기도 전에, 그 남자는 예상밖으로 공손히 허리를 숙이더니 노부인의 손을 들어 경건한 의식을 치르듯 그녀의 손등에 입을 맞췄다.+여태까지 꿈쩍도 않던 노부인은 그제서야 자상한 얼굴로 남성에게 고개를 돌렸다.
NPC-OldLady(0)<Speaker>발레리야 부인</Speaker><Position>0,180</Position>||:수고했다, 다니엘.+나 좀 밀어 주련? 다른 손님들이 난처해하는구나.
NPC-Bodyguard1(0)<Speaker>우람한 남성</Speaker>||:그럴 리가요, 부인을 위해 몇 초라도 더 할애하는 게 저들에게도 영광이죠.
