()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>202</BIN><黑屏2><BGM>BGM_Room</BGM>:장갑 열차 안.
AR15Mod(0)<Speaker>AR15</Speaker>||:화력 소대가 근거리 포격을 개시했어. 추격해 오는 자율 유닛도 그걸로 모조리 섬멸될 거야.+다들 열차에 올라탔지?
HK416Mod(0)<Speaker>HK416</Speaker>||:정말 아찔했어... 하마터면 열차를 놓칠 뻔했다고.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:응? 겨우 10m 거리였잖아.
HK416Mod(0)<Speaker>HK416</Speaker>||:그렇게 뛰는 와중에 또 10m 멀리뛰기가 가능한 인형은 너밖에 없을 거야...
UMP45Mod(0)<Speaker>UMP45</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:...응, 한 명도 빠짐없이 탑승했나 보네.+그럼 우선 정비실에 가서 탄약 보급부터 하자.
()<Speaker></Speaker>||<黑屏2><BGM>m_avg_casual</BGM>:...정비가 끝난 후.
UMP9Mod(0)<Speaker>UMP9</Speaker>||:45 언니! 수고 많았어.
UMP45Mod(0)<Speaker>UMP45</Speaker>||:그래, 정말 수고가 많았지. 언제부터 404가 이런 전면전도 하게 됐는지 몰라.
HK416Mod(0)<Speaker>HK416</Speaker>||:또 뭐가 불만이야? 어차피 다 돈 받고 하는 일이잖아.
G11(0)<Speaker>G11</Speaker>||:오오, 드디어 열차가 움직인다... 아까는 폭발이 점점 더 가까워져서...+열차 안에서 꼼짝없이 죽는 줄 알았어.
HK416Mod(0)<Speaker>HK416</Speaker>||:여태껏 열차 안에서 있었던 녀석이 엄살은.+우리처럼 목숨 걸고 싸우지도 않았잖아 이 게으름뱅이야.
G11(3)<Speaker>G11</Speaker><Shake>||:으아아 볼 잡아당기지 마 416―― 나, 나도 열심히 수리 팀을 응원했다구――
UMP45Mod(0)<Speaker>UMP45</Speaker>||:다시 속력을 내서 달릴 정도로 수리돼서 망정이지, 하마터면 잠수함 기지까지 맨발로 뛰어갈 뻔했다니까.+9, 정말 잘했어.
UMP9Mod(0)<Speaker></Speaker>||:UMP9은 쑥스러운 듯 머리를 긁적였다.
UMP9Mod(0)<Speaker>UMP9</Speaker>||:에헤헤~ 다 카리나 씨랑 수리 팀이 도와준 덕분이지 뭐~
UMP45Mod(0)<Speaker>UMP45</Speaker>||:응, 하지만 다음에 또 예정 시간 못 맞추면 수복할 때 G11이랑 마인드맵 코어를 바꿔 버릴 거야.
UMP9Mod(0)<Speaker>UMP9</Speaker>||:흐엑!?
HK416Mod(0)<Speaker>HK416</Speaker>||:오, 그거 재밌겠네. 정말 기대된다.
AR15Mod(0)<Speaker>AR15</Speaker>||:지휘관에게서 통신이야.+...알겠습니다.+보급이 끝나면 모두 지휘실로 집합하라는 명령이야.
UMP45Mod(0)<Speaker>UMP45</Speaker>||:"모두"라는 건, 우리도 포함해서야?
AR15Mod(0)<Speaker>AR15</Speaker>||:당연하지. 너희 404소대도 모이라고 했어. +10분 후에 다음 작전에 관해서 회의가 있다고 해.
UMP45Mod(0)<Speaker>UMP45</Speaker>||:그럼... 파손된 더미들을 다 정비하는 대로 곧장 갈게.
AR15Mod(0)<Speaker>AR15</Speaker>||:알았어. 그럼 우리 먼저 지휘실로 가자.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||<黑屏1>:OK! 다들 이따 봐~
