()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
SOPIIDamage(3)<Speaker>M4 SOPMOD II</Speaker>||<BIN>157</BIN><黑屏2><BGM>BGM_Boss2</BGM>:안젤리아! 지금이면 돼??
NPC-AngeDamage(3)<Speaker>안젤리아</Speaker>||:안 돼! 적의 화력이 여전히 너무 거세!+416, 저 보스들 네가 준 정보하고 완전 다르잖아!
HK416(3)<Speaker>HK416</Speaker>||:분명 더욱 강화한 모델이에요! 그전의 것보다 강력해요!
AK12(3)<Speaker>AK12</Speaker>||:대체 어디서 온 건지 궁금하네... 대체 어떻게 돼먹은 것들이야?
AN94(2)<Speaker>AN94</Speaker>||:처음보는 마크와 무기다.
NPC-AngeDamage(3)<Speaker>안젤리아</Speaker>||:일단 후퇴다, 다음 기회를 기다려!
RO635(6)<Speaker>RO635</Speaker>||:이걸 몇 번 더 해야 하는 거지... 지금 적의 증원이 또 오고 있습니다!
M82A1(0)<Speaker>M82A1</Speaker><通讯框>||:<color=#00CCFF>여러분, 아직 버틸 수 있으신가요?</color>
NPC-AngeDamage(3)<Speaker>안젤리아</Speaker>;M82A1(0)||:... 아슬아슬해, M82, 너의 원거리 엄호가 없었다면 죽었을지도 몰라.
NPC-AngeDamage(3);M82A1(0)<Speaker>M82A1</Speaker>||:<color=#00CCFF>여러분이 여기서 죽길 바라지 않습니다, 적 보스의 확실한 좌표를 제공해주실 수 있다면, 이 각도에서 사살이 가능할 수도 있습니다.</color>
NPC-AngeDamage(3)<Speaker>안젤리아</Speaker>||<黑屏1>:그래... 최대한 이 대치 상황을 깨부술 방법을 생각해 보지.
()||<黑点2><BIN>10</BIN>:
