()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>381</BIN> <BGM>GF_Cafe</BGM>:잠시 후, 사신짱이 적당히 만든 과일 샐러드를 메두사에게 주었다.
Medusa(0)<Speaker>메두사</Speaker>||:와아, 과일 샐러드! 건강식이네!+싱싱한 채소에 잘 익은 과일에, 사신짱의 플레이팅!+사신짱, 혹시 내가 전에 시원한 게 먹고 싶다 한 거, 기억하고 있었어?
Jashinchan(3)<Speaker>사신짱</Speaker><Position>0,100</Position>||:그, 그딴 걸 누가 기억해요? 그냥 손 가는대로 대충 만든 거니까 착각 마세요!
Medusa(4)<Speaker>메두사</Speaker>||:헤헤... 잘 먹을게!
()||<SE1>AVG_tableware</SE1>:메두사는 플라스틱 포크를 꺼내 샐러드를 먹었다.
Medusa(0)<Speaker>메두사</Speaker>||:으음~ 맛있어! 아삭아삭한 채소에 소스도 내가 제일 좋아하는 거라 엄청 맛있어! 고마워, 사신짱!
Jashinchan(3)<Speaker>사신짱</Speaker><Position>0,100</Position>||:그 정도쯤이야 식은 죽 먹기라고요.
()||:행복하게 샐러드를 먹던 메두사가, 먹다 말고 손에 쥔 플라스틱 포크를 바라봤다.
Medusa(0)<Speaker>메두사</Speaker>||:사신짱, 어렸을 적에 네가 나한테 줬던 플라스틱 에코백 기억나?+강아지 그림에 "멍멍이"란 글씨 적힌 거.
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>;Medusa(0)||:아아, 기억하고 말고요. 어째 그 포크에서 그리운 냄새가 난다 싶었어요.
Jashinchan(0)<Position>0,100</Position>;Medusa(0)<Speaker>메두사</Speaker>||:그때, 같은 반 남자애들이 내 에코백 보고 냄새나고 유치하다고 놀렸는데...+사신짱이 다 혼내 줬잖아.
Jashinchan(3)<Speaker>사신짱</Speaker><Position>0,100</Position>;Medusa(0)||:흥... 이 사신짱이 고른 물건을 흉봤는데 어떻게 가만 둬요!
Jashinchan(3)<Position>0,100</Position>;Medusa(4)<Speaker>메두사</Speaker>||:헤헤, 정말 고마워 사신짱.
Jashinchan(3)<Speaker>사신짱</Speaker><Position>0,100</Position>;Medusa(4)||:뭐, 뭔데요?!
Jashinchan(3)<Speaker>사신짱</Speaker><Position>0,100</Position>||:갑자기 닭살돋게스리...
Medusa(0)<Speaker>메두사</Speaker>||:그냥. 어릴 적에 사신짱이 날 많이 도와줬는데, 왠지 고맙다 한 적이 없었던 거 같아서.
Jashinchan(3)<Speaker>사신짱</Speaker><Position>0,100</Position>||:그런 사소한 일은 아무도 신경 안 쓰거든요?
Medusa(0)<Speaker>메두사</Speaker>||:아니, 아무리 당연해 보이는 일도 제대로 말하지 않으면 마음을 상대에게 전할 수 없어.
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:......
Medusa(0)<Speaker>메두사</Speaker>||:잘 먹었어, 사신짱! 나 이제 아르바이트하러 가야 해.+사신짱도 수고해!
Jashinchan(0)<Speaker>사신짱</Speaker><Position>0,100</Position>||:수고하세요, 메두사.
()||:메두사는 가방을 열어 신용카드와 현금 뭉치를 탁상에 올려 두고 사신짱 반점을 나섰다.
Medusa(4)<Speaker>메두사</Speaker>||:또 봐, 사신짱!
Jashinchan(4)<Speaker>사신짱</Speaker><Position>0,100</Position>||:잠깐만요, 돈이 평소보다 좀 심하게 많은데요!?
()||<黑屏1>:사신짱이 뒤늦게 쫓아갔지만, 메두사는 보이지 않았다.
