()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
Spitfire(2)<Speaker>Spitfire</Speaker>||<黑屏2><Night><BIN>70</BIN><BGM>GF_Memorial</BGM>:손상이 너무 심해서 단편적인 기록밖에 볼 수가 없네요.
SuperSASS(2)<Speaker>SuperSASS</Speaker>||:단편뿐이어도 엄청난 비극이에요...
97typeS(2)<Speaker>97식 산탄총</Speaker><Position>0,100</Position>||:그러니까, 화재 당시 극장에서 공연한 사람은 파사두 본인이 아니라 이 인형이었단 거지...?
SuperSASS(2)<Speaker>SuperSASS</Speaker>||:불길 속에 갇혔던 것도 이 인형이고, 파사두 씨는 아예 극장에 없었어요...
Spitfire(2)<Speaker>Spitfire</Speaker>||:이건 계획 살인이에요.
97typeS(2)<Speaker>97식 산탄총</Speaker><Position>0,100</Position>||:하지만 파사두의 범행을 증명할 증거가 없잖아.
Spitfire(2)<Speaker>Spitfire</Speaker>||:파사두는 순수했던 영혼을 죽였어요. 지금 우리 옆에 누워 있는 이 인형이 바로 증거예요.
97typeS(2)<Speaker>97식 산탄총</Speaker><Position>0,100</Position>||:이름조차 받지 못한 인형...
SuperSASS(2)<Speaker>SuperSASS</Speaker>||:......
Spitfire(2)<Speaker>Spitfire</Speaker>||:설마, 애틋한 전설의 껍질을 까고 본 속에 있던 건 절망에 미쳐버린 여자였다니...+악독한 경쟁자와 매정한 남편 모두, 자신을 떠받치기 위해 꾸며낸 거짓이었어요.
()||:말없이 상자에 기대어 누운 버려진 인형은, 심하게 불탄 흔적만 아니었다면 그저 휴면 상태로 보였을 것이다.
Spitfire(2)<Speaker>Spitfire</Speaker>||:가요, 여기서 우리가 할 수 있는 건 없어요.
97typeS(2)<Speaker>97식 산탄총</Speaker><Position>0,100</Position>||:그리폰에 데려가는 건 어때?+적어도 지휘관이랑 수다도 떨고, 노래를 부르는 것 정도는...
Spitfire(2)<Speaker>Spitfire</Speaker>||:AH400 가정용 인형의 마인드맵 백업 데이터는 3개월만 보관돼요.+이미 백업 서버에서도 자료가 완전히 삭제됐겠죠.+게다가, 이 소체의 마인드맵 코어도 심각하게 손상됐으니...+데려가도 되살릴 수 없어요.
97typeS(2)<Speaker>97식 산탄총</Speaker><Position>0,100</Position>||:......
SuperSASS(2)<Speaker>SuperSASS</Speaker>||:그럼... 적어도 수습해 주는 게 어때요?+조금이라도 예전처럼 아름다운 모습으로요...
97typeS(2)<Speaker>97식 산탄총</Speaker><Position>0,100</Position>||:오, 그거 좋은 생각이다!
Spitfire(2)<Speaker>Spitfire</Speaker>||:그래요. 이미 시간을 잔뜩 낭비했는데, 조금 더 낭비해도 상관없죠.
()||:인형들은 상자에서 그나마 멀쩡한 장식들을 꺼내, 버려진 인형을 꾸며 주었다.+깔끔한 드레스로 온몸의 시커먼 흉터를 가리고, 반짝이는 장신구로 타버린 장발을 덮은 다음, 마지막으로 Spitfire가 얼굴에 하얀 가면을 씌워 주었다.+만약 지금 누가 이 방에 들어왔다면, 이토록 우아한 자태 밑으로 만신창이인 몸이 가려져 있다고는 상상도 못할 것이다.
Spitfire(2)<Speaker>Spitfire</Speaker>||:됐어요... 이제, 그만 가요.
SuperSASS(2)<Speaker>SuperSASS</Speaker>||:네...+아, 그런데 MDR 선배는요?
97typeS(2)<Speaker>97식 산탄총</Speaker><Position>0,100</Position>||<黑点1>:보나마나 또 어디 신호 잘 잡히는 데서 스트리밍 켰겠지.
MDR(2)<Speaker>MDR</Speaker><Position>0,100</Position>||<BGM>BGM_Empty</BGM><黑点2><BIN>283</BIN><黑屏1>:와하하하하!! 특종이다 특종~!+설마 내가 미제 사건의 진실을 밝히게 되다니!+그것도 인형 학대와 불법 개조 같은 화끈한 이슈들이랑 엮였고 말이야!+근데 벌써 1년이나 지난 사건이라 파사두에 대한 관심이 떨어진 게 영 아쉽단 말이지...+아무튼, 어디 시청자 수 확인해볼――+엥? 뭐야, 왜 다 빠져나갔어?+잠깐, 이건 또 누구야? 왜 나랑 똑같은 주제로 스트리밍하는 건데?!
