()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>547</BIN><回忆><BGM>GF_21summer_battle_4</BGM><narrator>:2051년 케찰코아틀 작전 당시, "죽음의 바다".
()||:뭍에 좌초돼 아가미가 말라붙은 물고기의 뻐끔거림처럼, 땅으로 추락해 죽어가는 새의 울음처럼, 죽기 직전의 마지막 숨결은 소리 없는 비명이었다.
()<Speaker>유라</Speaker>||:엘리아나... 어째서...+이해가 안 돼... 싫어... 엘리아나...!
NPC-SCAR-L(3)<Speaker>엘리아나</Speaker>||:......
()||<SE1>AVG_2022Saros_SCARL1</SE1>:엘리아나는 표정 변화 없이 총구를 들었다.
()||<SE1>AVG_2022Saros_SCARL2</SE1>:탕!
NPC-SCAR-L(1)<Speaker>엘리아나</Speaker>||:...작별이다, 유라.+먼저 가 있어.
()<Speaker>유라</Speaker>||<黑屏1>:......
NPC-SCAR-L(1)<Speaker>엘리아나</Speaker>||<黑屏2>:네 차례야, 올리비아.
()<Speaker>올리비아</Speaker>||:이것이 명령이라면...
NPC-SCAR-L(1)<Speaker>엘리아나</Speaker>||:아니, 숙명이야. 서광 팀으로서, 우리의 숙명.
NPC-SCAR-L(1)<Speaker>올리비아</Speaker><同时置暗>||:......언젠가 후회할 거야, 엘리아나.
()||<SE1>AVG_21Winter_Ink_Drop_Single</SE1>:눈물 한 방울이 시야를 가렸다.
()||<SE1>AVG_2022Saros_SCARL2</SE1><黑屏1>:타앙!
()||<黑屏2><关闭蒙版><BIN>9</BIN><BGM>BGM_Empty</BGM><黑屏1>:............
()||<黑屏2><BIN>548</BIN><Night>:사모는 소파에 누운 채, 탄피 2개를 만지작거렸다.+셰릴은 그 옆에서 잡동사니를 정리하면서, 뭐라도 쓸 만한 게 있나 찾는 중이었다.
NPC-SCAR-H(1)<Speaker>사모</Speaker>||<BGM>BGM_Wake</BGM>:...셰릴.+너, 뒤통수 다친 적 있지 않아? 이쪽에 말이야.
NPC-Cheryl(2)<Speaker>셰릴</Speaker><Position>0,-100</Position>||:뭐어?
()||:셰릴은 살짝 성질을 내며 고개를 돌렸다.
NPC-Cheryl(2)<Speaker>셰릴</Speaker><Position>0,-100</Position>||:언니라지만 진짜 매너가 없네, 나 머리에 문제 있냐고 돌려 까는 거지? 지금 내가 얼마나 열심히 언니가 살아남을 방법을 대신 찾아 주고 있는데!
NPC-SCAR-H(1)<Speaker>사모</Speaker>||:아니, 그런 뜻이 아니야.
NPC-SCAR-H(1);NPC-Cheryl(2)<Speaker>셰릴</Speaker><Position>0,-100</Position>||:그럼 뭔데!
NPC-SCAR-H(1)<Speaker>사모</Speaker>||:다친 적 있나 없나부터 대답해.
()||:세릴이 입을 삐죽 내밀고 뒤통수를 더듬다, 문득 깨달은 듯 소리를 냈다.
NPC-Cheryl(0)<Speaker>셰릴</Speaker><Position>0,-100</Position>||:앗, 생각났다. 나 그때 뭔가에 이쪽을 맞아서 충격으로 눈이 안 보이는 거였댔어.
NPC-SCAR-H(1)<Speaker>사모</Speaker>;NPC-Cheryl(0)<Position>0,-100</Position>||:응, 널 봤을 때 후두부랑 목덜미가 완전 피투성이였거든.
NPC-SCAR-H(1);NPC-Cheryl(3)<Speaker>셰릴</Speaker><Position>0,-100</Position>||:그, 그럼 또 기억났구나!
NPC-SCAR-H(1)<Speaker>사모</Speaker>;NPC-Cheryl(3)<Position>0,-100</Position>||:...그런 셈이지.
NPC-Cheryl(3)<Speaker>셰릴</Speaker><Position>0,-100</Position>||:더 있어? 다른 건?
()||:탄피 하나가 사모의 손에서 배로 떨어졌다. 아직 손 위의 탄피는 14년에 가까운 세월에도 여전히 은은한 광택을 뽐냈다.
