()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
시스템()<Speaker>시스템</Speaker>||<BIN>9</BIN><黑屏2><BGM>m_va_where_do_i_go_from_here_</BGM>:<color=#00CCFF>......</color>+<color=#00CCFF>............</color>+<color=#00CCFF>대상의 신원을 검색 중...</color>+<color=#00CCFF>신원 확인... Super-Shorty. 전 그리폰 소속 전술인형, 현 그리폰 시티 시민.</color>+<color=#00CCFF>......</color>+<color=#00CCFF>현재 상태...</color>+<color=#00CCFF>임무 수행 도중 실종.</color>
Super-Shorty()<Speaker>Super-Shorty</Speaker>||:뭐야...+여긴... 어디지...+어두워... 아무것도 안 보여...+몸도 움직이질 않아...
시스템()<Speaker>시스템</Speaker>||:<color=#00CCFF>마인드맵 기록을 불러오는 중...</color>
Super-Shorty()<Speaker>Super-Shorty</Speaker>||:마인드맵 기록...? 내 기억을...?
()<Speaker></Speaker>||<黑屏1>:......+............
？？()<Speaker>？？</Speaker>||<BIN>54</BIN><黑屏2>:숏다리! 숏다리!
Super-Shorty()<Speaker>Super-Shorty</Speaker>||:아 진짜, 숏다리라고 부르지 말라니까! 나보다 별로 크지도 않은 주제에!
？？()<Speaker>？？</Speaker>||:하지만 네 이름이 그런 걸 어떡하냐. 그럼 뭐라 부르면 되냐?
Super-Shorty()<Speaker>Super-Shorty</Speaker>||:시, 시끄러워! 아무튼 그렇게 부르지 마!+다른 별명은 몰라도 "숏다리"만은 절대 안 돼!
？？()<Speaker>？？</Speaker>||:우응... 알았어...+음... 그럼 "슈퍼 샤우팅"은 어떠냐?
Super-Shorty()<Speaker>Super-Shorty</Speaker>||:뭐어? 나 그렇게 안 시끄럽거든!?+대체 그딴 말은 또 어디서 배웠어? 왜 너처럼 교양 없는 녀석이 내 파트너인 거냐고!
？？()<Speaker>？？</Speaker>||:응? 그런가?+그런데 샤우팅, 이 말이 교양 없다는 건 어떻게 아는 거...?
Super-Shorty()<Speaker>Super-Shorty</Speaker>||<震屏>:너... 진짜——!+으아아아 이 멍청아! 그냥 대장이라 불러!+아 정말, 그러니까 이런 녀석하고는 같이 가기 싫다고 그렇게 말했건만!
？？()<Speaker>？？</Speaker>||:미, 미안... 대장이 너무 긴장한 것 같아서...
Super-Shorty()<Speaker>Super-Shorty</Speaker>||:당연히 긴장했지! 너야말로 긴장감도 없어? 왜 그렇게 산만해!+내가 여태까지 봤던 전술인형들 중에서 제일 짜증 나! 차라리 나 혼자서 작전 수행하는 게 훨씬 낫겠다!+내 말 잘 들어. 이번 임무에 지구의 운명이 달린 데다, 테라 컴퓨터 주위에는 철혈 인형이 수백 기는 있을 거라고. 나라면 절대 너 안 골랐어!+하지만 그건 내가 결정할 수 있는 게 아니니 별 수 있나... 그러니까 너도 좀 진지하게 임해, 알았어?
？？()<Speaker>？？</Speaker>||:응... 알았어...+나도 알아... 이게 지구를 구할 마지막 기회란 거...
Super-Shorty()<Speaker>Super-Shorty</Speaker>||<黑屏1>:——!+안 돼! 내 기억을 보면 안 돼!+이건 극비 사항이란 말이야!+나가! 당장 내 마인드맵에서 나가!
？？()<Speaker>？？</Speaker>||<BIN>9</BIN><黑屏2>:그럼 출발할까, 대장?+우리 둘이서 함께... 세상을 구하는 거야!
()<Speaker></Speaker>||:......
Super-Shorty()<Speaker>Super-Shorty</Speaker>||<黑屏1>:어떡해...+어쩌면 좋아...+아무것도 해내지 못하고... 이제 아무것도 없는데...+마지막 남은 하나까지... 지키지 못하다니...+난...
？？()<Speaker>？？</Speaker>||<BIN>18</BIN><Night><黑屏2><BGM>BGM_Empty</BGM>:<color=#00CCFF>야, 꼬맹이! 내 말 들려?</color>
SuperShorty(0)<Speaker>Super-Shorty</Speaker>||<BGM>m_va_drive_me_wild</BGM>:응?! 이 목소리는... 밖에서 나는 건가? ...아!+다나! 다나구나!
Dana(2)<Speaker>다나</Speaker><通讯框>;SuperShorty(0)||:<color=#00CCFF>그래, 나야! 일단 진정해!</color>
Dana(2);SuperShorty(0)<Speaker>Super-Shorty</Speaker>||:그냥 단순한 신체검사라며! 이게 뭐야!
