()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>599</BIN><BGM>BGM_Saga_AVG_Day</BGM>:방송국의 한 촬영 스튜디오.+어젯밤 프랑슈슈의 콘서트 컨셉이 정해진 뒤, 당신은 이를 홍보해 프랑슈슈의 반짝임을 더 많은 이들에게 전하자고 마음먹었다.+지금 이곳에 앉아 긴장된 가슴을 진정시키고 있는 것은 그 때문이었다.+잠시 후 당신은 준비를 마쳤고, 프랑슈슈도 똑같이 각오가 됐으리라 믿었다.
NPC-Ninja(5)<Speaker>스크립터</Speaker><Position>0,-420</Position><Scale>1.6</Scale>||:준비됐으면 시작하도록.
()<Speaker>지휘관</Speaker>||:............
()<Speaker></Speaker>||:프랑슈슈가 당신에게 맡긴 운명의 무게가 느껴졌다.+타인의 운명을 짊어진 건 이번이 처음은 아니지만, 이번엔 느낌이 사뭇 달랐다. 이번에 당신에게 맡겨진 것은 소녀들의 꿈, 어쩌면 목숨보다도 더 소중한 꿈이었으니까.+그리고 당신은 이제 그들의 꿈을 위해 싸워야 한다.
()<Speaker>지휘관</Speaker>||<SE1>ClothingUp</SE1>:준비됐어.
NPC-Ninja(5)<Speaker>스크립터</Speaker><Position>0,-420</Position><Scale>1.6</Scale>||:좋아, 그럼 스타아――트!
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:삐이――+촬영 시작을 알리는 소리와 함께 당신은 고개를 들어, 자신감 있게 카메라 렌즈를 바라보며 최대한 성실하고 친절한 미소를 지었다.
NPC-Ninja(5)<Speaker>스크립터</Speaker><Position>0,-420</Position><Scale>1.6</Scale>||:――하지 말고 잠깐 스톱!
NPC-Ninja(5)<Speaker>지휘관</Speaker><Position>0,-420</Position><Scale>1.6</Scale><同时置暗>||:엉?
NPC-Ninja(5)<Speaker>스크립터</Speaker><Position>0,-420</Position><Scale>1.6</Scale>||:...뭐라 말할 건지 간단하게 설명 좀 해봐.<c>A. 눈물 없인 들을 수 없는 감동 설화<c>B. 절제되고 이성적인 프레젠테이션<c>C. 친근하고 유머러스하게
()<Speaker>지휘관</Speaker>||<分支>2</分支>:어... 전문적인 노선을 타려고. 프랑슈슈의 실력을 확실하게 어필해야 시청자들이 라이브 콘서트 표도 예매할 마음이 들겠지.
NPC-Ninja(5)<Speaker>스크립터</Speaker><Position>0,-420</Position><Scale>1.6</Scale>||<分支>2</分支>:그럼 어디 몇 마디 해봐.
()<Speaker>지휘관</Speaker>||<分支>2</分支><BGM>BGM_Empty</BGM>:...프랑슈슈. 저희는 누가 보기엔 그저 흔한 아이돌 그룹 중 하나에 불과할지도 모르죠.
