()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:......
()||<黑屏2><BIN>99</BIN><BGM>BGM_War</BGM>:20분 전, 군부대 진지.
NPC-Yegor(4)<Speaker>예고르</Speaker>||<SE1>AVG_tele_connect</SE1>:여기는 랜드. 헤마타이트, 상황을 보고하라.
NPC-Yegor(4);NPC-Soldier(0)<Speaker>장교</Speaker><通讯框>||:<color=#00CCFF>랜드, 여기는 헤마타이트. 쿼츠 잔여 병력과 합류하여 철혈공조 및 패러데우스 병력과 교전 중이다.</color>+<color=#00CCFF>저항이 거세 돌파에는 다소 시간이 소요될 것 같다, 이상.</color>
NPC-Yegor(4)<Speaker>예고르</Speaker>;NPC-Soldier(0)||:현 병력 손실 상황은 어떤가, 이상.
NPC-Yegor(4);NPC-Soldier(0)<Speaker>장교</Speaker>||:<color=#00CCFF>아직 임무 속행 가능한 상태니 안심하라, 이상.</color>
NPC-Yegor(4)<Speaker>예고르</Speaker>;NPC-Soldier(0)||:알았다. 20초 후 다음 효력사를 실시하겠다. 곧 지르콘의 지원이 도착하니 진격 태세를 유지하라, 이상.
NPC-Soldier(0)<Speaker>장교</Speaker>||:<color=#00CCFF>수신 완료. 통신 종료.</color>
()||:예고르는 통신을 끊었다.
NPC-Soldier(0)<Speaker>부관</Speaker>||<SE1>AVG_tele_disconnect</SE1>:대위님, 헤마타이트의 상황이 심각해 보입니다. 인형은 물론 보병마저 얼마 남지 않았습니다.
NPC-Yegor(4)<Speaker>예고르</Speaker>;NPC-Soldier(0)||:알고 있다. 준위, 녀석의 시동을 걸어라. 히든카드를 꺼낼 때다.
NPC-Soldier(0)<Speaker>부관</Speaker>||<黑屏1>:예!
()||<BIN>224</BIN><黑屏2><SE2>Alarm</SE2>:포격으로 구멍이 뚫린 격리벽.+넓지 않은 구멍 사이로, 기계의 잔해와 파편, 그리고 인간의 시신이 겹겹이 쌓여 갔다.+교전이 시작된 지 겨우 30분도 채 안 됐건만, 양측 모두 전력으로 맞붙고 있었다.
BOSS-5(0)<Speaker>알케미스트</Speaker>||:덤벼라, 인간 놈들아!
BOSS-5(0);BOSS-3(0)<Speaker>헌터</Speaker>||<SE2>Gunfight</SE2><震屏>:엎드리기나 해!
BOSS-5(0);BOSS-3(0)<Speaker>헌터</Speaker>||:망할 놈들, 고작 대포 몇 개 있다고 자랑하기는. 하얀 놈들은 어떻게 됐지?
BOSS-5(0)<Speaker>알케미스트</Speaker>;BOSS-3(0)||:방금 포격에 맞고 전멸한 모양이야.
BOSS-5(0);BOSS-3(0)<Speaker>헌터</Speaker>||:쳇... 다른 예비 병력은?
BOSS-5(0)<Speaker>알케미스트</Speaker>;BOSS-3(0)||:스케어크로우와 엑스큐셔너가 방금 철수했으니, 우리 둘의 휘하 병력이 전부다. 애당초 주위를 둘러봐, 우리 말고 다른 녀석이 코빼기라도 보여?
BOSS-5(0);BOSS-3(0)<Speaker>헌터</Speaker>||:그럼 난 여기서 너와 함께 죽는군... 영 마음에 안 드는데.
BOSS-5(0)<Speaker>알케미스트</Speaker>;BOSS-3(0)||:그런 시답잖은 말 할 여유 있으......
BOSS-5(0);BOSS-3(0)<Speaker>헌터</Speaker>||:...뭐? 왜 말을 하다 말아?
BOSS-5(0)<Speaker>알케미스트</Speaker>;BOSS-3(0)||:네가 대포 자랑하냐는 말 때문인지 탱크까지 자랑하러 왔다.
BOSS-5(0);BOSS-3(0)<Speaker>헌터</Speaker>||:정말 끝이 없군. 인간은 전사한 동료들을 애도한다 하지 않았던가?
BOSS-5(0)<Speaker>알케미스트</Speaker>||:몰려드는 꼴이 딱 벌레 떼 같은 걸 보아하니, 신을 안 믿는 것 같은데?
()||:두 철혈 보스 인형은 서로 티격태격 농담을 주고받으면서, 무기를 높이 들었다.
BOSS-3(0)<Speaker>헌터</Speaker>||<黑屏1>:철혈공조, 돌격!
()||<BIN>85</BIN><黑屏2>||:한편, 그리폰의 임시 진지.
()<Speaker>지휘관</Speaker>||:현재 상황은?
NPC-Kalin(4)<Speaker>카리나</Speaker>||:철혈의 잔존 병력이 군과의 교전을 계속 중이지만, 패러데우스는 거의 전멸했어요.
NPC-Kalin(4)<Speaker>지휘관</Speaker>||:우리 쪽 작업 진도는 어떻지?
NPC-Kalin(4)<Speaker>카리나</Speaker>||:시가지 폭탄 설치 작업은 거의 다 완료됐습니다. 그런데, 철혈을 지원하지 않아도 괜찮을까요? 지금 군의 기갑 병력까지 접근한 것으로 관측돼요.
NPC-Kalin(4)<Speaker>지휘관</Speaker>||:지금은 그럴 여유가 없어.+현재 우리의 잔여 병력으론 방어선 하나조차 제대로 구축할 수가 없어. 시가지에서 게릴라 작전으로라도 어떻게든 상대의 전력을 소모시켜야 해.
NPC-Kalin(0)<Speaker>카리나</Speaker>||:알겠습니다.
NPC-Kalin(0)<Speaker>지휘관</Speaker>||<BGM>BGM_Empty</BGM><黑屏1>:군의 동향도 계속 주시해. 놈들도 그걸 모르진 않을 테니, 분명 무슨 조치를 취하려 들 거야.
()||<BIN>224</BIN><黑屏2><BGM>BGM_Sad</BGM>:잠시 후, 무너진 격리벽.+군의 기갑 부대와 지원 포격에, 철혈은 전멸 직전까지 몰렸다.
BOSS-5(0)<Speaker>알케미스트</Speaker>||:헌터, 네 부대 이제 몇 명 남았어?
BOSS-5(0);BOSS-3(0)<Speaker>헌터</Speaker>||:네가 세고 있지 않았나?
BOSS-5(0)<Speaker>알케미스트</Speaker>;BOSS-3(0)||:내가 지휘하지 않는 녀석들을 왜 세? 머리까지 망가졌어?
BOSS-5(0);BOSS-3(0)<Speaker>헌터</Speaker>||:촉 한번 예리하군. 그걸로 저 인간들이나 저격하지 그러나?
BOSS-5(0)<Speaker>알케미스트</Speaker>;BOSS-3(0)||:그거 좋겠네. 실수로 네 머리까지 날려버릴 수도 있지만 말이야.
BOSS-5(0);BOSS-3(0)<Speaker>헌터</Speaker>||:흥, 허세는...+그나저나, 이딴 쓰레기장에 파묻히게 되다니... 최악이야, 이런 기억은 지워버리고 싶어.
BOSS-5(0)<Speaker>알케미스트</Speaker>;BOSS-3(0)||:그렇게 싫으면 저놈들한테 사정이라도―― 잠깐, 너희들 왜 돌아왔어?! 철수해서 에이전트와 합류하라 했잖아!
BOSS-3(0)<Speaker></Speaker>||:알케미스트의 말에 헌터가 뒤를 돌아보니, 이젠 그림자만 봐도 누군지 아는 두 인형들이 있었다.
BOSS-1(0)<Speaker>스케어크로우</Speaker>||:이렇게 재미있는 일에, 내가 빠질 수야 없지.
BOSS-2(0)<Speaker>엑스큐셔너</Speaker>||:역시 신세 지는 건 싫어서 말이지, 바로 갚으러 왔다.
BOSS-2(0);BOSS-3(0)<Speaker>헌터</Speaker>||:이 멍청이들! 뭐가 좋다고 이딴 곳으로 죽으러 돌아온 거냐!
BOSS-2(0)<Speaker>엑스큐셔너</Speaker>;BOSS-3(0)||:이대로 돌아가 봤자, 에이전트한테 잔소리를 들을 게 뻔하잖아. 그런 건 나 대신 네가 실컷 들으라고.
BOSS-1(0)<Speaker>스케어크로우</Speaker>;BOSS-3(0)||:그리고, 무엇보다 이대로 도망치는 게 더 기분 나빠서.
BOSS-1(0);BOSS-3(0)<Speaker>헌터</Speaker>||:지금 그딴 농담할――
