()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>136</BIN><黑屏2><BGM>BGM_Truth</BGM>:대성당 내부.
()<Speaker></Speaker>||:지휘관과 인형들은 성당 안으로 후퇴했다. 정말 다행스럽게도, 이런 전투 속에서도 성당은 그 모습을 유지하고 있었다.+지저분한 탄흔과 ELID가 죽으면서 흩뿌린 체액을 닦아낸다면, 벽화들은 다시 신성하면서도 희망찬 분위기를 자아내리라.
RO635(3)<Speaker>RO635</Speaker>||:참 아이러니하네.
()<Speaker></Speaker>||:RO635와 SOP2는 날개 한 짝이 부러지고 머리가 박살난 천사 조각상 앞에 잠시 멈춰섰다.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:RO, 방금 뭐랬어?
RO635(2)<Speaker>RO635</Speaker>;M4 SOPMOD IIMod(0)||:아니, 그냥... 성당을 보고 있자니, 왠지 모르게 감상적이 되어 버렸어.+신이 인간에게 무엇이 규칙이고 무엇이 정의인지 다 가르쳐줬는데도... 이것 봐, 신을 모시는 곳이 지금은 묘지나 다름없어.
RO635(2)<Speaker></Speaker>;M4 SOPMOD IIMod(0)||:RO635는 조심스럽게 한 시체를 넘었다.
RO635(2)<Speaker>RO635</Speaker>;M4 SOPMOD IIMod(0)||:무엇이 정의인지 다 알면서, 왜 끝없이 서로 싸우는 걸까...
RO635(2);M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:하지만 지휘관이... 어, 예전에 뭐라고 했더라...+신은... 모두를 좋아해서...?
RO635(2)<Speaker>RO635</Speaker>;M4 SOPMOD IIMod(0)||:"신은 모든 이들을 사랑하여, 자신의 외아들을 보내었다." 말이야?
RO635(2);M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:그래그래, 그거!+그러니까, 오히려 신의 아낌없는 사랑에 버르장머리가 없어져서, 가진 권력을 멋대로 행사하다 보니 이렇게 된 게 아닐까?+전쟁은, 영원히 끝나지 않겠지...
RO635(2)<Speaker>RO635</Speaker>;M4 SOPMOD IIMod(0)||:혹시 모르지. 그들이 말하는 규칙은, 신이 정한 것이 아닐 수도.
RO635(2);M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:정말 그 책에 쓰인 대로라면, 인간이 무슨 짓을 해도 신은 용서해줄 거 아니야.
RO635(2);M4 SOPMOD IIMod(0)<Speaker></Speaker>||:SOP2는 화풀이하듯, 바닥에 흩어진 조각상의 파편을 발로 찼다.
RO635(2);M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:이렇게, 조각상을 발로 차도 용서하고.+사람을 죽여도 용서하고.+이렇게 도시 전체를 박살내도, 용서하고...
RO635(2)<Speaker></Speaker>;M4 SOPMOD IIMod(0)||:RO는 손을 SOP2의 어깨 위에 얹고, 머리를 쓰다듬었다.
RO635(2)<Speaker>RO635</Speaker>;M4 SOPMOD IIMod(0)||<黑屏1>:적어도, 우리 지휘관님은 저 괴물들을 용서치 않을 거야... 그리고 우리도 지휘관님을 따르면서, 이 세상의 죄악을 조금씩이나마 없애갈 거고.
()<Speaker></Speaker>||<BIN>136</BIN><黑屏2>:같은 시각, 성당 안의 다른 곳.
TEC9(0)<Speaker>TEC9</Speaker>||<震屏>:으아악!+성당 안에 인간이 왜 이리 많아?!
TEC9(0);NPC-KalinReporter(0)<Speaker>카리나</Speaker>||:다들 여기로 피난왔으니까 그렇지! 그리고 너도 목소리 좀 낮춰! 사람들이 너 때문에 놀랐잖아!
TEC9(0)<Speaker>TEC9</Speaker>||:<color=#A9A9A9>놀란 건 난데...</color>
