()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>72</BIN><黑屏2><Night><BGM>BGM_stage5</BGM>:UMP45는 몸을 일으켰다. 주위는 칠흑 같은 안개로 어두웠지만, 그 안개 속에서 꿈틀거리는 무언가는 눈에 보였다.+심연으로부터 기어나오는 괴물처럼, 의식체들은 UMP45가 추락한 위치로 점점 다가왔다.
UMP45Mod(0)<Speaker>UMP45</Speaker>||:공성 방벽인가? 겨우 이 정도로는 내 상대도 못 돼.
()<Speaker></Speaker>||<SE1>Gunfight</SE1>:UMP45는 의식체를 향해 사격했다. 총탄에 맞은 의식체들은 먼지처럼 조각나 흩어졌지만, 이미 숫자에서 압도적이었다. 엄청난 수의 의식체들이 거대한 파도처럼 밀려와, 그대로 UMP45를 휩쓸어버릴 것만 같았다.
UMP45Mod(0)<Speaker>UMP45</Speaker>||:쳇, 역시 그럼 그렇지. 물러날 수밖에 없나...
()<Speaker></Speaker>||<SE1>Explode</SE1>:타탕! 콰앙!!
()<Speaker></Speaker>||:UMP45는 잘못 들은 것이 아닌가 귀를 의심했다.+잇따른 폭발의 불길이 의식체의 파도에 구멍을 냈고, 폭발로 인한 시커먼 공간은 고요한 밤하늘처럼 모든 소리를 삼켜버렸다.+불길이 사라지자, 아무 일도 없었던 것처럼 그 자리에 빠져나갈 길이 생겼다.+UMP45는 그 기회를 놓치지 않고 내달렸다.
UMP45Mod(0)<Speaker>UMP45</Speaker>||<黑点1>:아직 9이 날 지원해주는 모양이네. 기회가 있을 때 더 많은 정보를 모아야겠어.
()<Speaker></Speaker>||<黑点2>:알 수 없는 공간에서 얼마나 달렸을까, 주변의 풍경이 서서히 변화했다.
UMP45Mod(0)<Speaker>UMP45</Speaker>||:공성 방벽을 따돌렸나?
AbandonedIsomer(0)<Speaker>？？？</Speaker>||<BGM>BGM_Empty</BGM><SE1>AVG_Bell</SE1>:여긴 왜 왔어?
UMP45Mod(0)<Speaker>UMP45</Speaker>||<白屏1>:뭐...
()<Speaker></Speaker>||<BIN>183</BIN><白屏2><BGM>m_avg_labyrinth</BGM>:시꺼먼 공간에도 끝이란 것이 있었는지, UMP45는 반쯤 열린 문 앞에 도착했다. 문 너머에서 쏟아지는 빛에 UMP45는 또 눈을 찡그렸다.
UMP45Mod(0)<Speaker>UMP45</Speaker>||:...쯧.
()<Speaker></Speaker>||<白屏1>:그리고 자신 앞에 나타난 사람의 모습에 UMP45는 할 말을 잃었다.
AbandonedIsomer(0)<Speaker></Speaker>||<BIN>72</BIN><白屏2>:레벨 2 플랫폼의 공간에서 봤던, 그 M4A1과 비슷한 얼굴은 소녀가, 셀 수도 없이 가득했다.+그들의 공허한 눈동자는 UMP45를 직시했다.
()<Speaker></Speaker>||:UMP45는 반사적으로 한발 물러섰지만, 문은 흔적도 없이 사라졌다.
UMP45Mod(0)<Speaker>UMP45</Speaker>||:드디어, 녀석과 비슷한 걸 찾았네...
AbandonedIsomer(0)<Speaker></Speaker>||:파도처럼 몰려왔던 의식체처럼, M4A1을 닮은 소녀들은 UMP45에게 몰려들었다. 그리고 제일 앞의 소녀가 입을 열었다.
AbandonedIsomer(0)<Speaker>？？？</Speaker>||:왜 우리 사이에 있는 거야?+여긴 네가 와도 되는 곳이 아니야.
()<Speaker></Speaker>||:UMP45는 어깨를 으쓱이면서, 총을 더욱 세게 잡았다.
UMP45Mod(0)<Speaker>UMP45</Speaker>||<BGM>m_avg_tension</BGM>:내가 여기 오든 말든, 네가 알 바 아니거든?
AbandonedIsomer(0)<Speaker>？？？</Speaker>||:넌 여기에 있을 자격이 없어.+당장 나가.
()<Speaker></Speaker>||:소녀의 말이 끝나기도 전에 UMP45는 총을 들어 쏘려고 했지만, 몸이 엄청난 충격에 튕겨 나갔다.+그리고 그녀를 에워쌌던 소녀들도 공격을 시작했다.
UMP45Mod(0)<Speaker>UMP45</Speaker>||:나가라면 내가 얌전히 나갈 것 같아...?+아직... 알아내야 할 게 잔뜩이라고!
()<Speaker></Speaker>||:소녀들은 기계적인 움직임으로 UMP45를 점점 둘러쌌다.+소녀들의 손이 UMP45에게 닿을 때마다, 접촉한 부분이 서서히 소실되었다.
()<Speaker></Speaker>||<SE2>Gunfight</SE2>:타탕!
UMP45Mod(0)<Speaker>UMP45</Speaker>||:이거 성가시게 됐네...! 아까 그 의식체보다 더 까다롭잖아!?+그리고, 마인드맵의 연산 패턴을 직접 덮어씌우다니... 날 완전히 삼켜버릴 셈인가?!
()<Speaker></Speaker>||<SE1>Explode</SE1>:콰앙!
()<Speaker></Speaker>||:갑작스런 폭발에 소녀들은 주춤했다. 다시 한번, UMP45는 그 틈을 놓치지 않고 구석으로 몸을 던졌다.
()<Speaker></Speaker>||:치직...
()<Speaker></Speaker>||<SE1>AVG_whitenoise</SE1>:그때, 통신기에 반응이 왔다.+시끄러운 잡음에 섞여 404소대원들의 목소리가 들렸다.
()<Speaker>HK416</Speaker>||:<color=#00CCFF>이 멍청이가 혼자서 어디까지 들어갔어!? 지금 네 소체가 얼마나 뜨거운지 알기나 해?!</color>+<color=#00CCFF>우리의 마인드맵으로 이 망할 통신을 유지하면서 저 빌어먹을 공성 방벽을 상대하느라 죽겠다 진짜!</color>
