()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||:진실은 항상 짙디짙은 안개 속에 숨겨져 있다.+하지만, 그 안개 속을 헤매다 맞닥뜨리는 것이 흉측한 괴물일지, 끝없는 낭떠러지일지, 가련한 소녀가 남긴 실마리일지는...+직접 확인하기 전에는, 아무도 모른다.
()<Speaker></Speaker>||<黑屏1>:그럼에도 진실을 찾아 나선 자는 발걸음을 멈추지 않을 것이다.+괴물을 쓰러뜨리고, 낭떠러지를 뛰어넘어, 소녀가 남긴 실마리를 따라 나아가, 진실을 밝혀내기 전까진...
()<Speaker></Speaker>||<BIN>8</BIN><黑屏2><BGM>BGM_Sunshine</BGM>:......+팔디스키 잠수함 기지에서의 작전으로부터 1주 후, 그리폰 S09 관할구역 작전기지.
NPC-Kalin(1)<Speaker>카리나</Speaker>||:다녀왔습니다――!!!
()<Speaker></Speaker>||:썰렁한 대문 앞에서 카리나가 만세를 하며 외쳤지만, 당연히 아무도 대답해 주지 않았다.+그녀는 양팔을 천천히 내리곤, 고개를 돌려 다시 한번 큰 소리로 외쳤다.
NPC-Kalin(1)<Speaker>카리나</Speaker>||:다녀오셨어요 지휘관님!!!
NPC-Kalin(1)<Speaker>지휘관</Speaker>||:그 난리에서 돌아온 지 벌써 일주일은 지났잖아, 너무 호들갑 떠는 거 아니야?
NPC-Kalin(3)<Speaker>카리나</Speaker>||:헤헤, 좋은 걸 어떡해요!+작전 끝내고 돌아왔던 데는 하벨 씨가 잠시 빌려주신 기지였잖아요? 거긴 그냥 임시 거처였다고요.+하지만 오늘! 드디어! 우리의 원래 기지로 돌아왔는데, 어떻게 흥분 안 할 수가 있겠어요!
NPC-Kalin(3)<Speaker>지휘관</Speaker>||:그런가?+난 거기가 좀 더 지내기 편하다 싶었는데.
NPC-Kalin(3)<Speaker>카리나</Speaker>||:에~이... 하여간 지휘관님은 감수성도 없으시다니까요.+어휴 진짜, 피곤해 죽는 줄 알았어요. 죽다 살아나서 겨우 돌아왔더니만, 웬 양복 입은 아저씨들이 우르르 몰려와서는 아주 시시콜콜 다 캐묻고 말이에요.+우리 인형들한텐 별 흥미 없어서 천만다행이었다니까요.
NPC-Kalin(3)<Speaker>지휘관</Speaker>||:덕분에 그 사이에 섞인 "불순분자"들이 들키지 않았지.
NPC-Kalin(4)<Speaker>카리나</Speaker>||:정말 마음이 조마조마했어요...+그래도, 그 애들 인형 흉내 정말 잘하던데요?
NPC-Kalin(4)<Speaker>지휘관</Speaker>||:나름대로 즐기는 것 같더라.+방 배정은 끝났지?
NPC-Kalin(7)<Speaker>카리나</Speaker>||:제가 직접 했는데 당연하죠! 다들 아직도 방에서 쉬고 있어요.+그런데... 로비에 아무도 안 보이니 왠지 쓸쓸한 기분이 드네요...
NPC-Kalin(7)<Speaker>지휘관</Speaker>||:금방 또 시끌벅적해질 텐데 뭘. 우선 인형 수백 명 분량의 백업부터 처리해야지.
NPC-Kalin(4)<Speaker>카리나</Speaker>||:끄응... 지휘관님도 도와주실 거죠...?
익숙한 목소리()<Speaker>익숙한 목소리</Speaker>||:그건 걱정 마렴.
()<Speaker></Speaker>||:로비 반대편에서 그 익숙한 모습이 나타나, 두 사람에게 다가오며 말을 이었다.
NPC-Helian(0)<Speaker>헬리안</Speaker>||:인형, 나아가 그리폰의 전력 회복이 달린 일이니, 이 기지로 후방 근무 인원을 추가 배정해 지원할 테니까.
NPC-Helian(0);NPC-Kalin(2)<Speaker>카리나</Speaker>||:앗! 헬리안 씨! 헬리안 씨도 돌아오셨군요!
NPC-Helian(0)<Speaker>헬리안</Speaker>;NPC-Kalin(2)||:그래, 너도 무사히 돌아왔구나.
NPC-Helian(0);NPC-Kalin(2)<Speaker>카리나</Speaker>||:헬기에서 내리자마자 그 양복 입은 사람들이랑 가 버려서 얼마나 걱정했는데요...
