()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><黑屏1>:어둠. 무거운 어둠.+......+"저멀리 운명이 부르는 소리가 들린다..."+"표정이 왜 그렇게 사납지? 같은 그리폰 인형끼리 사이좋게 지내야지 않은가?"+"후후후, 걱정 마렴. 난 그저 너희들의 장난에 어울리고 싶을 뿐이니까."+......+"좋은 아침이다, 운명에게 선택받은 행운아여."
KSVK(0)<Speaker>KSVK</Speaker>||<BIN>82</BIN><睁眼><BGM>BGM_Hello</BGM>:꽤 오랫동안 잔 느낌이군... 내가 잠든 사이 세상의 흐름은 얼마나 흘렀을까?+방금 전까지만 해도 뚜렷하게 보이던 환상이, 눈을 뜬 순간 흔적도 없이 사라졌어. 덧없는 꿈이어서일까, 아니면 기억 자체가 연기와도 같은 것이어서일까...+기록자여, 내게 고하라. 지금 몇 시지?
FairyTaunt(0)<Speaker>알람 시계</Speaker><Position>0,200</Position>;KSVK(0)||:딩동딩동~ KSVK 님의 부름에 답합니다! 현재 시각은 19시 03분!
FairyTaunt(0)<Position>0,200</Position>;KSVK(0)<Speaker>KSVK</Speaker>||:...예상보다 훨씬 더 많은 시간을 무위로 보냈구나. 운명의 연회에 참가하려면 서둘러야겠군.+완벽한 자태로 폭풍을 맞이하리라.
FairyTaunt(0)<Speaker>알람 시계</Speaker><Position>0,200</Position>;KSVK(0)||:힘내라, KSVK 님!
FairyTaunt(0)<Speaker>QBU-88</Speaker><Position>0,200</Position>;KSVK(0)||<震屏>:KSVK, 일어났어?+일어났으면 문 열어! 한참을 기다렸다고!
KSVK(0)<Speaker>KSVK</Speaker>||:문은 방문자를 거절하지 않는다. 내게 볼일이 있다면 얼마든지——
QBU88(0)<Speaker>QBU-88</Speaker>||:문 안 잠갔단 소리지? 들어간다.
KSVK(5)<Speaker>KSVK</Speaker>||:아, 잠깐...
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(5)||:...너 뭐해?
QBU88(0);KSVK(5)<Speaker>KSVK</Speaker>||:보다시피, 오늘 밤 있을 연회에 참가할 준비를 하고 있다.
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(5)||:오늘 밤? 연회? 오늘도 무슨 행사가 있었어?
QBU88(0);KSVK(5)<Speaker>KSVK</Speaker>||:모든 이들의 두려움을 양식 삼아 배를 채우는 연회가 오늘 밤의 주제 아니었나?
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(5)||:어... 아, 담력 시합 말이구나. 그건 어젯밤 일이지. 아직도 잠이 덜 깼어?
QBU88(0);KSVK(5)<Speaker>KSVK</Speaker>||:...어젯밤이라고?
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(5)||:응, XM8도 카페 문앞에 반나절 넘게 대롱대롱 매달렸어.+아무리 말려도 G36이 들은 척도 안 하길래, 지휘관이 직접 와서 풀어줘야 했다니까.
QBU88(0);KSVK(5)<Speaker>KSVK</Speaker>||:XM8은 연회의 참가자 명단에 없었을 터인데?
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(5)||:자세한 사정이야 나도 모르지. G36C를 속여서 헐벗은 차림으로 만들었다나?
QBU88(0);KSVK(5)<Speaker>KSVK</Speaker>||:그럼 그대의 용무를 말해 줄 수 있겠나, 갑작스런 방문자여?
