()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>83</BIN><黑屏2><BGM>BGM_Room</BGM>:그리폰 기지, 근무 교대 시간.
Spitfire(0)<Speaker>Spitfire</Speaker>||:네, 75 언니. 그래도 괜찮아요.
Spitfire(0);CZ75(0)<Speaker>CZ75</Speaker>||:어, 정말 괜찮겠어?+괜스레 미안해지네.
Spitfire(0)<Speaker>Spitfire</Speaker>;CZ75(0)||:근무 시간을 바꾸는 것뿐인걸요. 미안해하실 필요 없어요.+그리고 전 설날용 옷도 마련하지 못했기도 하고요...+자, 어서 설맞이 행사에 가세요. 사진 찍어서 나중에 꼭 보여주셔야 해요, 알았죠?
Spitfire(0);CZ75(0)<Speaker>CZ75</Speaker>||:그럼 부탁할게, Spitfire!+재밌는 사진들 잔뜩 찍어 올 테니까 기대하고 있어!
CZ75(0)<Speaker></Speaker>||<SE1>RunStep</SE1>:CZ75는 Spitfire에게 손을 흔들며, 설맞이 행사가 열릴 곳으로 달려갔다.
CZ75(0)<Speaker>CZ75</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:<color=#A9A9A9>Spitfire 덕분에 살았네. 설 인사 돌린대서 모처럼 준비했는데, 하마터면 물거품이 될 뻔했어.</color>+<color=#A9A9A9>가서 물건 정리하고, 옷 갈아입고, 같이 갈 애들을 불러서...</color>
()<Speaker></Speaker>||<BIN>82</BIN><黑点2>:그리폰 인형 숙소, CZ75의 방.
CZ75(0)<Speaker>CZ75</Speaker>||<震屏><BGM>BGM_Sneak</BGM>:<color=#00CCFF>뭐어?! 무슨 소리야, 그걸 왜 네가 해?!</color>
NZ75(0)<Speaker>NZ75</Speaker><通讯框>;CZ75(0)||:<color=#00CCFF>너야말로 무슨 소리야, 너 오늘 야간 근무잖아. 그러니까 내가 대신 리더를 맡은 거지.</color>+<color=#00CCFF>잠깐, 그런데 너 지금 왜 여기 있어?</color>+<color=#00CCFF>너 설마 땡땡이친 거야!?</color>
NZ75(0);CZ75(0)<Speaker>CZ75</Speaker>||:<color=#00CCFF>다른 사람이랑 교체해서지 왜겠냐!</color>+<color=#00CCFF>그리고 리더는 내가 맡기로 했잖아!?</color>
NZ75(0)<Speaker>NZ75</Speaker>;CZ75(0)||:<color=#00CCFF>다들 너처럼 앞뒤가 꽉 막힌 줄 알아? 네가 근무하게 됐으니까 계획도 수정해야지.</color>+<color=#00CCFF>이미 이렇게 정해졌으니까, 얌전히 뒤에서 따라와!</color>
NZ75(0);CZ75(0)<Speaker>CZ75</Speaker>||:<color=#00CCFF>내가 순순히 짝퉁의 말을 들을 것 같아?!</color>
NZ75(0)<Speaker>NZ75</Speaker>;CZ75(0)||:<color=#00CCFF>하, 그딴 허접한 도발에는 안 넘어가니까 쓸데없는 말싸움일랑 그만두셔. 내가 비록 너의 모조품이긴 하지만, 이번 행사의 리더는 바로 나야!</color>
