()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
JS9mm(2)<Speaker>JS9</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1><BGM>m_avg_casual</BGM><黑屏2><BIN>139</BIN>:<color=#00CCFF>회장 문 엽니다, 주의하세요!</color>
JS9mm(2);DP12(2)<Speaker>DP12</Speaker>||:어머? 아직 배치가 다 안 끝났는데 벌써 손님이...+어쩐담, 이 옷장을 어디다 놓지?
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:<color=#00CCFF>죄송해요 DP-12 씨, 혹시 아직 배치 못한 물건이 있나요?</color>+<color=#00CCFF>금방 도와드리러 갈 테니 잠시만 기다려 주세요!</color>
JS9mm(2);DP12(2)<Speaker>DP12</Speaker>||:여긴 내가 처리할 수 있으니 괜찮아, JS 9.+우선 너부터 진정하렴.
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:<color=#00CCFF>아... 목소리만 들어도 티가 나나요?</color>
JS9mm(2);DP12(2)<Speaker>DP12</Speaker>||:내가 듣기에는.
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:<color=#00CCFF>역시, 전 이런 일이 안 맞는 걸지도...</color>
JS9mm(2);DP12(2)<Speaker>DP12</Speaker>||:맞는지 안 맞는지는 해보지 않으면 모른단다.+그러니 지금은 최선을 다하렴. 나도 같이 힘낼 테니까.
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:<color=#00CCFF>네... 헤헤, 그 말을 들으니 왠지 조금 안심이 되네요.</color>+<color=#00CCFF>그럼 나중에 봐요!</color>
JS9mm(2);DP12(2)<Speaker>DP12</Speaker>||:그래, 이따 봐.
DP12(2)<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:<color=#00CCFF>통신 종료.</color>
DP12(2)<Speaker>DP12</Speaker>||<BGM>BGM_Empty</BGM>:자아, 그럼 이 옷장을 대체 어떻게 할까...
NPC-PasserbyM(0)<Speaker>행인</Speaker>;DP12(2)||<BGM>BGM_Hello</BGM>:오, 여긴 꽤 그럴싸하게 꾸며놨... 잠깐, 침대가 거울이랑 마주보고 있잖아? 이봐 아가씨, 이거 풍수에 안 좋아!
NPC-PasserbyM(0);DP12(2)<Speaker>DP12</Speaker>||:죄송합니다, 아직 배치가 덜 된 상태예요. 저 거울은 측면에 부착하려는 건데, 흥미 있으신가요?
NPC-PasserbyM(0)<Speaker>행인</Speaker><Shake>;DP12(2)||:뭐? 아직 안―― 억, 으어어...
NPC-PasserbyM(0);DP12(2)<Speaker>DP12</Speaker>||<SE1>Heartbeat</SE1>:왜 그러세요?+혹시 체하신 건 아닌가요? 여기 물 좀 드세요.
NPC-PasserbyM(0)<Speaker>행인</Speaker>;DP12(2)||<震屏>:어윽... 꿀꺽꿀꺽꿀꺽쿨럭쿨럭!+어우, 덕분에 살았네! 아, 아니 딱히 흥미 있는 건 아닌데...
NPC-PasserbyM(0);DP12(2)<Speaker>DP12</Speaker>||:방금 풍수지리를 말씀하셨는데, 혹시 새집의 인테리어로 고민 중이신지요?
NPC-PasserbyM(0)<Speaker>행인</Speaker>;DP12(2)||:어... 그런 것까지 알 수 있어?
NPC-PasserbyM(0);DP12(2)<Speaker>DP12</Speaker>||:가구 전시회에 오신 손님이니, 가구를 보러 오셨겠죠.
NPC-PasserbyM(0)<Speaker>행인</Speaker>;DP12(2)||:어... 그렇지! 좋은 가구 있나 보러 온 거지... 아무튼, 여기 가구 배치가 풍수에 아주 안 좋다니까!+댁은... 어...
NPC-PasserbyM(0);DP12(2)<Speaker>DP12</Speaker>||:제가... 어떤데요? 얼굴에 뭐라도 묻었나요?
NPC-PasserbyM(0)<Speaker>행인</Speaker>;DP12(2)||:아, 아니, 어디다 시선을 둘지 모르겠어서...
DP12(2)<Speaker>DP12</Speaker>||:시선 둘 곳을 모르겠다니, 무슨 뜻이신가요?+이해하기 쉽게 말씀해 주시지 않으면 곤란해요.
행인2()<Speaker>행인2</Speaker>||:어머, 저기 점원 되게 예쁘다...
행인3()<Speaker>행인3</Speaker>||:그러게. 가구보다 저쪽이 더 눈에 띄네.
DP12(2)<Speaker>DP12</Speaker>||:......
NPC-PasserbyM(0)<Speaker>행인</Speaker>;DP12(2)||:그러니까, 그게, 어... 그게 말이지...
NPC-PasserbyM(0);DP12(2)<Speaker>DP12</Speaker>||:제 얼굴 때문인가요?
NPC-PasserbyM(0)<Speaker>행인</Speaker>;DP12(2)||:......+뭐, 반반하게 생겼네.
NPC-PasserbyM(0);DP12(2)<Speaker>DP12</Speaker>||:후훗, 감사합니다.+어쨌든, 아직 준비 중이어서 대단히 죄송합니다. 배치가 다 끝난 다음에 다시 방문해 주시기 바랍니다.
NPC-PasserbyM(0)<Speaker>행인</Speaker>;DP12(2)||<SE1>RunStep</SE1>:으아아아 그렇게 고개를 숙이면...! 아아아알았으니까 빨리 고치세요!
JS9mm(2)<Speaker>JS9</Speaker>;DP12(2)||:DP-12 씨! 늦어서 죄송... 어라? 저 사람 어딜 저렇게 급하게 달려가는 거죠?+...코피까지 흘리네?
JS9mm(2);DP12(2)<Speaker>DP12</Speaker>||:글쎄? 그런데 코피라니, 몸이 편찮은 와중에도 방문해 주신 고마운 분이었구나.
