()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>9</BIN>:<color=#00CCFF>[번호 2023-05-09의 데이터를 읽어 들이는 중... ]</color>+<color=#00CCFF>[재생 시작.]</color>
温柔的女声()<Speaker>상냥한 여자 목소리</Speaker>||<BGM>BGM_Wake</BGM>:이번 주만 벌써 5번째예요! 이제 겨우 화요일인데! 파손 빈도 너무 높은 거 아니에요!?
冷静的男声()<Speaker>침착한 남자 목소리</Speaker>||:다 필요해서 그러는 거다.+너무 오랫동안 교착된 상태다 보니, 상층부도 차세대 돌격병을 실전 투입할 수 있도록 테스트를 빨리 끝마치라 재촉하고 있어.+■■■ 너도 알다시피, 여태까지 얻은 데이터만으로 봐도 이게 투입만 된다면 놈들은 속수무책일 거라고.
温柔的女声()<Speaker>상냥한 여자 목소리</Speaker>||:그건 저도 알지만, 이렇게 격한 충격이나 기동은 인형이라도 견디지 못해요! 그냥 AI를 탑재해서 운용하면 되지 않아요?
冷静的男声()<Speaker>침착한 남자 목소리</Speaker>||:장기적으론 그게 더 효율적일지 몰라도, 당장으로선 관련 프로그램 개발만으로도 시간이 더 오래 걸려.
温柔的女声()<Speaker>상냥한 여자 목소리</Speaker>||:무의미한 손실은 피해야 하잖아요...
冷静的男声()<Speaker>침착한 남자 목소리</Speaker>||:전쟁을 빨리 종식시키는 것이야말로 무의미한 손실을 피하는 방법이야.
温柔的女声()<Speaker>상냥한 여자 목소리</Speaker>||:...그럼, 아이 대신 제가 하겠습니다.
冷静的男声()<Speaker>침착한 남자 목소리</Speaker>||:자네가 59898을 아끼는 건 이해해. 하지만 결국 저 기갑 유닛에 탑승하는 건 자네야.+가격도 비싸고 외모도 좋긴 하지만, 저 인형은 자네의 앞길을 닦을 도구에 불과하다고.
温柔的女声()<Speaker>상냥한 여자 목소리</Speaker>||:하지만... 흑...
冷静的男声()<Speaker>침착한 남자 목소리</Speaker>||<黑屏1><SE1>AVG_door_storehouse</SE1>:하아... ■■■, 인형은 그렇게 소중히 여길 가치가 없어.+저들은 얼마든지 재활용 가능한 도구야. 자넨 저런 도구보다 훨씬 가치 있는 인간 파일럿이라고. 그러니 자신을 너무 과소평가하지 말도록.+더 할 말은 없으니, 이만 가 보지.
()<Speaker></Speaker>||<黑屏2><BIN>9</BIN><黑屏1>:[소체 수복 완료. 시스템 재시작...]+[부팅 완료.]
88typePilot(0)<Speaker>아이</Speaker>||<睁眼><BIN>70</BIN>:......
TestPilot(0)<Speaker>■■■</Speaker>;88typePilot(0)||:잘 잤어?+굿 모닝, 아이.
TestPilot(0);88typePilot(0)<Speaker>아이</Speaker>||:[소유자의 감정 저조를 감지. 안부 프로세스 실행.]
TestPilot(0)<Speaker>■■■</Speaker>;88typePilot(0)||:...또 그런다.+처음 만났을 때부터, 나한테 무슨 말을 하고 싶어 하는 것 같으면 이렇게 내 손을 잡고 말이야...
TestPilot(0);88typePilot(0)<Speaker>아이</Speaker>||:[과거 기록 검색, 대조 중...]+[대조 완료. 실행 - 고개 끄덕이기.]
TestPilot(0)<Speaker>■■■</Speaker>;88typePilot(0)||:역시... 말은 못하지만, 항상 내 말을 들어 주는구나.+그거 아니? 내가 기지에 와서 지금까지 가장 오래 함께 지닌 사람은 바로 너야.+기지의 사람들을 전부 다 합쳐도 너보다 나를 잘 이해하는 사람은 없을걸?
TestPilot(0);88typePilot(0)<Speaker>아이</Speaker>||:[소유자의 의도를 분석 중...]+[의도 파악 실패.]
TestPilot(0)<Speaker>■■■</Speaker>;88typePilot(0)||:전쟁이 끝나면... 너까지 사서 함께 돌아갈 수 있으면 좋겠다. 고향의 내 친구들에게 널 소개하고 싶어.+다시 카페에서 아르바이트할 필요는 없겠지만, 다른 재밌는 게 잔뜩 있으니까 지루하진 않을 거야.+코믹콘이라든가, 다른 카페도 많고, 그리고... 너와 함께 이곳저곳 구경하면서 다니고 싶어.
TestPilot(0);88typePilot(0)<Speaker>아이</Speaker>||:[소체에 입력된 정보를 확인...]+[소유자 - ■■■.]+[기타 소유자 - 없음.]+[실행 - 고개 끄덕이기.]
TestPilot(0)<Speaker>■■■</Speaker>;88typePilot(0)||:아이, 난 네가 정말 좋아.
TestPilot(0);88typePilot(0)<Speaker>아이</Speaker>||<BGM>BGM_Empty</BGM>:[소유자의 의도 파악 불가능.]+[실행 -...긴급 통신 수신.]
TestPilot(0);88typePilot(0)<Speaker>아이</Speaker>||<SE2>Alarm</SE2>:[실행 중인 행동 중단.]+[긴급 경보 발령.]+<color=#FF0000>[적습! 적습! 적습!]</color>
TestPilot(0)<Speaker>■■■</Speaker>;88typePilot(0)||<BGM>BGM_Battle</BGM>:경보!? 3303 기지는 전선에서 멀리 떨어진 후방인데...?!
TestPilot(0)<Speaker>■■■</Speaker>;88typePilot(0)||<SE1>AVG_weapon_reload</SE1>:아이, 따라와! 전투 준비해야 해!
TestPilot(0)<Speaker>침착한 남자 목소리</Speaker>;88typePilot(0)||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>■■■, C구역으로 이동해라!</color>
TestPilot(0);88typePilot(0)<Speaker>아이</Speaker>||<黑屏1><SE2>Alarm</SE2>:[조작 시스템 동기화 완료. C 구역으로 이동 개시.]
TestPilot(0)<Speaker>■■■</Speaker>||<BIN>99</BIN><黑屏2><火花><SE1>Explode</SE1>:이놈들.. 정말 빠르네!+장관님! ■■■ 지정 위치에 도착했습니다!
TestPilot(0)<Speaker>침착한 남자 목소리</Speaker>||<SE2>Gunfight</SE2>:<color=#00CCFF>알았다. 무슨 수를 써서라도 C 구역을 사수하라!</color>
TestPilot(0)<Speaker>■■■</Speaker>||<SE1>Battlefield</SE1>:알겠습니다!+<Size=40>힘내자, 아이! 우리의 첫 실전, 첫 진검승부야!</Size>
TestPilot(0);88typePilot(0)<Speaker>아이</Speaker>||<SE1>Select</SE1>:[낯선 목표의 접근을 감지. 분석 중...]+[판정 - 적대적.]+[실행 - 원거리 타격.]
TestPilot(0)<Speaker>■■■</Speaker>;88typePilot(0)||<SE1>Explode</SE1>:좋아, 명중했다! 아이, 근거리 교전 땐 칼을 들어!
TestPilot(0);88typePilot(0)<Speaker>아이</Speaker>||<SE1>Battlefield</SE1>:[소유자의 지시 접수 - 공격 방식을 근거리 B 타입으로 변경.]+[무기 교체 완료. 실행 - 참격.]+[적의 생명 활동 저하를 감지.]+<color=#FF0000>[경고 - 폭발 위험.]</color>+[실행 - 후퇴 회피.]
TestPilot(0)<Speaker>■■■</Speaker>;88typePilot(0)||:역시 아이야! 나도 질 수 없지! 이거나 먹어라!
TestPilot(0);88typePilot(0)<Speaker>아이</Speaker>||<黑点1><SE1>AVG_rifle_finalshot_h</SE1>:[적의 생명 활동 정지를 확인.]+[소유자의 현 상태 확인... 심박수 정상. 연산 중... 소유자의 작전 지속 가능 시간 - 약 3시간으로 예상.]+[실행 - 다음 적대적 목표와 교전.]
()<Speaker></Speaker>||<黑点2><Night>:......
TestPilot(0)<Speaker>■■■</Speaker>||<SE1>Explode</SE1>:이걸로... 다섯 기... 쓰러뜨렸다...+이대로... 지원이 올 때까지만 버티면...
TestPilot(0)<Speaker>침착한 남자 목소리</Speaker>||:<color=#00CCFF>방심하지 말고 상태를 유지해라, ■■■!</color>+<color=#00CCFF>지금 그쪽으로 더 많은 적이 이동 중이다!</color>
TestPilot(0)<Speaker>■■■</Speaker>||:알겠...습니다...!
TestPilot(0)<Speaker>침착한 남자 목소리</Speaker>||<黑点1>:<color=#00CCFF>다른 구역의 상황이 정리되는 대로 지원을 보낼 테니 조금만 더 버텨라!</color>+<color=#00CCFF>지원이 도착할 때까지 살아남아!</color>
()<Speaker></Speaker>||<黑点2><SE1>AVG_rifle_finalshot_h</SE1>:......
TestPilot(0)<Speaker>■■■</Speaker>||:헉... 헉.... 6기째...+머리가... 조금 어지러운데... 멀미라도 났나 봐...+왠지 코밑도 축축한데...?
TestPilot(0)<Speaker>침착한 남자 목소리</Speaker>||:<color=#00CCFF>■■■, 공세가 조금 수그러들었다. 수비는 인형에게 맡기고 잠깐이라도 휴식을 취해.</color>
TestPilot(0)<Speaker>■■■</Speaker>||:네... 부탁할게, 아이.+하하... 첫 실전이다 보니 역시 익숙하지가 않은가 보네. 난 일단 보초를 서고 있을게.
88typePilot(0)<Speaker>아이</Speaker>||:[분석 완료 - 소유자의 신체 능력이 돌격병 유닛을 제어하기에는 연약함으로 판단. 보호 프로세스 실행.]+[신규 적대적 목표 발견. 실행 - 원거리 타격.]
()<Speaker>■■■</Speaker>||<SE1>Runstep</SE1>:아이! 위험해!!
88typePilot(0)<Speaker>아이</Speaker>||<关闭火花><BGM>BGM_Empty</BGM><SE1>AVG_bigglassbreak</SE1><拉伸><黑屏1>:<color=#FF0000>[경고 - 낯선 신호가 급속 접근 중.]</color>+<color=#FF0000>[경고 - 기체 균형 상실.]</color>+<color=#FF0000>[경고 - 소체가 심각한 피해를――]</color>
