()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><黑屏1><BGM>GF_Memorial</BGM>:얼마 후, M950A는 미끼역을 자청했던 요정들과 짧은 통신을 나눴다.+그리고 썬더를 임시 거점의 수복 캡슐에 안치했다.
Thunder50(0)<Speaker>썬더</Speaker>||<黑屏2>:950... 갈 거야?
Thunder50(0);M950A(8)<Speaker>M950A</Speaker>||:응. 그 돌격대는 우리의 예상보다 훨씬 빠르게 전진하고 있어.+지휘관을 구출하려면 우선 놈들부터 해치워야 해.
Thunder50(0)<Speaker>썬더</Speaker>;M950A(8)||:너 혼자서?
Thunder50(0);M950A(8)<Speaker>M950A</Speaker>||:응.
Thunder50(0)<Speaker>썬더</Speaker>;M950A(8)||:......
Thunder50(0);M950A(8)<Speaker>M950A</Speaker>||:안 말려?
Thunder50(0)<Speaker>썬더</Speaker>;M950A(8)||:안 말려. 그게 지금 네가 가장 하고 싶은 일이잖아.+...무사히 돌아와야 해.
Thunder50(0);M950A(8)<Speaker>M950A</Speaker>||:알았어.
Thunder50(0)<Speaker>썬더</Speaker>;M950A(8)||:......
Thunder50(0);M950A(8)<Speaker>M950A</Speaker>||:왜, 왜 그렇게 빤히 쳐다봐...?
Thunder50(0)<Speaker>썬더</Speaker>;M950A(8)||:새 옷... 멋져.
Thunder50(0);M950A(8)<Speaker>M950A</Speaker>||:어?+고, 고마워...
Thunder50(0);M950A(8)<Speaker></Speaker>||:M950A는 얼굴을 붉히며 썬더에게서 시선을 돌렸다.
M950A(8)<Speaker>M950A</Speaker>||:그럼, 이만 출발할게.
Thunder50(0)<Speaker>썬더</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:힘내.
()<Speaker></Speaker>||<BIN>99</BIN><黑屏2><BGM>10256</BGM>:......+얼마 지나지 않아, M950A는 그 돌격대를 발견했다.
M950A(8)<Speaker>M950A</Speaker>||:<color=#A9A9A9>준비 완료, 작전 개시.</color>
()<Speaker></Speaker>||:M950A는 일부러 도중의 참호 안에 보급한 흔적을 남기고, 그곳에서 20m가량 앞에 쌓인 동료들의 잔해 더미 속에 숨었다.+그리고 군의 돌격대가 M950A의 시야에 들어왔다.
()<Speaker>M950A</Speaker>||:<color=#A9A9A9>적 부대... 인간 병사와 군용 인형의 혼합편성.</color>+<color=#A9A9A9>인간 4명, 인형 6기.</color>
NPC-Soldier(0)<Speaker>돌격대장</Speaker>||:잔해들인가... 만일을 위해 확인 사살해라.
()<Speaker></Speaker>||<SE2>Gunfight</SE2>:타타탕! 타타탕!+날아드는 총탄의 충격을 견디며, M950A는 돌격대를 계속해서 관찰했다.
NPC-Yegor(3)<Speaker>돌격대원</Speaker>||:보고. 정찰병이 그리폰 인형의 보급 장비를 발견했습니다. 얼마 안 된 흔적 같습니다.
