()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>55</BIN><SE2>Gunfight</SE2>:......
()<Speaker>[관리자]</Speaker>||:표식 수정. 좌측 15도 방향의 적은 위협적이야.+전방 200m에서 적 증원 다수 포착. 플랜 B로 반격하는 것을 추천해.
MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||<震屏>:<size=50>받아라!!</size>
()<Speaker></Speaker>||<SE1>Explode</SE1>:......
AR(0)<Speaker>갈릴</Speaker>||<BGM>BGM_Hello</BGM>:이 전투 방식...+이거야 원, 대체 누가 네게브를 더 닮아가는 건지 모르겠네...
MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:이제야 좀 말끔해졌네.+그래서, 소감은 어때?
AR(0)<Speaker>갈릴</Speaker>;MicroUZIMod(0)||:뭐, 난 그냥 옆에서 박수나 쳐 주면 될 거 같네.+그 보조 시스템이란 거 정말 굉장한걸?
AR(0);MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:뭐야, 최종 판단은 내가 하는데 왜 보조 시스템만 칭찬해?
AR(0)<Speaker>갈릴</Speaker>;MicroUZIMod(0)||:순서대로 말하는 거지.+그 시스템을 잘 활용하는 우지 너도 저어엉말 대단해~
MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:건성으로 말하는 걸로 밖에 안 들리거든?
()<Speaker>[관리자]</Speaker>||:목표 좌표에 도착. 바로 앞이 버려진 세이프하우스야.
MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:벌써 도착했네...+와... 알아볼 수도 없게 변했어...
AR(0)<Speaker>갈릴</Speaker>;MicroUZIMod(0)||:우린 군이 여길 쑥대밭으로 만들기 전에 철수했으니까 말이지.+지금 생각해 보니... 그땐 참 고민도 없이 살았구나.
AR(0);MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:괴상한 적과 싸울 필요도 없었고...+지휘부 사람들도 거의 다 아는 사이였고...
AR(0)<Speaker>갈릴</Speaker>;MicroUZIMod(0)||:처음 만난 네게브는 구식 제복을 입은 이상한 아가씨였고 말이야.+......+추억 회상은 이쯤 하고, 이제 어떡할 거야?
MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:[관리자], 들어갈 길 있어?
BOSS-11(0)<Speaker>[관리자]</Speaker><Position>0,8000</Position>;MicroUZIMod(0)<Position>-450,0</Position>||:스캔 결과, 모든 출입구가 봉쇄됐어. 내부는 완전히 밀폐된 공간이야.
BOSS-11(0);MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:잠깐... 우리가 철수한 뒤에 군이 들어가긴커녕 구멍도 안 뚫었다고?
BOSS-11(0)<Speaker>[관리자]</Speaker>;MicroUZIMod(0)||:이 시설은 외벽이 꽤 견고한 편이라, 강행돌파하려면 소모가 너무 커.+전문 중장비를 동원하기 위해 잠시 철수했을 가능성이 있어.
BOSS-11(0);MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:군이 들어가지 않았다면... 그때 파기하지 못한 자료들이 아직 고스란히 안에 있다는 뜻이지...?+들어갈 방법은 없어?
BOSS-11(0)<Speaker>[관리자]</Speaker>;MicroUZIMod(0)||:이 세이프하우스의 이용자였던 너의 권한으로 차단문을 열 수 있어.+지금 너의 무장이라면, 단숨에 경로상의 모든 장애물을 제거하는 것도 가능하지.
MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:좋아, 그럼 그렇게 하자!+[관리자], 네게 내 권한을 줄 테니까 어딜 뚫어야 하는지 알려줘.
()<Speaker>[관리자]</Speaker>||:명령 확인.
AR(0)<Speaker>갈릴</Speaker>||:......
MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:갈릴, 왜 그래?+이상한 표정 짓고 있고. 혹시 부러운 거야?
AR(0)<Speaker>갈릴</Speaker>||:아니... 조금 걱정돼서.+아무튼 난 신경 쓰지 마. 오랜만에 한 바퀴 둘러보고 따라갈게.
MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||<黑屏1>:혼자서 중얼중얼, 대체 뭐가 그렇게 걱정인데?+아무튼 서둘러 일을 끝내야 하니까, 빨리 둘러보고 따라와.
