()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<speaker></speaker>||<BIN>72</BIN><黑屏2><BGM>BGM_Hello</BGM>:전자 공간.
()<Speaker>NTW-20</Speaker>||:......아.+여기서 깨어난 걸 보니... 내 소체는 완전히 파괴됐나 보군.+좋아, 이참에 푹 쉬자.
()<speaker></speaker>||:NTW-20은 편하게 드러누웠고, 그녀의 기억을 읽어 들인 전자 공간이 한여름의 나마콸란드의 풍경으로 변했다. 활짝 핀 꽃들은 지평선 너머로 이어졌다.
()<Speaker>NTW-20</Speaker>||:그 녀석들은 어떻게 됐을까? 캡슐 안에 있었으니, 별문제 없었을 테지만...+트럭이 그렇게 심하게 굴렀으니 그 인간들도 멀쩡히 움직이진 못하겠지.+...어라?
()<speaker></speaker>||<黑屏1>:진공청소기에 먼지가 빨려 들어가듯, NTW-20의 이식이 전자 공간에서 뽑혀 나왔다.
()<Speaker>NTW-20</Speaker>||<BGM>BGM_Empty</BGM><睁眼><BIN>22</BIN>:으음... 지휘관?
()<Speaker>지휘관</Speaker>||:안녕 NTW. 새 소체의 느낌은 어때?
()<Speaker>NTW-20</Speaker>||:오... 움직임이 전보다 매끄럽고 균형감각도 상승한 것 같아.+아! 지휘관, 다른 녀석들은 어떻게 됐어?!
()<speaker></speaker>||<BGM>BGM_Wake</BGM>:지휘관은 말을 잇지 못하고 한숨을 쉬었다.
()<Speaker>NTW-20</Speaker>||:지휘관...?+왜 말이 없어...?
()<Speaker>지휘관</Speaker>||:넌 절벽에서 떨어졌지만, 그 킬러 놈들은 탈출해서 그 애들을...+그리고 물자를 챙기고 사라졌어. 우리도 이젠 이렇다 할 단서가...
()<Speaker>NTW-20</Speaker>||:그, 그럴 리가! 내가 전부 계산했는데...
()<speaker></speaker>||:지휘관은 부들부들 떨리는 NTW-20의 어깨에 손을 얹었다.
()<Speaker>지휘관</Speaker>||:기운 내렴, NTW.+그 애들도 그런 네 모습을 보고 싶진 않을 거야...
()<Speaker>NTW-20</Speaker>||:...걔네들의 마인드맵은?
()<Speaker>지휘관</Speaker>||:......
()<Speaker>NTW-20</Speaker>||:말도 안 돼...
()<Speaker>지휘관</Speaker>||:미, 미안해, NTW.+방금 말한 일은...+사실 다 거짓말이야.
()<Speaker>NTW-20</Speaker>||<BGM>BGM_Empty</BGM>:......응?+뭐?!
()<speaker></speaker>||<BGM>BGM_Hello</BGM>:그러자 문이 열리고, 인형 셋이 덩실덩실 춤을 추며 들어왔다.
PTRD(0)<Speaker>PTRD</Speaker>||:예상보다 훨씬 더 볼 만한 표정이었어~
TAC50(0)<Speaker>TAC-50</Speaker>||:NTW는 속상해도 무표정이구나. 놀라워.
TEC9(0)<Speaker>TEC-9</Speaker>||:훌쩍... 보고 싶었어 NTW~!
()<speaker></speaker>||:모두에게 둘러싸인 NTW-20은 어색한 표정이었다.
()<Speaker>NTW-20</Speaker>||:그럼... 임무도 완수한 거야?
PTRD(0)<Speaker>PTRD</Speaker>||:그래, 트럭도 전복돼서 잠금장치도 무용지물이 됐어. 덕분에 수월하게 차 안의 부품들을 회수했지.+하지만 우리가 널 찾아냈을 땐, 이미 수복이 불가능할 정도로 망가져 있었어.+마인드맵은 무사해서 천만다행이었지.
TAC50(0)<Speaker>TAC-50</Speaker>||:그 추격전 정말 멋졌어! 마지막에 하늘을 날았을 땐 진짜 최고였다니까!+맞아 맞아, 내가 NTW 주려고 특별히 메이플 샌드위치랑, 메이플 마시멜로랑...
()<Speaker>지휘관</Speaker>||:잠깐, 용무만 말하고 갈게.+NTW, 먼저 새 소체의 모습을 확인해 보렴.
NTW20Mod(0)<Speaker>NTW-20</Speaker>||:알았어. 고마워 지휘관.
()<Speaker>지휘관</Speaker>||:운전 모듈도 업그레이드했으니까, 이젠 한 손으로 바이크를 몰아도 끄떡없을 거야.+그리고 한 가지 더...
()<speaker></speaker>||:NTW-20은 갑자기 자신에게 달라붙은 인형들에게서 끈적한 시선이 느껴졌다.
()<Speaker>지휘관</Speaker>||:너도 눈치챘지? 그 장비는 숲에서의 작전 활동에 매우 적합해.+다음 임무는 밀림이니까, 또 바이크를 탈 상황이 많을 거야.+자세한 내용은 네 컨디션이 완전히 회복된 다음에 전달해 줄게.+그럼 그동안 누굴 파트너로 고를지 잘 생각해 보렴~
NTW20Mod(0)<Speaker>NTW-20</Speaker>||<震屏>:......응? 파트너? 또 바이크를 탄다니 그게 무슨 ――
()<speaker></speaker>||:당황한 NTW-20의 질문은 인형들의 목소리에 묻혀 버렸다.
PTRD(0)<Speaker>PTRD</Speaker>||:NTW, 멋진 팀워크 기대할게♪
TAC50(0)<Speaker>TAC-50</Speaker>||:밀림이라니, 나 꼭 한번 가보고 싶었어!
TEC9(0)<Speaker>TEC-9</Speaker>||:네, 네가 이거 누르면 바로 구하러 와 준다고 했잖아... 나도 같이 갈 거야!
()<speaker></speaker>||<黑屏1>:다음 임무를 위한 치열한 파트너 쟁탈전 속에서, NTW-20은 눈앞이 캄캄해졌다.
