()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
M1903(10)<Speaker>스프링필드</Speaker>||<BGM>BGM_Moon</BGM><SE1>AVG_Door_Open_Close</SE1><黑点2><BIN>80</BIN>:어서 오세... 어라?
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:......
()<Speaker></Speaker>||:그대로 카페로 온 게파드 M1은 초조한 기색으로 카운터 앞에 앉았다.
M1903(10)<Speaker>스프링필드</Speaker>||:뭐 드시겠어요?
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:...커피.
()<Speaker></Speaker>||<SE1>AVG_20Winter_Drink_Tea</SE1>:주문을 받은 스프링필드는 콧노래를 흥얼대며 능숙한 솜씨로 커피 한 잔을 내어 왔다.+은은한 커피향을 음미하며, 게파드 M1은 평소처럼 잔을 두 손으로 쥐었다.
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:스프링필드는 파티 안 가? 곧 시작되는데.
M1903(10)<Speaker>스프링필드</Speaker>||:파티도 중요하지만, 그렇다고 카페 일을 함부로 내려놓을 수도 없죠.+역할을 분담했으니, 다른 분들이 헬리안 씨에게 멋진 서프라이즈를 선사해 줄 거예요.
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:.......
()<Speaker></Speaker>||:커피잔을 든 손이 약간 움츠렸다.
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:결국... 못 꺼냈어.
M1903(10)<Speaker>스프링필드</Speaker>||:네?
()<Speaker></Speaker>||:그 말에 스프링필드도 조금 놀란 듯했다.
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:그날 있잖아... 헬리안 씨한테 퇴역 신청서 제출할 셈이었어.+그런데, 막상 직접 보니까 입이 안 떨어지더라.
()<Speaker></Speaker>||:평소처럼, 커피도 한 모금씩 홀짝였다.
M1903(10)<Speaker>스프링필드</Speaker>||:왜요?
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:......
()<Speaker></Speaker>||:아직 다 마시지 않은 커피잔을 내려놓고, 손가락으로 툭툭 탁상을 두드렸다.
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:모르겠어... 아니, 확실치 않아서랄까?+퇴역 얘기를 꺼낸 이유는, 내가 이곳에 속하지 않는 것 같은 느낌이어서였는데... 그런데...+헬리안 씨, 지휘관, 카리나, 스프링필드, 그리고 모두가...+나랑 거리낌없이 어울려 주고, 받아들여 줬어.+정말 편한 느낌인데... 한편으론 엄청 괴로워.
M1903(10)<Speaker>스프링필드</Speaker>||:괴롭다뇨?
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:내가 이 친절을 누릴 자격이 있기나 한가 싶어서.
M1903(10)<Speaker>스프링필드</Speaker>||:그런 자격이 꼭 있어야만 하나요?+아니, 그 전에, 당신이 말하는 그 "자격"이란 어떤 건가요?
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:......
()<Speaker></Speaker>||:침묵하던 게파드 M1은 한참 뒤에서야 천천히 다시 입을 열었다.
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:나... 내가 잃은 기억이 엄청 신경쓰여.+"그때"의 난... 마지막에 뭘 어떻게 했을까? 어쩌면, 난 아무것도 안 하진 않았을까?
M1903(10)<Speaker>스프링필드</Speaker>||:아뇨, 당신은 마지막 순간까지 맞서 싸웠어요.
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:그걸 누가 증명할 수 있는데?
M1903(10)<Speaker>스프링필드</Speaker>||:......
()<Speaker></Speaker>||:게파드 M1은 다시 커피잔을 들어 한 모금 홀짝였다.
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:내가 한번 머리를 굴려서 추정하고 내린 결론은...+"그때"의 난, 싸우길 포기하고 도망쳤을 거라고 생각해.
M1903(10)<Speaker>스프링필드</Speaker>||:네...?
