()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>55</BIN><BGM>BGM_Hello</BGM>:딸깍...+......+딸깍...
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:삐이이...
AR(0)<Speaker>갈릴</Speaker><通讯框>||:<color=#00CCFF>나머지 구역도 수색 끝났어. 회수할 만한 물건은 없는 것 같네.</color>+<color=#00CCFF>그쪽은 뭐 찾아낸 거 있어?</color>
()<Speaker></Speaker>||:......
AR(0)<Speaker>갈릴</Speaker><通讯框>||:<color=#00CCFF>우지?</color>
MicroUZI(0)<Speaker>마이크로 우지</Speaker>||:듣고 있어...+나도 딱히 찾아낸 건 없어.
AR(0)<Speaker>갈릴</Speaker><通讯框>||:<color=#00CCFF>알았어.</color>+<color=#00CCFF>네 쪽에서 이상한 거라도 발견되지 않는다면, 거기 수색만 끝내면 임무 종료야.</color>
MicroUZI(0)<Speaker>마이크로 우지</Speaker>||:...금방 끝나.
MicroUZI(0);AR(0)<Speaker>갈릴</Speaker><通讯框>||:<color=#00CCFF>S07-011118 구역... 클리어...</color>+<color=#00CCFF>됐다! 여긴 이제 끝!</color>
MicroUZI(0)<Speaker>마이크로 우지</Speaker>;AR(0)||:......+갈릴... 저기 있잖아...
MicroUZI(0);AR(0)<Speaker>갈릴</Speaker>||:<color=#00CCFF>하아... 오늘은 좀 일찍 끝날 거 같네...</color>+<color=#00CCFF>저녁쯤엔 도착하려나? 어휴, 가면 바로 소파에 드러누워서 간식 먹으면서 뒹굴거려야지.</color>
MicroUZI(0)<Speaker>마이크로 우지</Speaker>;AR(0)||:넌... 아무 불만도 없어...?+내일도 이런 아무 의미 없는 일을 계속해야 하는데...
MicroUZI(0);AR(0)<Speaker>갈릴</Speaker>||:<color=#00CCFF>그래. 내일도, 모레도, 다음 주도, 다음 달에도 계속하겠지.</color>+<color=#00CCFF>하지만 기왕 이렇게 된 거, 불평하기보단 차라리 즐기는 방법을 찾는 게 낫잖아?</color>
MicroUZI(0)<Speaker>마이크로 우지</Speaker>;AR(0)||:넌 나랑은 다르게, 스스로 지원해서 예비 부대에 온 거면서...+여긴 네게브의 보디가드인 네가 있을 만한 곳도 아니잖아. 왜 온 거야?
MicroUZI(0);AR(0)<Speaker>갈릴</Speaker>||:<color=#00CCFF>"보디가드"라...</color>+<color=#00CCFF>그 불같은 아가씨 곁에 참 오래도 있었는데, 가끔은 좀 쉬어야지 않겠어?</color>+<color=#00CCFF>그리고 네게브를 도와줄 사람은 이제 나 말고도 많이 있는걸.</color>
MicroUZI(0)<Speaker>마이크로 우지</Speaker>;AR(0)||:너나 나나, 그 신참 얼굴을 본 적도 없으면서...
MicroUZI(0);AR(0)<Speaker>갈릴</Speaker>||:<color=#00CCFF>그게 뭐 어때서? 우리보다도 더 오랫동안 네게브와 알고 지낸 사이라고 하니, 그 정도면 충분해.</color>+<color=#00CCFF>하여간, 네게브가 그렇게 말을 신중하게 하는 건 처음 봤다니까.</color>
MicroUZI(0)<Speaker>마이크로 우지</Speaker>;AR(0)||:그건 그렇네...+더 유능한 동료가 생겼으니, 무능한 녀석은 버려지는 것도 당연하겠지...+게다가 걔네들은 요즘 정규군이나 정체불명인 놈들이 상대라는데, 우리 같이 별 볼 일 없는 녀석들은 그냥 이런 데서 쓰레기나 주워야지...
MicroUZI(0);AR(0)<Speaker>갈릴</Speaker>||:<color=#00CCFF>그런 식으로 생각하는 건 정신건강에 안 좋아.</color>
MicroUZI(0)<Speaker>마이크로 우지</Speaker>;AR(0)||:하지만 이게 현실이잖아? 너도 너 자신이 더는 네게브를 따라갈 수 없다고 인정한 셈이고.+그리고 스스로 부대에서 나온 너보다, 강제로 예비 부대로 버려진 내가 더 쓸모없는 녀석인 거겠지.
MicroUZI(0);AR(0)<Speaker>갈릴</Speaker>||:<color=#00CCFF>뭘 그렇게 비관적으로 생각해? 네게브도 널 꾸짖은 적은 없잖아.</color>
MicroUZI(0)<Speaker>마이크로 우지</Speaker>;AR(0)||:마주 보고 얘기하지 않았을 뿐이지, 누구나 다 아는 사실일걸.+나도 내가 전술인형으로서 얼마나 한심한지 잘 알아... 네게브가 직접 말하지 않아도, 그동안 일을 몇 번이나 망쳤는지 똑똑히 기억해.
MicroUZI(0);AR(0)<Speaker>갈릴</Speaker>||:<color=#00CCFF>......</color>
MicroUZI(0)<Speaker>마이크로 우지</Speaker>;AR(0)||:......+하하... 푸념이 너무 길어졌네...+미안해, 갈릴. 방금 그건 못 들은 것으로 해줘.
MicroUZI(0);AR(0)<Speaker>갈릴</Speaker>||:<color=#00CCFF>걱정 마.</color>+<color=#00CCFF>네 수색이 끝나는 대로 얼른 돌아가자.</color>+<color=#00CCFF>가서 아이스크림을 먹는 거야! 내가 비싼 걸 어렵사리 구했거든!</color>
MicroUZI(0)<Speaker>마이크로 우지</Speaker>;AR(0)||:야, 너 자꾸 그런 것만 먹으면 또 살찐다?+맨날 다이어트해야 한다고 한숨 푹푹 쉬는 녀석이 뭐라는 거야 대체.
MicroUZI(0);AR(0)<Speaker>갈릴</Speaker>||:<color=#00CCFF>그... 그건...</color>+<color=#00CCFF>오늘은 일요일이잖아? 한 주를 마무리하는 의미에서 나에게 주는 포상이야!</color>
MicroUZI(0)<Speaker>마이크로 우지</Speaker>;AR(0)||:그 변명은 그저께 벌써 썼어.
MicroUZI(0);AR(0)<Speaker>갈릴</Speaker>||:<color=#00CCFF>엥?! 그, 그러면...</color>+<color=#00CCFF>아, 달력 보면 한 주는 일요일로 시작하잖아? 그러니까 그건 저번 주 일인 거야. 아무 문제 없어!</color>
MicroUZI(0)<Speaker>마이크로 우지</Speaker>||<黑屏1>:그래, 그러셔... 너 마음대로 해.
()<Speaker></Speaker>||<黑屏2><BIN>9</BIN><BGM>BGM_Empty</BGM>:......
()<Speaker>네게브</Speaker>||<CGDelay>0.3</CGDelay><BGM>BGM_Truth</BGM><黑屏2>:우지, 우지!+빨리 움직여!
()<Speaker>네게브</Speaker>||<SE2>Gunfight</SE2>:우지! 내 말 안 들려?!+놈들이 왔어! 빨리 자료 파기해!
()<Speaker>마이크로 우지</Speaker>||:파기하고 있어! 하지만 아직 이 시스템이...
()<Speaker>TAR-21</Speaker>||:시간이 없어요.+지금 당장 철수해야 해요.
