()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>55</BIN><SE1>Explode</SE1><CGDelay>0.5</CGDelay>:......
MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||<BGM>BGM_Sunshine</BGM>:휴우, 아슬아슬했네.+하마터면 옷이 더러워질 뻔했어.+그래도 이 출력 정말 대단한걸? 과연 군용이야.
AR(0)<Speaker>갈릴</Speaker>||:......
AR(0)<Speaker>갈릴</Speaker>||<震屏>:어럽쇼...?+잠깐, 방금 무슨 일이 일어난 거야?+아까 튀어나왔던 철혈들이... 갑자기 싹 사라졌어...?
MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:굳이 상황 파악할 필요 없어. 참, 지휘관한테 나 좀 늦게 돌아가게 될 거 같다고 전해줄래?+아직 할 일이 있거든.
AR(0)<Speaker>갈릴</Speaker>;MicroUZIMod(0)||:아니, 그래도 그렇지 어떻게 이렇게 순식간에...+...뭐야, 너 몸에 그거 뭐야? 신형 장비야? 그런 건 또 어디서 났어?
AR(0);MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:헤헤, 깜짝 놀랐지?+임무에 충실해서 샅샅이 수색한 덕분에 구석에서 이 녀석을 찾아낸 거야.+내 몸에도 딱 맞길래 착용했지.
AR(0)<Speaker>갈릴</Speaker>;MicroUZIMod(0)||:와, 이 치사한 녀석! 미리 좀 알려주면 어디가 덧나냐!
AR(0);MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:혹시 알아? 지금 가서 찾아보면 똑같은 게 더 있을지.+없다면... 뭐, 아쉽게 된 거고!
AR(0)<Speaker>갈릴</Speaker>||:으음... 그럴지도 모르지만...+그래도 그렇게 수고해서까지 신형 장비를 찾아다 쓰고 싶지는――
()<Speaker>[관리자]</Speaker>||:사용 가능한 운영체제 검색 중...
AR(0)<Speaker>갈릴</Speaker>||:접속 거부.
()<Speaker>[관리자]</Speaker>||:접속이 거부되었습니다.+마인드맵 동기화가 중단되었습니다.
AR(0)<Speaker>갈릴</Speaker>||:......+우지, 그 장비 대체 뭐야?+멋대로 인형의 마인드맵과 동기화하려는 스마트 모듈은 듣도 보도 못했는데.
MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:IOP가 군의 의뢰를 받아 개발한 전투 보조 시스템이래.+근데 왜 접속을 거부했어? 어쩌면 네 작전 능력을 높여줄 방법을 가르쳐 줄지도 몰라!
AR(0)<Speaker>갈릴</Speaker>||:......+싫어. 누가 멋대로 내 마인드맵을 엿보는 건 사양이야.+특히 정체를 알 수 없는 녀석에겐 더더욱.
AR(0);MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:하긴, 네 다이어트 계획은 보는 사람이 다 창피할 정도로 엉망이잖아.
AR(0)<Speaker>갈릴</Speaker>;MicroUZIMod(0)||:어... 그건 그렇지.+아무튼, 명심해 우지. 세상 모든 것에는 대가가 필요해. 그리고 그 대가를 언제 어떻게 치르게 될지는 일이 닥치기 전까진 알 수 없어.
AR(0);MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:너 어째 말투가 점점 네게브랑 비슷해진다? 처음 만났을 땐 안 그랬는데.
AR(0)<Speaker>갈릴</Speaker>;MicroUZIMod(0)||:네게브도 처음 만났을 땐 안 이랬는데 뭘.
AR(0);MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:물론, 그 네게브식 충고는 천 번 만 번 옳은 말이지만...+선택 자체도 대가 아니야?+타고나지 않은 사람들은 다 선택이란 대가를 치러야 한다고.
AR(0)<Speaker>갈릴</Speaker>;MicroUZIMod(0)||:......+그래, 그럼 이제 뭘 할 셈인데?+적어도 지휘관에게 귀환이 늦어질 사유는 대야 할 거 아니야.
AR(0);MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||<BGM>BGM_Empty</BGM>:...세이프하우스.+우리의 옛 세이프하우스로 갈 거야.
AR(0)<Speaker>갈릴</Speaker>;MicroUZIMod(0)||<BGM>BGM_Wake</BGM>:뭐...?+......+야, 너 설마... 전에 철수했던 거기 말하는 거야...?!
AR(0);MicroUZIMod(0)<Speaker>마이크로 우지</Speaker>||:[관리자]가 최단 경로를 계산해줬어. 동이 트기 전에는 돌아올게.
AR(0)<Speaker>갈릴</Speaker>;MicroUZIMod(0)||:하지만 거긴 이미 봉쇄됐다고. 게다가 우리는 상대도 안 되는 것들이 잔뜩이란 말이야.
