()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><BGM>BGM_Truth</BGM><SE1>Battlefield</SE1>:......
()<Speaker>게파드 M1</Speaker>||:으으....
()||<黑屏1>:
()<Speaker></Speaker>||<睁眼><BIN>99</BIN><SE1>AVG_tinnitus_0</SE1>:머리를 찌르는 이명에 게파드 M1이 눈을 떴다.+곧장 눈에 들어온 것은 자신의 두 다리였다.
MLEMK1(1)<Speaker>리엔필드</Speaker><Position>0,50</Position>||:정신이 드나?
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:리엔필드?!
()<Speaker></Speaker>||:화들짝 놀라 고개를 드니 리엔필드가 있었다. 지금 그녀는 훨씬 허약해졌고, 옷차림도 더욱 엉망진창이 되었다.+힘겹게 일어난 게파드 M1은 자신이 아주 멀리까지 끌려왔음을 깨달았다.
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:군부대는!? 우리 방금... 분명 놈들이랑...
MLEMK1(1)<Speaker>리엔필드</Speaker><Position>0,50</Position>||:...그 부대는 섬멸했다.+하지만 포탄이 지근거리에 착탄해, 충격으로 네 소체가 강제 패닉 모드로 들어가 잠시 마비되었어...
MLEMK1(1)<Speaker>리엔필드</Speaker><Position>0,50</Position><Shake>0.1</Shake>||:콜록 콜록...!
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:리엔필드... 부상이 심하잖아...!
MLEMK1(1)<Speaker>리엔필드</Speaker><Position>0,50</Position>||:...가벼운 상처다. 이보단 빨리 여길 벗어나는 것이 급선무야.+우릴 쫓던 놈들은 응답을 못하고, 소리도 들었으니 더 많은 적들이 몰려올 터.+그럼 바로 우리가 아직 살아있다는 걸 알아채겠지.+우릴 곱게 보내 주려 하진 않을 거다.
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:하, 하지만 네가...
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:게파드 M1은 급히 자신의 소체 상태도 체크했다.+리엔필드가 묘사한 심각한 상황에 비해, 자신의 소체는 꽤 멀쩡했다.+반면, 리엔필드는...
MLEMK1(1)<Speaker>리엔필드</Speaker><Position>0,50</Position>||:......
()<Speaker></Speaker>||:리엔필드는 총으로 몸을 간신히 지탱하고 있으면서도 침착한 얼굴로 통신기를 꺼내 게파드 M1에게 건냈다.
MLEMK1(1)<Speaker>리엔필드</Speaker><Position>0,50</Position>||:다음 방어선까지는 거리가 있어.+추격자들이 바짝 쫓아오고 있으니, 지금 나로서는 놈들을 따돌릴 수가 없다.+그러니, 어서 가라. 내가 여기서 시간을 벌겠다.
()<Speaker></Speaker>||:그 말에, 게파드 M1이 눈이 휘둥그레졌다.+떨어지지 않는 입으로, 자신을 위기에서 구해준 동료를 보며 경악했다.+그녀가 아니라, 그녀의 제안을 냉큼 거절하지 않는 자신에게.
()<Speaker></Speaker>||<SE2>Gunfight</SE2><BGM>BGM_Empty</BGM>:타타탕!!
NPC-Soldier(0)<Speaker>군 병사</Speaker>||<BGM>BGM_Danger</BGM>:목표를 발견! 외견 설명과 일치하는 그리폰 인형 2기를 발견했다!+놓치지 마라!
MLEMK1(1)<Speaker>리엔필드</Speaker><Position>0,50</Position>||:제길, 추격대가 아니라 순찰대인가...! 게파드! 당장 뛰어!+내가 놈들의 주의를 끌 테니 다음 방어선까지 뛰어! 어서!
GepardM1(0)<Speaker>게파드 M1</Speaker><Position>0,150</Position>||:나... 나는...!
()<Speaker></Speaker>||<SE1>Select</SE1>:리엔필드는 총의 노리쇠를 당기고, 망설임 없이 앞으로 달려나갔다.
()<Speaker></Speaker>||<SE1>Explode</SE1><震屏3><BGM>BGM_Empty</BGM>:콰아앙!!!
()||<黑屏1>:
()<Speaker></Speaker>||<黑屏2><BIN>9</BIN>:......
()||<黑屏1>:
()<Speaker></Speaker>||<黑屏2><BIN>89</BIN>:그리폰 기지, 카페.
M1903(10)<Speaker>스프링필드</Speaker>||:가져온 거 여기다 차곡차곡 쌓으면 돼요.
MDR(0)<Speaker>MDR</Speaker>||<BGM>BGM_Hello</BGM><SE1>AVG_20Winter_Door_Car_Close</SE1>:으쌰아아아 배송 의뢰 완료오오오!!
MP7(0)<Speaker>MP7</Speaker><Position>0,70</Position>||:힘들어 죽겠네 정말... 대체 왜 내가 이런 힘든 일을 해야 하는 건데!
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:......
()<Speaker></Speaker>||:게파드 M1은 말없이 손에 든 컨테이너를 평소에는 쓰지 않는 창고에다 내려놓고서, 뒤이어 들어와 입으로는 불평밖에 안 늘어놓으면서도 일은 열심히 하는 동료들을 돌아보았다.
M1903(10)<Speaker>스프링필드</Speaker>||:정말 죄송해요, 하지만 지금은 카리나 씨가 병가 중이라 어쩔 수 없어요.+지금은 기지의 크고 작은 일을 전부 헬리안 씨가 도맡아 처리하고 계시잖아요?+몰래 하지 않으면 저희가 뭘 하는지 바로 들킬 거예요.
MDR(0)<Speaker>MDR</Speaker>||:대체 몇 명이나 동원했길래?
M1903(10)<Speaker>스프링필드</Speaker>||:그야 물론 기지의 모두죠.+이 물건들은 전부 NTW 씨나 그리즐리 씨처럼 출장 임무를 나가셨던 분들이 돌아오는 길에 가져온 거에요.+그리고 리엔필드와 톰슨 씨에게 헬리안 씨의 동향을 지켜봐 달라 부탁해서, 우리의 계획을 눈치채지 못하도록 했고요.
MP7(0)<Speaker>MP7</Speaker><Position>0,70</Position>||:호오... 춘전이는 역시 기획의 천재라니까.
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:모두 열심이구나...
()||<黑点1>:
()<Speaker></Speaker>||<SE1>AVG_door_elecport</SE1><黑点2><BIN>97</BIN>:창고의 문을 잠그고 나온 게파드 M1은 일행을 보며 담담하게 읊조렸다.
MP7(0)<Speaker>MP7</Speaker><Position>0,70</Position>||:어휴 힘들어... 그래도 뭐, 사육사의 사육사 씨를 위한 일이니까 열심히 해야지.+그리고 생쥐 녀석보다 일 못했다는 소리 듣는 건 절대 용납 못해.
MDR(0)<Speaker>MDR</Speaker>||:뉘예뉘예 그러시겠죠~ 그래도 스프링필드 말이 맞긴 해.+지금 기지 분위기 영 꽝이잖아. 기회도 생겼겠다, 환기 좀 시켜 줘야지.
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:......
()<Speaker></Speaker>||:그 말을 듣던 게파드 M1이 시선을 둘 너머의 스프링필드에게 돌렸다.
GepardM1(8)<Speaker>게파드 M1</Speaker><Position>0,-60</Position>||:나, 리엔필드한테 보급품 전달하러 갈게.+자기 업무도 있는데 헬리안 씨 감시까지 해야 되니까 분명 식당에 들를 시간도 없을 거야.
M1903(10)<Speaker>스프링필드</Speaker>||:어머, 그거 좋겠네요. 잠깐만요.
()<Speaker></Speaker>||:스프링필드는 손뼉을 치며 MP7과 MDR을 근무지로 돌려보내고, 게파드 M1에게 전달할 보급품을 챙겨 주려는 듯했다.
