()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>80</BIN><黑屏2><SE1>Runstep</SE1><BGM>BGM_Hello</BGM>:어느 날 오후, 그리폰 카페.
NPC-Kalin(1)<Speaker>카리나</Speaker>||:굿 애프터눈 예쁜 아가씨들~!+다들 잘 쉬었어~? 나 개점 시간보다 일찍 온 건 아니지~?
88type(0)<Speaker>한양조</Speaker>;NPC-Kalin(1)||:와아, 카리나 씨 오늘 기분 무지 좋아 보이시네요?
88type(0);NPC-Kalin(1)<Speaker>카리나</Speaker>||:그러엄~ 오늘 분량의 작전보고서를 저~언부 다 썼거든!+오늘 오후 내~내 여기서 한가하게 놀아도 돼!
88type(0)<Speaker>한양조</Speaker>;NPC-Kalin(1)||:축하드려요. 그럼 주문 도와드릴까요?
88type(0);NPC-Kalin(0)<Speaker>카리나</Speaker>||:모처럼 대놓고 땡땡이칠 수 있지만, 혹시 모르니 정신은 똑바로 차리고 있어야 하니까...+점심시간도 지났으니, 스페셜 라떼 한 잔 부탁해~
88type(0)<Speaker>한양조</Speaker>;NPC-Kalin(3)||<SE1>AVG_whitenoise</SE1>:■■■
88type(0);NPC-Kalin(3)<Speaker>카리나</Speaker>||<BGM>BGM_Empty</BGM>:...아이?
88type(0)<Speaker>한양조</Speaker>;NPC-Kalin(3)||:■■■
88type(0);NPC-Kalin(2)<Speaker>카리나</Speaker>||<BGM>BGM_Room</BGM>:아이? 왜 그래?+내 말 들려? 어어?+...다운됐나?
88type(0);G36(0)<Speaker>G36</Speaker>||:안녕하십니까, 카리나 씨.+카운터가 왠지 소란스럽길래 왔습니다만, 무슨 일인가요?
NPC-Kalin(2)<Speaker>카리나</Speaker>;G36(0)||:아이가 갑자기 다운됐어. 날씨가 덥긴 하지만 카페는 에어컨도 있으니 더위 때문은 아닌 것 같은데...
NPC-Kalin(2);G36(0)<Speaker>G36</Speaker>||:사실, 최근 들어 한양조 씨가 다운되는 일이 잦아졌습니다. 약 1개월 전 처음 발생했는데, 그땐 금방 회복했습니다만...+증상이 점점 심해져서, 저도 스프링필드도 정비를 받기를 권했습니다.
NPC-Kalin(2)<Speaker>카리나</Speaker>;G36(0)||:응? 하지만 아이한테서 정비 신청받은 적 없는데?
NPC-Kalin(2);G36(0)<Speaker>G36</Speaker>||:네, 그게 문제입니다. 한양조 씨는 정기적으로 마인드맵을 정리하는 습관이 없는 것 같아, 건망증이 심합니다.+하지만 끝까지 일하겠다고 버텨서, 억지로 쫓아낼 수가 없었습니다.
NPC-Kalin(0)<Speaker>카리나</Speaker>;G36(0)||:G36도 참... 정말 마음이 여리다니까.
NPC-Kalin(0);G36(0)<Speaker>G36</Speaker>||:네?
NPC-Kalin(0)<Speaker>카리나</Speaker>;G36(0)||:아무것도 아니야. 아무래도 캐시 메모리가 너무 많이 축적돼서 과부하된 것 같으니까 일단 재부팅해 볼게.
NPC-Kalin(0);G36(0)<Speaker>G36</Speaker>||:부탁드립니다.
NPC-Kalin(0)<Speaker>카리나</Speaker>;G36(0)||<BGM>BGM_Empty</BGM><黑屏1>:다 내 업무인걸.+(그런데... 이 마인드맵, 엄청 낡았잖아? 그리폰이 이런 마인드맵도 받아 줬던가?)
()<Speaker>카리나</Speaker>||<BIN>9</BIN><黑屏2><黑屏1>:좋아, 재부팅 완료.+아이, 눈 떠 봐.
한양조()<Speaker>한양조</Speaker>||<BIN>80</BIN><睁眼>:으음...
NPC-Kalin(0)<Speaker>카리나</Speaker>||:잘 잤니 아이? 기분은 어때?
88type(0)<Speaker>한양조</Speaker>;NPC-Kalin(0)||<BGM>BGM_Truth</BGM>:......+내가... 늦잠을 잤나? 으으, 머리가 어지러워... 저녁에 학원도 가야 하는데...
88type(0);NPC-Kalin(2)<Speaker>카리나</Speaker>||:...응?
88type(0)<Speaker>한양조</Speaker>;NPC-Kalin(2)||:저... 누구세요...?
88type(0)<Speaker>한양조</Speaker>;NPC-Kalin(2)||<震屏>:...잠깐, 카페에서 졸아버렸잖아!?+시, 실례를 범했네요! 죄송합니다! 장청 카페에 어서 오세요! 88번 메이드 아이가 안내해 드리겠습니다!
88type(0);NPC-Kalin(4)<Speaker>카리나</Speaker>||:장청 카페? 아이, 지금 무슨 말을 하는 거야?
